Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.2,-1.75,-0.85,-0.18,-0.05,0.04
10.24,-1.42,-0.76,-0.31,0.04,0.13
10.37,-1.33,-1.0,-0.34,0.03,0.1
10.42,-1.28,-0.84,-0.24,-0.06,0.03
10.25,-1.53,-0.83,-0.19,-0.05,-0.02
10.34,-1.71,-0.74,-0.21,-0.06,0.03
10.25,-1.67,-1.0,-0.22,-0.02,0.02
10.21,-1.71,-0.98,-0.19,0.0,0.02
10.29,-1.73,-1.05,-0.18,0.01,0.01
10.18,-1.77,-1.07,-0.2,0.01,0.03
10.15,-1.67,-1.11,-0.22,0.02,0.03
10.37,-1.59,-1.03,-0.2,0.0,0.02
10.2,-1.54,-1.09,-0.16,-0.0,0.0
10.14,-1.65,-1.01,-0.14,-0.01,-0.01
10.23,-1.59,-1.0,-0.13,0.04,-0.03
10.36,-1.63,-0.97,-0.13,-0.01,0.01
10.25,-1.64,-0.94,-0.07,0.0,-0.03
10.27,-1.59,-0.91,-0.03,0.0,-0.02
10.79,-1.84,-0.48,-0.03,0.06,0.04
10.02,-2.32,-0.0,-0.21,0.1,0.13
9.75,-2.59,-0.03,-0.58,0.28,0.14
10.63,-2.5,-1.64,-0.66,0.33,0.18
10.33,-2.1,-1.86,-0.22,0.13,0.06
9.67,-2.26,-1.38,0.25,-0.1,-0.12
9.25,-3.66,-0.95,0.28,0.02,-0.21
9.48,-4.23,-0.66,0.05,0.01,-0.22
9.11,-4.32,0.32,-0.36,0.05,-0.16
10.17,-4.26,-0.13,-0.39,0.18,-0.13
14.17,-0.55,-1.47,0.23,0.65,-0.04
8.64,-0.74,0.27,-0.14,-0.8,0.97
10.47,0.68,-1.72,0.71,0.34,0.14
12.46,-1.18,-0.29,0.67,-0.27,-0.36
9.02,-0.03,-0.88,0.14,-0.17,-0.4
10.63,-0.24,-1.41,0.17,-0.01,-0.41
9.66,-0.56,-1.27,0.21,-0.06,-0.32
9.84,-2.43,-1.66,-0.14,-0.01,-0.09
10.34,-3.73,-0.44,-0.49,0.28,0.26
9.18,0.54,-0.45,-0.08,-0.19,-0.26
10.33,-0.54,-0.62,0.15,0.56,-0.18
10.3,-2.33,0.31,-0.04,0.07,-0.01
10.48,-1.07,-0.58,-0.16,0.28,-0.04
11.13,0.24,-1.39,0.19,0.13,-0.36
9.61,-1.53,-1.13,0.22,0.14,-0.42
9.64,-0.46,-1.46,0.27,0.46,-0.41
10.05,-0.6,-1.22,0.4,0.25,-0.39
9.88,-1.07,-0.96,0.21,0.27,-0.3
10.44,-1.11,-0.72,-0.1,0.34,-0.17
10.94,0.02,-2.13,-0.18,0.31,-0.01
