Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.57,-2.59,-1.13,-0.44,-0.06,0.13
9.75,-1.8,-1.28,-0.2,-0.09,0.18
9.82,-2.23,-1.5,0.26,-0.01,0.22
9.82,-2.8,-1.22,0.61,-0.13,0.1
9.94,-2.5,-1.4,0.97,0.05,0.01
10.32,-2.45,-1.91,0.92,-0.07,-0.09
10.67,-3.74,-2.26,0.46,-0.1,-0.2
8.88,-2.72,-1.92,0.1,0.04,-0.15
9.36,-3.12,-2.01,0.08,0.13,0.06
10.45,-3.0,0.11,0.25,0.4,0.05
10.75,-4.36,-0.32,0.36,-0.17,-0.42
8.6,-2.14,-1.12,0.13,0.09,-0.13
10.49,-4.11,-1.48,-0.1,0.31,0.01
10.24,-2.52,-1.43,-0.27,-0.19,-0.01
9.88,-3.41,-1.09,-0.19,0.15,0.02
9.78,-2.99,-0.87,-0.31,-0.09,-0.01
9.86,-2.51,-0.73,-0.17,0.17,0.02
10.46,-2.84,-0.76,-0.13,-0.1,-0.0
9.8,-2.64,-1.08,-0.01,-0.12,0.02
9.9,-3.46,-1.18,-0.02,-0.14,0.06
9.82,-3.43,-0.91,-0.13,-0.07,0.11
9.94,-3.47,-0.69,-0.17,-0.01,0.08
9.96,-3.26,-0.74,-0.29,-0.12,0.09
9.56,-3.01,-1.2,-0.26,-0.02,0.16
10.13,-3.45,-1.14,-0.21,0.02,0.15
9.69,-3.26,-1.18,-0.19,-0.1,0.11
9.73,-3.36,-1.25,-0.08,0.0,0.07
9.69,-3.77,-1.17,-0.12,0.02,0.06
9.78,-3.6,-1.06,-0.11,0.04,0.01
9.79,-3.66,-1.02,-0.11,-0.01,0.03
9.72,-3.47,-1.02,-0.06,-0.02,0.0
9.68,-3.7,-0.86,-0.08,0.03,0.01
9.54,-4.08,-0.99,-0.2,0.15,-0.0
9.87,-3.96,-0.68,-0.32,0.28,-0.05
9.85,-3.07,-0.69,-0.29,0.22,-0.07
9.91,-2.89,-0.56,-0.07,0.3,-0.09
9.93,-3.3,-0.28,0.08,0.27,-0.1
10.29,-3.73,-0.25,0.11,0.18,-0.14
10.27,-3.88,-0.42,0.06,0.17,-0.21
9.94,-3.86,-0.46,-0.09,-0.08,-0.33
9.92,-2.61,0.02,0.0,-0.01,-0.23
9.26,-2.71,-0.18,0.08,-0.14,0.02
10.0,-3.01,-0.38,0.2,0.11,0.22
10.77,-4.31,-0.5,-0.02,-0.14,0.07
9.62,-3.81,-0.53,-0.29,-0.2,0.15
9.57,-3.64,-1.02,-0.46,-0.06,0.18
8.52,-3.85,-1.59,-0.54,0.14,-0.06
9.96,-3.72,-0.55,-0.53,0.37,-0.29
10.1,-3.52,-0.64,-0.56,0.34,-0.24
10.13,-2.46,-0.91,-0.4,0.27,-0.05
9.99,-2.03,-0.94,-0.16,-0.0,0.01
9.78,-3.65,-1.36,-0.12,0.34,-0.01
10.15,-2.65,-1.19,-0.23,0.09,-0.17
9.69,-2.67,-1.29,-0.17,0.22,-0.19
8.72,-2.89,-1.15,-0.24,0.27,-0.22
9.08,-2.94,-1.13,-0.2,0.47,-0.13
9.22,-3.14,-0.69,-0.36,0.47,-0.09
9.67,-3.69,-1.4,-0.6,0.63,0.03
9.53,-1.9,-1.34,-0.57,0.4,0.04
11.51,-2.76,-1.7,-0.33,0.71,0.26
13.83,-3.68,-2.65,-0.54,0.57,0.33
14.47,0.8,0.76,0.51,0.08,0.15
6.71,-2.78,4.3,0.47,-0.91,-0.07
4.34,-2.5,0.98,0.92,0.08,0.18
9.94,-2.86,0.79,1.45,0.48,0.1
7.63,-2.8,-0.14,1.06,-0.88,0.2
5.11,-3.19,0.95,1.32,-0.2,0.17
9.7,-4.69,0.36,1.62,0.37,0.27
8.51,-4.79,-0.4,1.27,-0.15,0.17
6.64,-3.38,-0.47,0.93,0.12,0.16
7.75,-2.43,1.26,0.64,0.41,-0.01
8.91,-0.66,3.0,0.99,0.66,-0.46
8.49,-4.66,8.8,0.44,1.58,-0.63
10.75,1.87,8.77,0.01,2.12,-0.24
11.42,-2.4,7.5,-0.17,2.57,-1.29
7.98,-5.06,4.42,0.89,0.74,-1.16
11.86,-2.76,7.95,2.04,1.03,-0.56
9.93,-3.43,11.91,3.53,0.5,-0.51
8.05,1.47,8.62,4.16,0.64,-0.35
6.97,1.01,8.14,3.12,0.71,-0.86
3.04,12.26,5.66,1.99,2.21,-1.15
0.83,2.64,3.31,4.13,-2.25,-1.65
9.4,41.72,4.51,3.72,-3.65,-0.64
5.43,-3.57,-9.35,2.27,-1.77,-3.46
-1.76,17.89,2.34,2.63,-1.2,-3.1
2.13,6.48,-3.36,3.18,-1.75,-1.95
-3.01,8.53,-2.5,1.37,-1.48,0.68
0.75,7.26,-4.75,1.91,-1.42,-0.58
-2.41,8.14,-7.7,1.78,-1.59,-0.65
2.32,7.11,-5.89,1.48,-1.27,-0.69
-0.94,6.26,-6.45,0.82,-1.09,-0.43
-0.34,4.64,-6.58,0.86,-0.78,-0.31
-0.59,6.45,-6.04,0.82,-0.39,-0.3
-1.28,5.21,-7.19,0.52,-0.39,-0.31
-0.81,5.99,-6.79,0.53,-0.17,-0.13
-1.55,5.33,-6.76,0.53,-0.24,-0.22
-1.36,5.03,-7.65,0.32,-0.15,-0.1
-2.07,4.59,-7.35,0.39,-0.2,-0.07
-2.24,4.48,-7.0,0.11,-0.0,-0.03
-2.21,5.14,-8.89,0.14,0.38,0.0
-0.35,4.73,-6.49,0.29,0.46,-0.1
-0.91,4.96,-8.15,0.09,0.53,0.01
0.25,4.4,-7.82,0.33,0.34,0.02
