Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.23,-0.9,3.25,-0.1,0.05,0.01
10.3,-0.93,3.37,-0.1,0.07,0.0
10.24,-0.88,3.34,-0.12,0.02,0.0
10.15,-0.92,3.25,-0.12,0.03,-0.02
10.32,-0.88,3.38,-0.11,0.03,-0.01
10.2,-0.9,3.3,-0.11,-0.01,-0.01
10.24,-0.91,3.27,-0.1,0.01,-0.0
10.24,-0.95,3.26,-0.11,0.01,-0.0
10.23,-0.93,3.3,-0.12,0.01,-0.01
10.21,-0.95,3.22,-0.12,-0.01,-0.02
10.33,-0.92,3.3,-0.1,0.02,-0.01
10.32,-0.92,3.36,-0.08,-0.02,0.01
10.16,-1.01,3.26,-0.06,-0.03,0.0
10.36,-1.02,3.32,-0.07,-0.04,-0.01
10.23,-1.09,3.28,-0.1,-0.14,-0.03
10.25,-0.91,3.28,-0.11,-0.05,0.0
10.27,-1.0,3.21,-0.11,-0.07,-0.0
10.06,-0.96,3.13,-0.11,-0.04,-0.01
10.23,-0.95,3.18,-0.12,-0.01,-0.02
10.35,-0.93,3.34,-0.14,-0.02,-0.02
10.21,-0.93,3.08,-0.14,-0.04,-0.01
10.17,-0.96,3.05,-0.13,-0.01,-0.02
10.31,-0.97,2.87,-0.12,-0.04,-0.05
10.41,-0.85,2.61,-0.04,-0.09,-0.04
10.67,-0.64,2.68,0.19,-0.03,0.03
10.25,-0.74,2.72,0.42,-0.07,0.1
10.03,-1.71,2.69,0.46,0.15,0.12
10.15,-1.51,2.96,0.4,0.1,0.07
10.05,-1.4,3.22,0.36,0.23,0.09
10.18,-1.56,3.25,0.27,0.19,0.04
9.95,-1.6,2.89,0.2,0.35,0.05
10.35,-1.81,2.56,-0.13,0.47,0.03
9.84,-2.12,2.65,-0.67,0.59,-0.05
10.67,-2.84,3.03,-1.3,0.57,-0.19
10.85,-2.2,4.38,-1.84,0.54,-0.21
9.46,-0.03,4.8,-1.75,0.17,0.12
6.55,3.06,4.23,-0.54,0.56,0.23
12.27,-3.1,4.26,-0.33,1.2,-0.23
11.19,-2.77,5.54,-0.7,0.84,-0.68
10.29,-0.27,3.44,-0.71,0.56,-0.95
9.39,-0.47,2.65,-0.36,0.69,-0.82
8.63,-0.75,3.48,-0.28,0.61,-0.55
9.52,-1.58,4.54,-0.42,0.65,-0.08
11.01,-1.36,4.78,-0.83,0.51,0.28
13.13,1.19,5.22,-0.33,0.82,0.46
7.47,0.35,8.09,0.28,-0.19,0.32
2.95,-0.61,3.02,0.5,-0.18,0.42
7.47,-0.81,5.46,1.42,0.86,0.48
9.21,-0.92,6.11,0.96,0.02,0.61
7.85,-0.68,4.28,0.61,0.03,0.9
8.58,-1.48,5.23,1.05,0.22,0.74
7.58,-3.63,5.95,0.67,0.63,0.79
8.33,-4.32,4.01,0.34,0.9,0.29
0.86,1.96,2.84,0.36,0.78,-0.1
3.87,-6.91,16.57,-2.59,4.37,-1.4
2.22,2.89,13.5,-1.65,2.81,-0.23
0.42,-3.19,12.38,-0.31,2.25,0.72
0.57,-0.74,9.07,0.69,2.15,1.31
2.87,0.25,12.0,1.91,1.22,1.91
1.06,-0.3,14.34,2.08,1.7,2.07
0.76,-0.27,14.72,2.62,2.29,1.89
-4.69,4.02,13.09,2.04,1.84,1.44
-11.72,1.76,15.13,2.36,-1.24,1.3
-4.18,3.55,9.81,0.69,2.24,1.5
-6.68,3.28,1.2,0.09,1.94,0.58
-5.08,3.27,4.46,1.11,1.8,1.68
-3.85,4.81,3.2,2.7,0.86,2.13
-4.3,8.73,3.0,3.19,0.07,2.88
0.3,6.77,1.99,3.91,-0.73,3.29
-8.89,51.8,-2.01,-0.12,-1.06,3.55
3.87,0.58,-3.13,3.96,-2.2,1.85
2.33,8.47,-1.13,2.51,-0.03,0.96
4.89,11.37,-4.55,4.23,-1.27,2.34
3.84,5.02,-8.41,3.64,-0.83,1.49
3.93,3.86,-7.56,0.9,-0.68,1.09
3.04,4.88,-5.64,1.81,-0.96,0.92
3.66,3.4,-7.89,0.95,-0.33,0.64
3.85,4.22,-8.85,0.66,-0.71,0.5
3.05,3.36,-6.96,0.32,-0.72,0.56
3.31,3.92,-6.9,0.23,-0.36,0.42
3.4,3.66,-9.38,-0.14,-0.61,0.57
3.4,3.68,-7.45,0.14,-0.28,0.38
2.97,3.68,-7.62,0.08,-0.14,0.32
3.69,3.18,-8.72,-0.07,-0.12,0.21
3.57,3.08,-7.7,-0.19,-0.0,0.04
2.89,3.09,-8.41,-0.48,-0.06,-0.08
2.6,3.65,-8.5,-0.5,0.15,-0.05
3.07,4.55,-7.29,-0.74,0.26,-0.03
2.77,4.72,-7.43,-0.57,0.38,0.0
2.92,5.09,-7.98,-0.71,0.78,0.29
4.5,4.7,-6.49,-0.9,0.62,0.41
5.39,4.34,-6.74,-0.98,0.49,0.45
3.89,4.63,-7.14,-1.03,0.6,0.51
5.36,5.45,-5.54,-1.19,1.03,0.4
5.78,7.1,-4.68,-0.55,0.98,0.43
6.4,6.1,-4.34,-0.34,1.09,0.75
6.77,6.97,-4.71,-0.04,0.91,0.58
7.46,5.44,-4.07,-0.1,0.77,0.54
7.41,5.53,-4.34,-0.26,0.64,0.6
7.4,5.41,-3.69,-0.42,0.56,0.72
7.38,5.48,-3.81,-0.3,0.62,0.66
7.92,4.6,-3.22,-0.19,0.59,0.68
8.39,4.13,-2.45,-0.37,0.62,0.6
9.1,4.0,-2.5,-0.36,0.5,0.54
8.95,3.66,-2.21,-0.5,0.53,0.54
