Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.68,0.77,5.0,-0.12,-0.02,-0.0
9.72,0.76,4.98,-0.11,-0.02,0.0
9.65,0.7,4.96,-0.11,-0.01,-0.0
9.66,0.75,4.96,-0.12,-0.01,0.0
9.66,0.68,4.95,-0.1,-0.02,-0.0
9.7,0.73,4.98,-0.11,-0.01,0.0
9.67,0.68,4.93,-0.11,-0.01,-0.0
9.69,0.69,4.94,-0.11,-0.0,-0.0
9.69,0.68,4.94,-0.12,-0.01,-0.01
9.68,0.66,4.91,-0.12,-0.0,-0.01
9.65,0.68,4.91,-0.12,-0.01,-0.01
9.79,0.73,4.94,-0.12,-0.01,-0.01
9.7,0.65,4.87,-0.13,0.02,-0.01
9.7,0.69,4.93,-0.14,-0.0,-0.01
9.72,0.71,4.89,-0.13,-0.0,-0.01
9.71,0.66,4.93,-0.14,-0.0,-0.01
9.67,0.7,4.89,-0.13,0.0,-0.01
9.68,0.68,4.94,-0.13,0.01,-0.01
9.7,0.69,4.93,-0.13,-0.01,-0.01
9.71,0.69,4.92,-0.13,-0.0,-0.01
9.63,0.66,4.93,-0.13,-0.01,-0.01
9.68,0.68,4.99,-0.13,-0.02,-0.01
9.69,0.71,4.91,-0.13,0.01,-0.01
9.68,0.65,4.97,-0.12,-0.0,-0.01
9.67,0.72,4.96,-0.11,0.01,-0.01
9.67,0.68,4.99,-0.11,0.0,-0.01
9.67,0.68,4.97,-0.1,0.01,-0.01
9.69,0.65,5.01,-0.11,-0.01,-0.01
9.68,0.68,4.9,-0.12,-0.01,-0.01
9.67,0.67,4.98,-0.12,-0.01,-0.01
9.68,0.65,4.94,-0.11,0.0,-0.01
9.62,0.63,4.9,-0.12,0.0,-0.01
9.69,0.67,4.9,-0.11,0.01,-0.01
9.69,0.67,4.9,-0.11,0.01,-0.01
9.69,0.68,4.94,-0.12,0.01,-0.01
9.69,0.68,4.85,-0.12,0.02,-0.01
9.72,0.74,4.83,-0.11,0.01,0.0
9.72,0.66,4.72,-0.1,0.01,0.0
9.78,0.67,4.82,-0.11,0.01,0.02
9.7,0.57,4.55,-0.11,0.0,0.02
9.51,0.5,4.81,-0.12,0.13,0.02
9.8,0.55,5.05,-0.17,0.16,0.02
9.74,0.52,4.9,-0.21,0.02,-0.02
9.49,1.03,3.96,-0.09,0.07,-0.01
9.39,1.2,3.87,0.09,0.1,-0.01
9.03,0.65,4.35,-0.15,0.26,0.06
8.01,1.73,3.28,-0.04,0.25,0.24
7.32,2.17,4.21,0.1,0.06,0.31
7.66,1.63,3.73,-0.2,0.38,0.16
8.36,1.03,4.05,-0.18,0.02,0.26
5.71,1.38,3.26,-0.23,0.12,0.15
9.27,-0.2,3.94,-0.52,0.4,0.18
7.6,1.45,6.16,-0.7,-0.0,-0.03
10.64,0.98,2.77,-0.52,0.34,0.24
10.52,0.17,3.69,-0.38,0.02,0.89
9.59,1.33,4.6,0.85,0.79,1.28
8.06,0.57,5.69,0.77,1.12,1.47
4.01,-11.71,22.07,0.2,3.44,1.39
24.38,4.73,30.1,4.37,-0.39,1.64
-1.19,-2.87,-2.7,3.23,1.31,2.68
1.01,-1.18,5.82,3.82,3.54,1.71
