Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
8.61,-0.71,6.8,-0.13,-0.02,-0.02
8.63,-0.72,6.84,-0.13,-0.01,-0.02
8.63,-0.75,6.9,-0.12,-0.03,-0.02
8.6,-0.72,6.92,-0.11,-0.02,-0.01
8.61,-0.75,6.9,-0.12,-0.03,-0.02
8.6,-0.72,6.87,-0.11,-0.03,-0.02
8.59,-0.76,6.9,-0.1,-0.02,-0.0
8.66,-0.77,6.83,-0.1,-0.04,-0.01
8.64,-0.74,6.79,-0.11,-0.02,-0.01
8.67,-0.76,6.8,-0.11,-0.02,-0.01
8.68,-0.71,6.82,-0.11,-0.02,-0.02
8.68,-0.66,6.68,-0.11,-0.04,-0.02
8.7,-0.69,6.76,-0.11,-0.02,-0.01
8.71,-0.66,6.79,-0.11,0.0,0.0
8.69,-0.67,6.73,-0.1,-0.02,-0.0
8.72,-0.71,6.73,-0.11,-0.02,-0.0
8.73,-0.7,6.77,-0.11,-0.01,-0.01
8.69,-0.68,6.74,-0.11,-0.01,-0.01
8.7,-0.68,6.67,-0.12,-0.02,-0.01
8.73,-0.7,6.76,-0.12,0.0,-0.01
8.75,-0.65,6.71,-0.12,0.0,-0.01
8.77,-0.66,6.68,-0.13,-0.0,-0.01
8.77,-0.61,6.73,-0.14,-0.02,-0.02
8.84,-0.56,6.65,-0.13,-0.03,-0.03
8.78,-0.49,6.57,-0.14,-0.04,-0.03
8.88,-0.38,6.49,-0.12,-0.1,-0.03
8.85,-0.52,6.12,-0.1,0.05,0.0
8.63,-0.83,6.61,-0.19,0.08,-0.01
8.65,-0.62,7.05,-0.19,0.13,0.0
8.64,-0.58,6.62,-0.14,0.1,0.05
8.62,-0.75,6.7,-0.11,0.14,0.09
8.77,-0.87,6.91,-0.11,0.14,0.08
8.39,-1.0,6.85,-0.12,0.08,0.04
8.59,-0.93,7.1,-0.15,0.17,0.04
8.45,-0.83,6.92,-0.17,0.05,0.01
8.45,-0.84,6.94,-0.14,0.1,0.07
8.93,-0.81,7.11,-0.11,0.05,0.04
8.18,-1.53,7.1,-0.19,-0.03,-0.03
8.04,-2.13,5.15,-0.41,-0.05,-0.38
9.08,-1.19,6.02,-0.85,0.68,-0.35
9.72,1.85,8.17,-0.33,0.22,0.12
8.43,-0.04,5.61,0.07,0.03,0.59
8.9,-1.32,5.27,0.12,0.39,0.67
9.28,-1.44,5.48,-0.04,0.14,0.42
9.2,-1.06,5.13,-0.23,0.1,0.28
9.63,-2.02,5.49,-0.36,0.15,0.39
11.47,-3.14,6.51,-0.11,0.28,0.18
11.1,-4.36,9.54,-0.42,-0.21,-0.06
7.24,-3.34,8.9,-0.47,-0.53,-0.4
5.65,0.36,8.15,-0.22,0.25,-0.16
8.26,-3.14,7.69,-0.11,0.87,-0.04
8.36,-1.45,8.62,0.24,0.14,-0.6
5.88,-0.48,5.26,0.12,-0.1,-0.63
6.45,-0.35,5.61,-0.15,0.67,-0.26
8.98,-0.57,6.97,-0.37,0.27,-0.2
7.44,-0.13,5.93,-0.39,-0.34,-0.16
12.16,-1.5,8.91,-0.49,0.93,0.39
11.85,-0.58,12.12,0.36,-0.2,0.26
7.62,0.4,7.4,1.18,-1.33,-0.09
0.51,-0.2,4.16,0.73,-0.42,0.26
6.24,-1.79,10.56,0.7,2.28,1.43
8.75,-2.44,10.49,0.66,-0.39,0.6
5.89,-1.68,6.64,0.5,-0.22,0.6
5.34,-0.96,6.94,0.55,0.65,0.88
6.97,-0.87,6.48,0.82,0.82,1.13
4.82,-2.11,5.58,0.46,1.14,1.08
5.49,-1.42,7.26,0.38,1.48,1.02
3.71,-1.69,4.89,0.31,1.12,0.9
2.63,-2.87,2.77,0.49,1.91,0.56
4.21,-3.71,9.65,0.05,2.15,-0.11
-1.75,2.27,11.11,-0.4,2.68,-0.1
-2.11,-1.55,11.84,-0.07,4.24,0.6
