Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.59,1.65,4.69,0.01,-0.16,-0.06
9.53,0.16,4.68,-0.47,-0.17,-0.28
9.28,1.62,4.03,-1.47,0.26,-0.43
9.75,3.96,6.57,-0.63,-0.37,-0.31
9.11,1.35,4.72,-0.63,-0.34,-0.19
9.76,2.32,5.24,-0.7,-0.27,-0.19
9.05,3.61,4.47,-0.31,-0.27,-0.02
9.31,2.59,4.38,-0.05,-0.0,0.07
9.67,2.52,4.98,0.16,-0.08,0.13
9.47,2.24,4.8,0.26,-0.05,0.16
9.42,1.42,4.47,0.03,-0.06,0.08
9.57,1.34,4.47,-0.28,0.06,-0.07
9.56,1.93,4.63,-0.48,0.04,-0.15
9.48,1.93,4.68,-0.54,0.01,-0.2
9.65,2.14,4.78,-0.57,-0.03,-0.2
9.53,1.84,4.68,-0.61,-0.05,-0.21
9.75,1.84,4.85,-0.64,-0.12,-0.19
9.55,2.2,4.74,-0.56,-0.19,-0.14
9.92,2.46,4.44,-0.32,-0.16,-0.03
9.35,3.06,4.07,-0.07,-0.11,0.11
9.39,3.12,3.9,0.32,0.18,0.29
9.54,1.2,4.68,0.71,0.46,0.3
9.65,0.39,5.95,0.37,0.22,0.25
10.03,0.02,5.58,-0.15,-0.07,0.08
9.36,0.95,4.79,-0.46,-0.07,-0.14
9.7,2.08,4.45,-0.48,-0.02,-0.13
10.14,2.32,4.66,-0.32,-0.1,0.02
9.55,2.52,4.42,0.1,-0.2,0.21
9.21,1.81,4.49,0.28,0.18,0.25
9.79,1.39,5.11,0.33,0.1,0.26
10.4,1.3,4.91,0.23,-0.03,0.3
9.49,1.51,4.04,0.16,-0.28,0.25
9.83,1.58,3.98,0.05,-0.05,0.25
10.13,0.53,4.55,-0.03,-0.14,0.2
9.64,0.82,4.05,0.08,-0.19,0.17
9.6,0.48,4.65,-0.0,-0.03,0.07
10.23,1.58,4.62,-0.08,-0.09,0.1
9.74,2.44,4.02,0.19,-0.1,0.22
9.59,0.9,3.94,0.32,-0.09,0.27
9.93,-0.58,4.2,0.12,-0.0,0.04
9.47,-0.05,5.19,-0.42,0.26,-0.12
9.47,0.03,6.26,-0.75,0.39,-0.14
8.01,0.59,6.34,-1.01,0.74,-0.53
9.56,2.19,3.42,-0.88,0.61,-0.71
12.09,3.0,2.13,-0.59,0.49,-0.34
9.4,1.88,2.2,-0.65,0.05,-0.45
8.31,2.5,1.52,-0.35,0.07,-0.89
7.24,2.32,4.55,-0.19,0.62,-0.81
7.14,-0.37,5.32,-0.9,0.37,-0.42
6.02,4.14,2.53,-0.82,0.55,-0.29
8.65,4.07,7.65,-0.35,0.95,-0.5
8.27,1.6,7.42,-0.28,-0.15,-0.54
6.21,2.84,4.21,-1.06,-0.0,-0.65
7.8,4.29,5.91,-0.93,0.05,-0.8
6.0,3.82,4.36,-1.16,-0.44,-1.03
6.14,7.63,5.64,-1.07,0.09,-0.8
5.43,2.38,6.64,-1.3,0.24,-0.14
4.04,5.47,6.79,-1.3,0.12,1.05
4.61,1.11,2.92,-0.58,1.95,1.76
-4.78,-2.26,29.99,-3.13,3.58,2.44
15.23,-9.73,22.98,1.58,1.81,2.58
3.91,-3.29,8.35,0.34,1.85,1.86
5.42,-4.76,5.37,-2.49,2.18,0.63
8.08,0.15,11.09,-3.77,0.67,-0.02
0.41,-2.5,5.53,-2.22,-0.1,0.06
1.85,-6.56,10.4,-2.28,-1.1,0.12
2.16,-8.02,2.28,-4.29,-0.52,0.18
5.26,-45.86,14.54,-4.37,-1.09,2.81
16.86,5.94,1.58,1.31,0.01,0.33
-5.68,-13.44,2.77,-0.37,-1.11,-0.62
-5.3,-4.19,0.97,-1.89,-0.54,0.7
2.14,-19.42,1.09,-2.06,0.1,0.05
-1.12,-8.1,-2.26,0.51,-0.99,-1.03
0.55,-7.15,-1.84,-1.74,0.33,0.32
5.0,-10.91,0.21,-1.28,-0.68,0.01
1.6,-10.19,-1.14,-0.52,-0.42,-0.49
3.2,-9.29,2.64,0.01,-0.08,-0.11
2.17,-9.58,0.55,-0.23,-0.49,-0.09
1.96,-10.13,-0.26,0.09,0.3,0.14
3.64,-8.82,1.92,0.18,-0.13,-0.07
2.18,-10.04,0.38,0.21,-0.04,-0.2
3.25,-9.17,1.38,0.22,0.3,-0.04
3.77,-9.42,2.64,0.38,0.09,0.01
2.4,-10.17,2.51,0.31,0.1,0.01
3.12,-9.84,3.49,0.3,0.19,-0.04
3.51,-9.53,2.8,0.2,-0.02,0.01
2.83,-9.22,3.48,0.12,-0.04,0.03
2.52,-10.01,2.86,0.06,-0.05,0.04
2.73,-9.65,3.06,-0.11,0.06,-0.13
2.89,-9.12,2.63,-0.04,0.09,-0.1
3.35,-9.4,2.84,-0.36,0.19,-0.17
3.11,-10.0,3.02,-0.11,0.24,-0.13
3.13,-9.68,3.08,-0.1,0.38,-0.13
3.24,-8.92,3.0,-0.22,0.34,-0.15
3.72,-8.91,3.1,-0.3,0.18,-0.06
2.7,-9.35,2.92,-0.21,0.13,-0.05
3.12,-9.96,2.92,-0.15,0.07,-0.06
3.21,-9.61,2.78,-0.04,-0.01,-0.07
2.98,-9.18,3.14,-0.11,0.08,-0.1
3.57,-9.44,2.79,-0.16,0.06,-0.04
3.59,-9.31,3.06,0.02,-0.01,0.01
3.7,-9.23,2.74,-0.04,-0.08,0.05
2.83,-10.01,3.13,-0.05,0.08,0.02
3.26,-9.23,3.13,-0.19,0.09,-0.05
3.71,-9.43,3.24,-0.06,0.05,0.05
2.82,-9.35,3.03,-0.05,0.0,0.03
3.7,-9.03,2.77,-0.03,0.18,0.1
2.4,-9.73,2.77,0.42,-0.05,0.02
