Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.52,-4.71,0.34,-0.03,0.14,-0.08
9.49,-4.72,0.34,0.02,0.02,-0.08
9.17,-4.49,0.52,0.1,-0.01,-0.11
9.54,-4.33,0.45,0.31,-0.03,-0.16
9.83,-3.8,0.91,0.64,-0.08,-0.25
8.91,-2.68,0.74,1.25,-0.28,-0.19
9.54,-4.34,-1.33,1.24,-0.22,0.28
11.47,-7.09,-0.63,0.02,0.05,0.36
9.78,-2.48,-1.26,-0.66,-0.72,0.06
8.05,-2.47,-1.33,-0.12,0.15,0.37
10.65,-3.05,-0.93,-0.35,-0.2,0.4
10.39,-5.92,1.11,-0.37,0.58,0.54
9.35,-4.84,-0.47,-0.5,-0.9,-0.2
9.16,-5.2,-0.27,-0.02,0.49,-0.4
9.19,-5.95,0.29,-0.89,0.3,-0.26
9.1,-4.66,0.14,-0.77,0.01,-0.28
9.6,-4.57,0.42,-0.27,-0.04,-0.31
9.31,-5.16,0.72,0.09,-0.15,-0.2
9.35,-5.54,0.49,-0.04,-0.15,-0.08
8.99,-5.05,0.35,-0.06,-0.13,-0.03
9.2,-4.85,0.48,-0.05,0.0,-0.05
9.61,-4.86,0.28,-0.18,-0.0,0.01
9.63,-4.37,0.11,-0.2,0.06,0.02
9.68,-4.13,0.09,-0.18,0.06,0.02
9.71,-4.04,-0.05,-0.19,0.09,0.06
9.52,-4.11,0.05,-0.17,0.08,0.09
9.58,-4.3,0.21,-0.17,0.19,0.04
9.45,-4.52,0.6,-0.3,0.25,0.04
9.38,-4.37,0.44,-0.39,0.38,-0.01
9.99,-4.46,0.61,-0.41,0.44,-0.09
8.96,-4.01,0.87,-0.38,0.47,-0.19
8.93,-4.24,1.37,-0.39,0.66,-0.34
8.9,-3.73,1.6,-0.39,0.77,-0.59
9.44,-2.84,1.51,-0.09,0.55,-0.8
8.84,-3.14,2.41,0.17,0.4,-0.86
7.12,-2.68,2.37,0.07,0.34,-0.72
4.02,-3.73,2.1,-0.39,0.08,-0.54
1.25,-2.87,-0.38,-0.92,-0.1,-1.2
2.48,-1.24,0.45,-0.57,0.77,-1.57
2.89,-0.51,-0.95,-0.53,0.34,-1.4
6.8,-1.36,-0.86,0.08,0.56,-1.18
13.63,-4.31,2.43,-0.6,0.55,-0.12
15.46,-3.74,2.7,-0.81,0.95,-0.44
19.43,-4.41,5.92,-0.21,-0.79,-1.98
20.84,-6.13,12.63,-0.59,-0.02,-3.35
8.06,-0.76,0.82,3.16,0.12,-4.37
8.1,3.52,5.48,2.28,-0.51,-2.64
14.35,6.07,6.73,-0.47,-0.15,-1.62
8.46,10.28,-1.78,2.35,0.77,-4.37
0.06,6.62,-0.18,0.75,-0.92,-3.38
-5.17,24.11,-9.5,2.16,-2.96,0.04
-0.88,2.96,-5.09,1.43,0.7,-2.24
-2.73,8.54,-7.38,1.59,-2.47,-1.73
-2.26,4.82,-4.98,1.81,-1.53,-2.02
-5.26,8.31,-7.97,1.95,-0.91,-1.5
-2.63,5.21,-6.99,2.24,-1.38,-1.14
-4.2,4.94,-5.31,1.4,-1.08,-0.6
-3.64,3.75,-5.76,1.1,-0.63,-0.46
-4.24,3.55,-5.6,0.66,-0.38,-0.2
-4.26,3.55,-5.94,0.24,0.35,-0.09
-4.55,3.27,-7.25,-0.06,0.97,0.16
-3.51,3.86,-6.83,-0.09,1.17,0.22
-3.01,3.13,-8.89,0.02,0.89,0.17
-2.14,3.09,-7.59,-0.08,0.5,0.29
-0.85,4.31,-7.37,-0.31,0.75,0.38
-0.43,3.93,-7.92,-0.66,0.6,0.51
0.11,4.14,-8.24,-0.85,0.58,0.55
-0.0,4.46,-7.99,-0.93,0.35,0.61
0.17,5.13,-6.97,-1.08,0.27,0.55
-0.01,5.87,-7.27,-1.19,0.2,0.57
0.06,6.56,-6.73,-1.27,0.33,0.62
0.61,6.9,-5.77,-1.13,0.47,0.55
0.88,7.64,-5.56,-1.1,0.27,0.59
0.91,6.99,-5.05,-1.11,0.37,0.63
2.25,8.21,-4.91,-0.9,0.55,0.66
2.85,8.11,-4.4,-0.88,0.34,0.63
3.07,8.62,-3.68,-0.94,0.36,0.65
3.73,8.26,-3.81,-0.93,0.73,0.58
4.38,7.44,-2.96,-1.06,0.5,0.54
3.42,8.71,-3.08,-1.01,0.25,0.56
3.45,8.55,-2.94,-0.9,0.61,0.64
3.98,8.44,-2.49,-0.88,0.57,0.62
5.0,8.48,-1.54,-1.02,0.7,0.73
5.1,8.57,-1.26,-1.15,0.62,0.89
4.51,9.09,-0.86,-1.38,1.05,1.49
6.42,7.56,0.23,-1.21,1.05,1.34
6.92,8.54,1.41,-1.15,0.68,1.18
7.55,7.55,2.36,-0.51,0.21,1.13
8.12,6.31,2.43,-0.14,0.09,1.03
