Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.54,-0.97,2.5,-0.0,-0.11,-0.0
10.79,-1.37,2.44,-0.15,-0.22,0.01
10.13,-0.62,1.89,-0.2,-0.21,-0.02
10.56,-1.08,2.17,-0.12,-0.14,-0.0
10.17,-0.95,1.93,-0.08,-0.11,0.0
10.62,-1.1,2.06,-0.12,-0.14,0.04
10.35,-0.9,1.98,-0.09,-0.1,0.03
10.32,-1.18,1.77,-0.11,-0.05,0.04
10.48,-1.08,1.97,-0.12,0.03,-0.0
10.28,-1.02,1.9,-0.15,0.1,0.0
10.55,-1.14,2.24,-0.19,0.13,-0.0
10.47,-0.98,1.87,-0.14,0.04,0.01
10.5,-1.27,1.91,-0.16,0.09,-0.02
10.45,-0.89,2.07,-0.16,0.08,-0.02
10.46,-1.18,2.19,-0.14,0.05,-0.02
10.57,-1.09,2.18,-0.13,0.02,-0.06
10.32,-1.1,2.06,-0.14,0.03,-0.04
10.49,-1.03,2.17,-0.14,0.02,-0.04
10.45,-1.1,2.19,-0.17,-0.0,-0.01
10.5,-1.11,2.08,-0.22,-0.03,-0.02
10.43,-0.9,2.06,-0.23,-0.04,-0.03
10.34,-0.83,2.01,-0.14,-0.02,0.01
10.6,-1.19,2.08,-0.08,-0.04,0.0
10.43,-0.96,1.95,-0.07,-0.02,0.01
10.41,-0.98,1.96,-0.04,0.01,0.01
10.44,-1.11,2.13,-0.04,0.04,0.02
10.46,-1.14,2.08,-0.07,0.05,0.0
10.5,-0.98,2.28,-0.06,0.04,0.01
10.57,-0.89,2.24,-0.01,-0.04,-0.0
10.47,-1.01,2.16,0.04,-0.03,0.01
10.47,-1.15,2.05,-0.0,-0.1,-0.02
10.53,-0.95,1.98,0.05,-0.1,-0.03
10.43,-1.25,1.97,0.02,-0.11,-0.02
10.34,-1.53,1.79,-0.07,-0.07,-0.02
10.28,-1.65,1.86,-0.26,0.02,-0.02
10.38,-1.62,1.81,-0.52,0.1,-0.02
10.34,-1.02,1.88,-0.58,0.11,-0.02
10.69,-0.69,1.96,-0.49,0.07,-0.03
10.63,-0.77,1.96,-0.33,-0.0,-0.06
10.47,-1.19,1.8,-0.3,0.03,-0.03
10.86,-1.08,1.76,-0.42,0.15,-0.05
10.64,-0.63,1.03,-0.33,-0.01,-0.21
10.01,-0.2,0.53,-0.26,0.05,-0.2
10.24,-1.23,1.45,-0.64,0.23,-0.15
10.71,-0.96,1.44,-0.89,0.13,-0.24
