Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.58,0.22,0.16,-0.1,0.01,-0.02
10.54,0.2,0.04,-0.13,0.01,-0.02
10.51,0.27,0.1,-0.16,0.01,-0.02
10.49,0.28,0.06,-0.17,-0.02,-0.02
10.51,0.36,0.09,-0.16,-0.02,-0.01
10.49,0.32,0.02,-0.12,0.02,0.01
10.47,0.24,0.21,-0.12,0.01,0.01
10.59,0.2,0.18,-0.14,0.03,-0.0
10.5,0.27,0.09,-0.17,0.03,-0.0
10.47,0.33,0.12,-0.18,0.02,-0.01
10.56,0.38,0.13,-0.16,0.03,-0.01
10.51,0.35,0.13,-0.12,0.01,-0.01
10.5,0.29,0.18,-0.12,0.02,-0.01
10.55,0.27,0.11,-0.13,-0.0,-0.01
10.54,0.24,0.09,-0.14,-0.01,-0.01
10.46,0.25,0.04,-0.14,0.0,-0.02
10.52,0.3,0.19,-0.13,-0.01,-0.02
10.49,0.21,0.06,-0.14,0.02,-0.0
10.49,0.25,0.09,-0.14,0.02,-0.02
10.52,0.27,0.17,-0.15,0.03,-0.02
10.54,0.27,0.14,-0.14,0.01,-0.01
10.48,0.27,0.11,-0.14,0.02,-0.01
10.55,0.25,0.14,-0.15,0.01,-0.01
10.53,0.27,0.22,-0.14,0.02,-0.01
10.52,0.28,0.29,-0.14,0.03,-0.01
10.54,0.3,0.28,-0.15,0.03,-0.01
10.53,0.28,0.27,-0.15,0.04,-0.01
10.5,0.28,0.3,-0.15,0.02,-0.01
10.56,0.33,0.34,-0.15,0.03,-0.01
10.51,0.23,0.29,-0.15,0.02,0.01
10.54,0.3,0.42,-0.15,0.02,-0.01
10.55,0.32,0.35,-0.15,0.03,-0.0
10.45,0.31,0.37,-0.14,0.03,-0.0
10.47,0.29,0.43,-0.14,0.05,-0.03
10.85,0.23,0.18,-0.17,0.1,-0.04
10.64,0.24,-0.09,-0.17,0.13,-0.05
10.21,0.28,-0.37,-0.21,0.14,-0.02
9.95,0.28,-0.41,-0.22,0.11,-0.04
10.42,0.4,0.16,-0.15,0.26,-0.03
10.46,0.33,0.14,-0.16,0.19,-0.02
10.31,0.51,-0.03,-0.11,0.21,-0.02
10.22,0.22,0.04,-0.14,0.21,-0.03
10.25,0.49,0.02,-0.14,0.25,-0.03
10.21,0.47,0.1,-0.14,0.18,-0.03
10.03,0.62,0.09,-0.08,0.23,-0.04
9.89,0.59,0.36,0.01,0.27,-0.02
9.59,0.62,0.46,0.14,0.32,0.02
8.0,1.32,1.05,0.41,0.35,0.14
6.98,1.1,-0.7,0.64,0.19,0.0
7.69,0.08,-2.13,0.9,-0.01,-0.44
9.81,0.53,2.62,1.53,0.37,-0.48
14.1,1.49,0.53,1.81,-0.06,-1.13
3.59,-1.89,5.73,1.36,0.59,-0.43
5.68,0.24,7.67,1.78,1.11,-0.76
9.79,2.03,2.65,2.66,2.27,-1.09
13.66,-1.06,1.13,3.4,1.95,-1.17
27.85,18.54,41.81,-3.05,4.34,-0.72
25.84,4.92,1.8,0.59,2.93,-4.37
0.48,-5.64,-6.05,-1.29,4.37,-2.85
14.8,0.63,6.76,-1.86,3.07,-2.83
1.46,4.53,6.51,-2.96,2.2,-1.62
-3.02,3.9,9.03,-0.15,-1.1,-1.59
-1.92,6.44,10.54,1.08,-0.6,-0.46
-5.2,3.89,9.88,1.71,-0.45,0.05
-3.28,4.75,12.11,1.45,0.28,-0.34
-0.39,10.09,11.76,1.15,-0.81,0.14
0.32,9.19,10.11,1.8,0.96,-0.45
-2.36,13.11,20.14,-3.61,-2.32,-1.46
3.78,-0.43,7.08,-1.2,2.0,0.15
-0.6,9.26,8.15,-2.54,-0.85,1.13
1.27,4.43,11.63,-1.29,0.16,0.24
2.32,2.85,10.32,-1.08,0.27,0.31
0.16,5.33,10.12,-0.51,-0.15,0.37
1.88,3.27,10.17,-0.55,-0.24,0.3
1.93,2.82,10.23,-0.77,-0.34,0.3
2.2,2.77,11.08,-0.96,0.69,-0.18
1.88,2.18,10.44,-0.62,0.44,-0.23
1.61,1.61,10.65,-0.36,0.26,-0.09
1.53,1.79,10.79,-0.38,0.15,0.02
1.5,1.72,10.96,-0.24,0.1,-0.0
1.41,1.65,10.9,0.03,-0.05,0.02
1.46,1.85,10.75,0.11,-0.19,0.05
1.63,1.97,10.7,-0.0,-0.24,0.07
1.82,2.04,10.69,-0.07,-0.16,0.05
1.85,2.0,10.74,-0.18,-0.02,0.0
1.79,1.9,10.76,-0.24,0.09,-0.02
1.74,1.85,10.8,-0.24,0.11,-0.04
1.67,1.79,10.82,-0.23,0.13,-0.04
1.61,1.75,10.83,-0.22,0.12,-0.04
1.53,1.69,10.81,-0.19,0.06,-0.02
1.54,1.64,10.82,-0.16,0.0,-0.0
1.54,1.65,10.83,-0.14,-0.01,-0.0
1.56,1.64,10.83,-0.12,-0.0,-0.0
1.55,1.65,10.85,-0.1,-0.01,-0.0
1.55,1.67,10.83,-0.12,0.0,-0.0
1.57,1.65,10.87,-0.15,0.02,-0.01
1.54,1.62,10.84,-0.14,0.02,-0.01
1.55,1.63,10.82,-0.13,0.01,-0.01
1.52,1.62,10.82,-0.14,0.0,-0.0
1.53,1.59,10.87,-0.15,0.02,-0.01
1.5,1.6,10.84,-0.14,0.04,-0.02
1.48,1.56,10.86,-0.13,0.02,-0.01
1.49,1.58,10.92,-0.14,0.0,-0.0
1.5,1.54,10.85,-0.13,0.0,-0.0
1.5,1.56,10.85,-0.11,-0.0,-0.0
1.49,1.56,10.84,-0.11,0.01,-0.01
1.47,1.57,10.83,-0.12,0.01,-0.01
1.48,1.57,10.85,-0.13,0.02,-0.01
1.45,1.56,10.87,-0.14,0.02,-0.01
