Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.57,-0.57,1.97,-0.18,0.06,-0.02
10.55,-0.44,1.98,-0.34,-0.03,-0.0
10.62,0.12,2.0,-0.46,-0.03,0.02
10.61,0.2,1.88,-0.47,-0.06,0.02
10.74,0.05,1.85,-0.45,-0.1,0.06
10.38,0.14,1.97,-0.48,-0.13,0.05
10.73,0.4,1.97,-0.39,-0.06,0.02
10.57,1.29,1.7,-0.16,-0.08,-0.0
9.69,-0.11,1.86,0.07,0.08,-0.15
10.1,-0.65,1.51,0.14,0.11,0.08
10.94,-0.64,1.44,0.08,0.11,0.08
10.55,-0.55,1.76,0.03,-0.09,0.03
10.45,-0.16,1.76,0.03,-0.02,0.0
10.45,-0.35,1.56,-0.08,0.02,-0.01
10.52,-0.11,1.62,-0.14,0.03,-0.02
10.58,0.14,1.64,-0.14,0.02,0.0
10.46,0.1,1.43,-0.01,0.01,0.04
10.64,0.08,1.66,0.1,0.03,-0.04
10.29,-0.02,1.72,0.17,0.06,-0.05
10.73,-0.12,1.77,0.14,0.07,-0.05
10.62,0.07,1.7,0.14,0.02,-0.02
10.41,-0.15,1.69,0.09,-0.04,-0.01
10.3,-0.07,1.73,0.0,-0.03,-0.02
10.82,-0.21,2.13,-0.1,-0.04,-0.02
10.48,-0.57,2.42,-0.22,-0.02,-0.01
10.13,-0.44,2.76,-0.36,-0.0,-0.07
9.75,0.7,1.42,-0.36,0.33,-0.13
11.28,-0.54,1.89,-0.44,0.05,-0.09
10.01,0.53,1.5,-0.29,0.07,-0.14
11.06,0.04,2.28,-0.42,-0.1,-0.0
10.32,0.22,1.84,-0.28,0.03,-0.0
10.45,-0.16,2.03,-0.22,0.06,-0.04
10.63,0.11,1.98,-0.2,-0.02,0.01
10.44,0.01,1.99,-0.17,0.01,-0.02
10.45,0.05,2.14,-0.16,0.01,0.01
10.47,0.05,2.06,-0.11,0.01,-0.02
10.5,0.1,2.12,-0.07,-0.01,-0.02
10.48,0.01,2.15,-0.06,-0.0,-0.01
10.49,0.05,2.11,-0.06,0.01,-0.02
10.48,0.05,2.15,-0.06,0.02,-0.02
10.44,0.1,2.19,-0.06,0.02,-0.02
10.51,0.08,2.13,-0.07,0.02,-0.02
10.48,0.06,2.15,-0.07,0.04,-0.02
10.49,0.09,2.21,-0.07,0.01,-0.02
10.48,0.08,2.15,-0.08,0.01,0.0
10.5,-0.0,2.16,-0.12,0.02,-0.01
10.51,-0.0,2.21,-0.14,0.0,-0.02
10.47,0.05,2.18,-0.16,-0.02,-0.01
10.44,0.03,2.13,-0.18,-0.0,-0.01
10.46,0.07,2.22,-0.19,-0.02,-0.01
10.47,0.05,2.18,-0.19,-0.01,-0.01
10.48,0.08,2.17,-0.2,-0.01,-0.02
10.45,0.07,2.18,-0.2,-0.0,-0.02
10.46,0.09,2.14,-0.19,0.01,-0.02
10.41,0.01,2.07,-0.18,-0.01,-0.01
10.44,-0.01,2.15,-0.19,0.14,-0.06
10.53,-0.24,1.83,-0.16,0.63,-0.14
10.95,-0.69,0.93,-0.21,0.12,0.0
9.44,-0.44,2.35,-0.32,0.29,-0.05
10.5,-0.62,1.72,-0.44,0.13,-0.0
10.31,-0.22,1.3,-0.48,0.05,0.0
10.31,-0.01,1.66,-0.4,0.11,0.03
9.89,0.0,0.88,-0.33,0.14,0.0
9.03,0.27,2.08,-0.2,0.04,0.07
7.87,0.11,1.18,-0.19,-0.06,-0.04
8.54,-1.0,0.35,-0.21,-0.08,-0.03
9.77,-0.46,1.81,-0.26,-0.12,-0.18
12.18,-1.56,1.62,-0.3,0.03,-0.25
10.65,1.22,1.31,-0.26,-0.17,-0.07
8.08,-0.95,0.19,0.09,-0.55,-0.06
6.06,0.41,0.9,0.16,0.14,-0.22
6.51,-0.03,2.0,0.22,-0.25,-0.12
5.68,0.55,3.76,0.2,0.27,-0.34
2.24,0.27,5.38,0.12,0.68,-0.62
4.64,0.58,1.8,-0.34,2.37,-1.09
28.19,-11.84,34.07,-4.37,4.37,3.41
28.43,5.18,-7.72,2.54,-4.37,-0.59
-8.39,-8.88,2.06,-1.26,-1.53,-1.23
9.74,7.92,3.91,1.96,4.37,-2.1
18.41,-3.82,4.35,0.92,2.36,-0.31
2.29,-1.58,5.5,0.26,2.51,-2.37
6.4,5.06,7.97,-2.71,0.38,-0.62
3.62,2.03,11.31,-4.04,-0.12,0.35
-2.92,6.12,8.67,-4.12,1.35,0.19
4.94,-1.69,15.29,-3.84,0.92,0.37
-3.66,-1.35,12.21,-4.37,0.45,0.88
5.17,-2.91,15.33,-4.37,0.88,1.47
-5.34,-23.31,24.7,-4.37,-0.06,0.28
-3.54,-5.48,13.64,-0.02,3.6,-3.46
2.54,0.26,1.97,0.47,0.45,0.17
2.03,-18.04,-2.37,-4.07,-0.77,0.75
-5.08,-9.24,-4.7,-0.95,1.12,1.14
1.04,-11.62,-2.4,-0.37,0.62,-0.28
1.18,-7.99,-3.35,0.27,0.21,0.05
0.75,-10.38,-1.95,-0.64,-1.0,0.08
-0.28,-9.75,-0.38,0.12,-0.4,-0.16
1.5,-9.67,1.15,0.69,-0.29,0.03
1.19,-9.78,2.59,0.51,-0.99,0.09
0.32,-10.46,2.79,0.53,-0.75,-0.01
1.03,-9.66,2.9,0.63,-0.48,0.11
0.29,-9.64,3.03,0.68,-0.26,0.07
0.24,-9.51,3.88,0.37,0.13,0.04
0.8,-10.69,3.56,0.56,0.58,-0.16
-0.07,-9.31,4.3,0.33,0.37,-0.09
-0.48,-9.77,4.52,0.17,0.97,-0.35
0.44,-10.0,4.29,0.18,0.97,-0.41
0.13,-9.37,2.75,0.67,0.82,-0.53
0.01,-8.41,2.99,-0.18,0.9,-0.63
1.04,-9.03,5.58,0.17,0.7,-0.83
0.68,-11.94,6.99,-0.21,0.47,-1.28
1.03,-11.18,7.24,-0.82,0.76,-1.45
2.76,-6.58,3.82,-0.89,0.67,-1.72
3.84,-7.79,3.37,-0.42,0.98,-1.84
4.04,-8.48,3.85,-0.11,0.7,-1.76
3.9,-8.43,2.87,0.39,1.08,-1.85
6.12,-8.48,5.2,-0.07,0.72,-1.71
4.36,-7.69,3.41,-0.02,0.56,-1.15
6.65,-7.78,4.03,-0.54,0.93,-1.03
6.59,-6.81,6.4,0.38,1.28,-0.68
6.72,-5.54,5.11,0.14,0.21,-0.53
6.06,-7.16,7.32,0.33,0.78,-0.76
6.94,-4.75,6.52,-0.18,0.5,-0.52
6.76,-4.24,5.95,0.3,1.06,-0.25
5.33,-5.46,7.53,0.22,0.74,-0.03
6.43,-6.55,7.91,0.24,0.77,-0.25
6.6,-6.1,7.78,0.01,0.2,-0.3
5.0,-8.06,8.13,-0.42,-0.09,-0.66
7.82,-6.31,7.25,-0.75,-0.16,-0.64
