Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.37,-0.75,-0.56,0.11,-0.02,-0.02
10.48,-0.96,-0.54,0.07,-0.0,-0.02
10.43,-1.01,-0.59,-0.03,0.01,-0.04
10.5,-0.97,-0.37,-0.12,0.03,-0.05
10.36,-0.57,-0.48,-0.14,0.04,-0.05
10.45,-0.63,-0.4,-0.14,0.08,-0.0
10.49,-0.9,-0.35,-0.17,0.06,0.01
10.47,-0.86,-0.32,-0.25,0.06,0.0
10.44,-0.68,-0.41,-0.27,0.07,0.01
10.44,-0.59,-0.37,-0.26,0.06,0.01
10.5,-0.58,-0.35,-0.19,0.05,0.0
10.48,-0.67,-0.32,-0.18,0.02,0.0
10.48,-0.7,-0.37,-0.17,0.02,0.0
10.52,-0.71,-0.39,-0.18,-0.0,-0.0
10.36,-0.69,-0.39,-0.17,-0.03,0.01
10.52,-0.76,-0.4,-0.21,0.01,0.01
10.47,-0.68,-0.42,-0.24,-0.01,-0.01
10.42,-0.64,-0.35,-0.28,0.04,-0.03
10.49,-0.5,-0.32,-0.27,0.04,-0.04
10.41,-0.4,-0.29,-0.22,0.04,-0.03
10.37,-0.56,-0.23,-0.2,0.07,0.01
10.72,-0.73,-0.05,-0.2,0.06,0.02
10.3,-1.08,-0.3,-0.19,0.03,0.03
10.32,-1.17,-0.21,-0.31,0.19,0.03
10.47,-0.31,0.06,-0.35,0.16,0.11
10.59,0.27,0.24,-0.14,0.08,0.15
10.93,0.06,0.21,0.17,-0.02,0.1
10.77,-0.29,0.22,0.4,-0.11,-0.01
10.6,-0.17,0.21,0.57,-0.0,-0.2
10.58,0.14,0.46,0.76,0.16,-0.39
10.92,-0.48,0.65,0.78,0.19,-0.5
10.35,-0.77,0.67,0.5,0.19,-0.47
10.35,-1.13,0.41,0.24,0.22,-0.35
10.85,-1.74,-0.4,-0.1,0.31,-0.36
8.91,1.51,0.79,0.21,0.45,0.07
11.36,-0.12,0.73,-0.02,0.47,0.13
12.25,0.44,1.07,-0.2,0.05,0.16
10.76,-0.08,1.15,-0.19,-0.17,-0.12
10.58,-1.05,0.55,-0.44,-0.16,-0.16
10.06,-0.37,0.69,-0.72,-0.24,-0.11
9.97,0.77,0.71,-0.46,-0.21,0.07
10.24,-0.11,0.55,-0.57,-0.1,0.08
10.67,0.54,0.43,-0.34,-0.22,0.13
10.55,-0.28,0.56,-0.27,-0.12,0.18
11.12,-0.33,0.89,-0.18,-0.23,-0.01
10.37,0.01,0.31,-0.14,-0.42,-0.03
10.09,-0.23,-0.47,-0.28,-0.31,0.03
10.21,-0.01,-0.23,-0.32,-0.16,0.03
10.34,0.03,0.0,-0.23,-0.04,0.04
10.51,0.11,-0.07,-0.07,0.0,-0.04
10.7,0.15,-0.21,0.02,0.1,-0.02
10.4,-0.06,0.18,0.05,0.06,0.02
8.91,-1.47,-0.15,-0.31,0.18,0.03
12.11,-0.84,-1.18,-0.18,0.34,-0.07
12.35,0.26,-1.08,0.17,-0.1,0.16
8.86,0.3,-1.48,0.36,-0.14,0.24
9.36,-0.21,-1.21,0.59,0.27,0.1
10.45,-0.26,-1.18,0.69,0.08,0.02
10.05,0.33,-1.24,0.78,-0.08,-0.07
9.56,0.41,-1.86,1.08,-0.14,-0.1
