Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.22,0.55,3.59,-0.39,-0.06,-0.04
10.33,0.54,3.48,-0.39,-0.1,-0.04
10.04,0.67,3.46,-0.37,-0.15,0.01
10.32,0.73,3.3,-0.34,-0.09,0.01
10.06,0.8,3.21,-0.24,-0.02,-0.0
10.19,0.78,3.1,-0.1,0.02,-0.03
10.24,0.63,3.18,-0.01,0.02,-0.0
10.33,0.5,3.26,0.03,-0.02,0.0
10.31,0.43,3.27,0.0,-0.02,0.01
10.17,0.42,3.27,-0.02,-0.04,0.0
10.11,0.55,3.1,-0.02,0.05,0.01
10.41,0.29,3.41,-0.03,0.03,-0.02
10.36,0.27,3.49,-0.12,-0.0,-0.01
10.23,0.4,3.3,-0.18,0.0,-0.01
10.2,0.56,3.34,-0.16,0.01,-0.0
10.22,0.74,3.26,-0.11,0.01,0.01
10.29,0.41,3.45,-0.1,-0.02,0.02
10.13,0.62,3.08,-0.08,-0.01,-0.01
10.31,0.78,2.83,0.01,0.04,-0.01
10.42,0.62,3.14,0.09,-0.02,-0.03
10.34,0.45,3.52,0.07,-0.04,0.0
10.21,0.51,3.35,0.02,-0.08,0.03
10.16,0.51,3.33,0.04,0.01,0.0
10.25,0.1,3.85,-0.0,0.07,-0.06
9.8,0.55,3.96,-0.05,0.27,0.06
8.94,0.94,3.05,-0.19,0.0,-0.34
11.14,1.44,2.11,-0.07,-0.27,-0.09
10.73,0.55,3.52,-0.28,-0.23,0.03
10.01,0.47,3.28,-0.35,-0.02,0.02
9.92,0.97,3.0,-0.24,-0.0,-0.1
10.35,0.86,3.04,-0.15,-0.01,-0.09
10.36,0.9,3.17,-0.09,0.01,-0.04
10.31,0.87,3.25,-0.07,0.0,0.02
10.22,0.76,3.31,-0.05,-0.01,0.02
10.15,0.75,3.18,-0.05,-0.03,-0.02
10.18,0.71,3.21,-0.08,-0.0,-0.03
10.3,0.75,3.25,-0.09,-0.0,-0.04
10.21,0.75,3.24,-0.1,0.0,-0.02
10.28,0.75,3.15,-0.09,0.01,-0.03
10.2,0.73,3.2,-0.1,0.02,-0.03
10.25,0.74,3.09,-0.11,-0.01,-0.03
10.36,0.72,3.1,-0.13,0.02,-0.04
10.54,0.5,2.66,-0.1,-0.0,-0.11
10.18,0.65,2.3,0.01,0.1,-0.03
10.1,0.9,2.2,0.11,0.15,-0.04
10.03,0.49,2.61,0.11,0.17,-0.07
10.35,0.68,2.56,0.11,0.17,-0.1
9.85,0.8,2.45,0.16,0.14,-0.11
9.85,1.08,2.56,0.28,0.29,-0.1
9.19,1.53,2.72,0.44,0.27,-0.01
8.07,1.5,2.42,0.69,0.57,0.05
7.87,1.3,2.38,0.83,0.93,0.09
7.95,0.44,3.05,0.72,0.48,0.02
5.53,0.4,2.63,0.74,0.82,0.04
8.83,1.4,3.33,0.55,1.12,0.03
9.56,3.38,3.93,0.44,0.58,0.33
8.24,0.71,6.03,0.77,2.91,-0.62
14.48,1.74,12.73,3.14,-3.99,0.83
-0.52,-1.71,4.79,2.26,-0.57,0.06
12.17,0.75,7.25,1.87,2.35,-0.95
10.01,1.92,7.83,2.12,0.12,0.29
-1.45,12.11,15.93,1.59,3.58,-2.26
26.15,16.12,15.1,-0.43,4.37,-2.28
1.1,-10.81,-10.04,2.01,-0.34,-3.38
6.62,9.11,0.83,-0.21,4.37,-3.02
12.04,3.33,7.21,1.42,0.84,-1.48
-3.42,7.21,5.49,2.07,-1.3,-0.27
-3.0,9.74,5.96,2.19,1.49,0.2
3.09,15.78,5.68,3.46,1.11,0.95
-2.63,8.93,1.09,4.37,-1.13,1.82
0.68,3.04,0.79,4.37,0.59,1.18
-0.99,21.09,-20.49,4.37,0.6,0.71
2.58,-0.68,-2.33,4.12,-0.7,-1.68
-6.07,-4.68,-2.91,1.12,0.96,0.69
6.22,4.93,-7.6,1.3,-2.08,0.77
-5.65,2.31,-10.67,2.83,-0.17,-0.17
2.8,-0.16,-9.02,1.64,-0.08,0.48
-3.37,1.21,-10.4,2.18,-0.83,0.43
0.14,-2.61,-6.96,0.95,0.24,0.31
-0.55,-2.66,-9.81,-0.0,0.05,0.35
0.91,0.62,-8.05,0.03,-0.26,0.38
-0.85,0.94,-8.0,-0.23,0.24,0.14
0.78,1.67,-10.61,0.48,0.54,0.08
1.21,0.3,-9.05,0.14,0.41,-0.06
1.14,0.75,-9.35,0.03,0.31,-0.1
1.85,0.35,-9.23,0.3,0.27,0.0
1.84,0.28,-8.95,0.29,0.29,0.01
2.21,-0.2,-8.98,0.35,0.11,0.05
2.1,-0.56,-8.99,0.25,0.09,0.04
2.41,-0.85,-8.96,0.26,0.04,0.02
1.75,-1.34,-9.22,0.16,-0.01,-0.06
2.1,-0.93,-9.1,0.21,-0.01,0.0
1.77,-1.09,-9.28,0.07,-0.03,-0.07
1.87,-1.02,-9.09,0.04,-0.02,-0.03
1.69,-1.23,-9.19,-0.01,0.02,-0.05
1.98,-1.08,-9.07,0.03,-0.0,0.04
2.03,-1.22,-8.82,0.25,-0.19,0.17
1.52,-1.53,-9.51,0.09,0.0,0.13
1.48,-1.97,-8.52,-0.06,0.1,0.12
1.62,-1.82,-8.92,-0.05,-0.01,0.13
1.41,-2.07,-9.36,-0.28,-0.07,0.08
1.47,-1.63,-9.06,-0.14,0.09,0.12
1.27,-1.41,-9.04,-0.04,0.12,0.03
2.36,-1.13,-8.94,0.0,0.27,0.19
2.16,-1.18,-10.05,-0.06,-0.06,0.08
1.61,-0.96,-7.87,0.21,0.57,-0.1
2.45,-1.53,-9.73,0.29,-0.01,0.12
1.84,-0.74,-7.48,0.5,0.38,-0.03
2.71,-0.04,-9.03,1.21,-0.03,-0.41
2.89,-3.89,-9.26,0.91,0.12,-0.12
3.56,-5.86,-7.01,0.41,-0.28,0.22
2.91,-6.05,-6.63,-0.11,0.17,0.1
2.94,-5.12,-7.53,-0.55,-0.25,0.13
1.21,-4.24,-9.28,-0.7,-0.21,0.14
1.74,-2.55,-9.21,-0.38,0.12,-0.01
