Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.53,0.05,1.59,-0.1,0.01,-0.0
10.54,0.02,1.65,-0.11,0.0,-0.02
10.55,0.05,1.64,-0.12,-0.0,-0.01
10.48,0.06,1.59,-0.12,0.0,-0.01
10.58,0.04,1.63,-0.12,-0.0,-0.01
10.51,0.03,1.67,-0.12,-0.0,-0.01
10.5,0.02,1.55,-0.13,-0.01,-0.01
10.56,0.06,1.58,-0.12,-0.03,-0.01
10.5,-0.02,1.57,-0.13,-0.0,-0.0
10.54,0.04,1.55,-0.14,-0.02,-0.01
10.55,0.03,1.59,-0.15,-0.0,-0.0
10.52,0.08,1.57,-0.14,-0.01,-0.0
10.53,0.04,1.57,-0.12,-0.01,-0.0
10.52,-0.01,1.61,-0.13,0.0,0.01
10.54,0.07,1.55,-0.13,0.0,-0.0
10.56,0.03,1.6,-0.13,-0.0,-0.01
10.5,0.03,1.57,-0.13,-0.01,-0.01
10.56,0.04,1.61,-0.13,-0.0,-0.01
10.52,-0.0,1.63,-0.12,-0.0,-0.01
10.52,0.05,1.56,-0.12,-0.01,-0.01
10.58,0.03,1.62,-0.12,-0.02,-0.01
10.49,0.0,1.57,-0.12,-0.01,-0.01
10.56,-0.02,1.59,-0.13,0.0,-0.01
10.52,0.05,1.59,-0.12,0.0,-0.02
10.51,0.0,1.64,-0.11,-0.0,-0.01
10.54,-0.0,1.59,-0.11,-0.01,-0.01
10.53,-0.03,1.59,-0.12,-0.0,-0.01
10.55,0.0,1.59,-0.12,-0.0,-0.02
10.54,-0.04,1.56,-0.12,0.01,-0.01
10.55,0.0,1.59,-0.12,-0.01,-0.0
10.55,-0.0,1.56,-0.11,-0.0,-0.01
10.51,-0.05,1.58,-0.12,0.0,-0.01
10.54,-0.02,1.56,-0.12,-0.0,-0.01
10.53,0.0,1.56,-0.12,-0.01,-0.01
10.49,-0.05,1.57,-0.12,0.03,0.01
10.53,-0.03,1.58,-0.11,0.01,-0.01
