Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.02,-2.83,3.19,0.0,-0.02,0.01
10.02,-2.48,3.05,-0.1,0.0,-0.01
10.06,-2.58,2.83,-0.13,0.02,-0.01
10.13,-2.39,2.93,-0.17,0.03,-0.03
10.12,-2.49,2.9,-0.2,0.03,-0.04
10.01,-2.26,2.99,-0.2,0.04,-0.05
10.05,-2.4,3.05,-0.23,0.05,-0.04
10.08,-2.43,3.08,-0.25,0.06,-0.04
10.07,-2.45,2.96,-0.24,0.05,-0.04
10.01,-2.26,2.96,-0.18,0.04,-0.03
10.02,-2.41,3.07,-0.15,0.09,-0.02
10.08,-2.3,3.01,-0.13,0.08,-0.02
10.08,-2.32,3.08,-0.1,0.05,-0.02
10.08,-2.41,3.37,-0.1,0.05,-0.03
10.05,-2.29,3.19,-0.1,0.02,-0.03
10.1,-2.26,3.18,-0.06,0.05,-0.02
10.05,-2.33,3.24,-0.02,0.0,-0.01
9.99,-2.34,3.2,-0.01,0.03,-0.02
10.02,-2.42,3.25,-0.03,0.04,-0.02
10.02,-2.43,3.36,-0.07,0.04,-0.03
9.94,-2.41,3.33,-0.09,0.05,-0.04
9.96,-2.39,3.24,-0.12,0.04,-0.03
10.01,-2.42,3.43,-0.16,0.04,-0.02
10.06,-2.23,3.44,-0.16,0.04,-0.02
10.05,-2.4,3.26,-0.18,0.02,-0.02
10.04,-2.38,3.27,-0.18,-0.01,-0.05
9.82,-2.38,3.21,-0.24,0.02,-0.08
10.01,-2.77,3.26,-0.4,0.09,-0.16
9.7,-2.36,3.13,-0.53,0.35,-0.33
9.57,-2.75,3.87,-0.73,0.8,-0.6
9.83,-1.77,4.06,-0.87,0.91,-1.03
7.81,-1.59,3.73,-0.88,0.91,-1.13
11.53,-0.76,4.05,-0.6,1.2,-0.71
12.26,0.88,4.3,-0.25,0.67,-0.23
10.23,-0.93,4.24,0.09,0.28,-0.04
8.7,-0.51,4.15,0.18,0.34,0.16
9.11,-0.64,3.78,0.13,0.4,0.08
9.42,-0.17,3.4,0.26,0.43,0.22
9.89,-1.51,3.4,0.22,0.33,0.38
9.39,-1.45,3.32,0.37,0.22,0.5
8.59,-1.88,4.18,0.3,0.2,0.6
9.06,-1.74,6.06,0.02,0.83,0.59
12.17,-1.35,4.37,-0.22,0.8,0.66
7.6,-0.5,7.52,-0.5,0.53,0.62
5.1,-0.26,3.55,0.14,0.18,0.46
5.87,-0.64,3.72,0.73,1.05,0.82
11.23,-1.3,9.57,0.89,0.93,0.98
8.46,-3.64,8.48,0.8,-0.05,0.79
10.35,-3.09,8.14,0.72,0.15,0.74
8.44,-2.61,5.02,0.43,0.21,0.62
7.05,-1.41,3.31,0.21,0.79,0.43
6.56,0.23,2.17,0.24,1.29,0.59
1.17,-2.41,12.67,0.53,3.06,-0.4
1.58,0.44,17.4,-2.02,3.37,0.28
0.07,-4.78,12.66,-0.05,2.52,0.24
1.58,2.25,7.15,1.24,1.77,1.07
3.4,-3.2,11.82,1.97,2.28,1.26
-0.97,-2.69,12.36,2.36,1.53,2.95
-4.65,-1.05,14.95,1.31,0.93,1.78
-15.5,-4.38,18.3,0.86,-1.33,1.04
-6.67,2.36,16.12,0.41,1.71,0.97
-11.64,6.35,8.37,1.16,2.6,0.48
-5.32,1.61,8.13,2.04,1.22,2.41
-2.2,2.4,6.41,2.67,0.44,2.43
-0.58,4.77,5.71,2.85,-0.43,2.82
-19.24,32.6,16.3,1.49,1.08,1.28
10.43,8.22,0.59,2.27,-0.56,1.46
-1.19,12.43,1.44,3.04,-1.15,1.67
1.63,8.97,1.29,3.24,-1.62,0.75
1.26,10.18,1.7,2.47,-0.88,0.38
0.25,11.25,0.19,1.45,-2.16,1.28
0.41,7.69,-0.45,0.96,-0.84,0.72
1.31,10.21,0.33,0.99,-0.64,0.52
1.99,8.81,-1.96,1.06,-0.56,0.5
1.08,9.94,-2.01,0.71,-0.54,0.42
2.29,8.92,-1.97,1.04,-0.48,0.23
