Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.19,0.16,-1.67,-0.11,0.0,-0.01
10.24,0.14,-1.65,-0.1,0.0,-0.01
10.24,0.12,-1.65,-0.1,0.0,-0.01
10.22,0.08,-1.65,-0.11,-0.0,-0.01
10.26,0.07,-1.63,-0.11,0.01,-0.01
10.31,0.1,-1.59,-0.12,0.0,-0.01
10.18,0.05,-1.63,-0.12,0.01,-0.01
10.21,0.14,-1.63,-0.12,-0.0,-0.01
10.24,0.11,-1.67,-0.11,0.0,-0.01
10.34,0.12,-1.68,-0.09,-0.02,-0.0
10.23,0.21,-1.81,-0.06,-0.05,-0.01
10.12,0.07,-1.97,-0.05,-0.1,-0.01
9.92,0.12,-2.02,-0.09,-0.07,0.02
10.16,0.05,-1.67,-0.12,0.01,0.0
10.25,0.08,-1.7,-0.06,0.03,-0.0
10.16,0.1,-1.73,-0.03,0.07,-0.03
10.1,-0.17,-1.64,-0.05,0.08,-0.01
10.11,-0.4,-1.03,-0.11,0.25,0.04
10.12,-0.82,-1.54,-0.35,0.22,0.07
9.5,0.88,-3.48,0.02,0.24,-0.14
11.28,0.47,-1.6,0.35,0.05,0.03
7.7,0.87,-2.18,0.57,0.08,-0.13
10.82,0.34,-1.85,0.64,0.24,-0.09
10.02,0.73,-2.38,0.61,-0.07,-0.15
8.17,1.24,-2.34,1.03,-0.15,-0.36
7.79,0.57,-2.05,1.18,0.07,-0.46
7.37,-0.9,-1.88,1.09,-0.01,-0.64
7.65,-0.12,-2.74,1.26,0.06,-0.76
8.22,-0.46,-2.17,0.78,0.04,-0.65
8.25,0.55,-3.27,0.92,0.12,-0.56
11.96,-0.06,-2.94,0.44,0.09,-0.5
9.36,0.66,-4.64,0.57,-0.45,-0.53
7.09,-1.6,-1.26,0.57,0.25,-0.58
9.3,-0.25,-2.13,0.9,0.71,-0.78
5.6,1.52,0.72,0.92,1.34,-1.19
6.87,-1.03,2.26,0.88,1.91,-1.45
9.57,1.6,18.86,-0.13,3.66,-1.68
32.63,15.54,14.89,-2.42,4.37,-1.43
3.22,1.29,-6.84,-0.62,0.48,-4.13
1.96,3.38,-0.51,-1.88,4.35,-1.61
5.63,11.49,0.57,2.38,3.61,-2.83
10.86,1.77,5.92,1.81,2.83,-2.74
-6.22,6.62,11.26,1.67,-0.65,-2.34
-1.46,10.27,17.06,1.78,1.62,-1.29
0.44,10.06,7.15,0.29,-0.27,0.34
-1.38,9.18,5.84,1.27,0.92,-0.53
-2.79,7.13,3.63,0.83,-0.17,0.44
-10.01,23.58,3.53,1.99,-0.97,-0.66
1.84,13.39,1.56,-0.02,2.12,1.49
-5.33,0.75,-2.46,0.2,0.63,1.6
-2.01,11.45,3.45,1.71,0.49,-1.13
-0.22,7.48,4.92,0.84,0.08,0.38
-2.8,7.46,0.75,0.1,-0.19,0.22
-0.26,9.8,-1.06,0.56,0.08,-0.35
1.48,10.15,2.35,-0.02,-0.62,0.08
0.07,8.73,3.08,-0.12,-0.18,0.32
1.19,9.51,1.25,0.13,0.03,0.03
0.1,10.09,2.17,0.08,-0.0,0.1
2.17,9.42,1.27,0.16,0.04,-0.16
0.73,9.81,1.69,-0.14,-0.34,-0.06
1.19,9.25,1.57,-0.23,-0.49,-0.01
-0.14,9.01,1.0,-0.36,-0.57,-0.02
0.0,10.71,2.32,-0.19,-0.21,-0.08
1.42,8.09,1.07,-0.25,-0.13,-0.04
0.55,9.26,1.44,-0.49,-0.21,-0.09
0.38,10.01,2.37,-0.63,-0.16,-0.01
0.32,9.66,2.89,-0.38,-0.14,0.07
0.11,10.23,3.06,-0.18,0.09,0.01
0.84,8.96,2.71,-0.13,-0.02,0.18
0.19,10.3,2.28,0.13,0.24,-0.06
1.11,9.44,2.46,0.24,0.23,-0.09
0.61,9.21,1.82,0.06,0.11,-0.01
0.61,9.67,2.02,0.11,0.11,-0.04
0.73,9.51,1.61,0.05,0.15,-0.04
0.91,9.23,1.76,-0.03,0.08,0.0
0.5,9.85,1.83,0.1,0.16,-0.15
0.51,9.29,1.34,-0.1,0.11,-0.02
0.48,9.56,1.48,-0.14,0.15,0.0
0.29,9.85,1.38,-0.08,0.11,-0.03
0.63,9.58,1.35,-0.25,0.14,0.13
0.81,9.87,2.35,-0.06,-0.04,0.02
1.17,9.3,1.49,-0.23,0.03,-0.01
0.17,9.38,1.32,-0.15,-0.11,-0.02
0.98,8.95,1.85,-0.39,-0.29,0.06
-0.68,8.84,1.7,-0.54,-0.24,0.24
0.02,10.08,1.44,-0.55,-0.14,0.49
0.67,10.35,1.92,-0.53,-0.08,0.68
1.63,10.37,2.17,-0.43,-0.04,0.63
2.82,9.55,1.91,-0.75,-0.22,0.87
3.22,10.62,3.25,-1.37,-0.6,1.59
4.67,11.52,5.4,-2.6,-1.08,2.55
3.24,10.49,4.49,-2.31,-1.32,1.93
3.56,4.22,6.52,-1.6,-0.05,0.97
6.9,5.36,8.35,-1.87,0.65,0.36
5.36,6.99,10.07,-1.97,0.3,-0.23
4.17,5.88,10.24,-2.25,0.8,-0.34
3.52,5.21,8.77,-2.0,0.49,-0.48
2.67,5.98,8.98,-1.93,0.75,-0.34
2.81,4.22,8.63,-1.21,1.01,-0.04
