Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.5,3.15,3.28,-0.45,-0.17,0.03
9.57,3.35,3.72,-0.48,0.02,0.13
9.43,3.28,3.7,-0.23,-0.14,0.23
9.91,3.07,4.15,-0.1,-0.0,0.14
9.51,2.65,4.2,0.01,-0.18,0.1
10.08,1.93,4.84,-0.15,0.05,-0.04
9.11,2.5,4.15,0.01,-0.24,-0.01
9.54,2.3,3.34,-0.14,0.02,0.11
10.24,2.28,3.7,-0.13,-0.07,0.19
9.97,1.73,3.51,-0.12,-0.06,0.18
10.12,1.65,3.66,-0.04,-0.01,0.12
9.87,1.81,3.39,-0.02,0.0,0.05
9.78,1.88,3.53,-0.02,0.08,0.07
10.1,1.84,3.76,-0.01,0.08,0.06
10.01,1.56,3.68,-0.01,0.03,0.03
9.81,1.71,3.63,-0.07,0.08,0.02
9.8,1.7,3.73,-0.12,0.15,0.02
9.72,1.79,3.74,-0.13,0.23,0.03
9.84,1.81,3.96,-0.12,0.27,0.07
10.02,1.76,4.09,-0.09,0.2,0.08
9.97,1.68,4.17,-0.1,0.13,0.06
10.17,1.62,4.31,-0.1,0.07,-0.0
9.95,1.69,4.08,-0.09,-0.07,-0.03
9.9,1.74,3.97,-0.11,-0.14,-0.04
9.75,1.85,3.98,-0.09,-0.18,-0.04
9.8,1.74,3.86,-0.16,-0.05,-0.04
9.87,1.78,4.11,-0.15,-0.1,-0.05
9.89,1.83,4.09,-0.17,-0.1,-0.04
9.73,1.86,3.98,-0.14,-0.13,-0.02
9.89,1.81,3.98,-0.16,-0.1,-0.01
9.86,1.77,3.95,-0.16,-0.12,-0.01
9.84,1.72,3.85,-0.2,-0.09,-0.01
9.91,1.8,3.74,-0.21,-0.07,-0.02
9.94,1.72,3.65,-0.2,-0.05,0.02
9.97,1.75,3.59,-0.19,-0.05,0.01
9.97,1.68,3.54,-0.2,-0.02,0.02
10.14,1.79,3.89,-0.2,-0.02,-0.04
9.89,1.8,3.69,-0.2,-0.04,-0.05
9.81,2.12,3.66,-0.17,-0.04,-0.04
9.87,1.92,3.61,-0.24,0.03,0.02
10.46,1.36,3.35,-0.32,-0.03,0.09
10.33,1.21,1.82,-0.07,-0.27,0.06
9.4,1.58,1.81,0.11,0.02,0.03
10.4,0.97,4.4,-0.33,0.13,0.05
9.99,1.89,3.42,-0.38,0.05,0.03
11.02,2.27,3.06,-0.18,0.32,-0.25
10.68,2.18,2.09,0.19,0.16,-0.62
10.14,1.55,2.34,-0.31,0.08,-0.45
11.7,2.14,3.63,-0.96,0.33,-0.13
8.25,0.22,0.94,-0.41,-0.18,-0.53
9.62,2.6,2.19,-0.44,0.38,-0.64
9.77,2.03,2.74,-0.74,0.19,-0.44
10.09,2.81,2.57,-0.76,0.19,-0.37
12.52,3.36,2.66,-0.84,0.27,-0.2
12.84,4.38,2.74,-0.39,0.04,0.02
13.41,4.92,4.8,0.17,0.09,-0.12
7.05,3.33,6.68,0.29,-0.59,0.41
5.49,-0.15,4.07,-0.21,0.44,0.27
10.44,3.1,5.89,0.29,0.83,0.17
9.15,3.49,4.93,0.38,0.04,0.57
7.88,1.23,3.62,0.53,0.32,0.59
8.22,1.09,4.07,0.47,0.38,0.57
