Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.06,0.03,6.24,-0.13,0.02,-0.01
9.03,0.05,6.22,-0.13,0.03,-0.01
9.09,0.03,6.31,-0.12,0.02,-0.01
9.04,0.11,6.23,-0.12,0.03,-0.01
9.02,-0.0,6.34,-0.12,0.03,-0.0
9.08,0.06,6.28,-0.11,0.06,-0.01
9.03,-0.04,6.4,-0.12,0.01,-0.02
9.07,0.19,6.26,-0.09,0.02,-0.0
8.94,0.65,6.6,0.01,0.07,0.04
8.99,0.85,6.48,0.13,0.07,0.1
8.6,1.31,5.36,0.17,-0.01,0.19
9.45,0.17,5.71,-0.11,0.31,0.12
9.05,0.23,6.71,-0.16,0.1,-0.06
8.61,0.94,6.65,-0.13,0.14,-0.05
8.97,0.47,6.33,-0.11,0.21,-0.01
8.8,0.43,6.75,-0.04,0.17,0.02
8.85,-0.41,7.19,-0.05,0.25,0.04
8.36,-0.23,6.77,-0.02,0.15,0.06
8.69,-0.26,7.44,-0.07,0.24,0.17
8.35,-0.46,7.08,-0.07,0.04,0.11
8.87,-0.5,6.75,-0.14,0.08,0.02
8.31,-0.58,7.2,-0.26,-0.01,-0.01
8.18,-0.52,7.69,-0.35,0.18,0.11
8.1,-2.54,7.81,-0.58,0.16,-0.02
8.25,-1.83,6.85,-0.69,0.08,-0.13
8.84,0.13,6.24,-0.42,0.19,0.03
9.81,-1.58,6.63,-0.38,0.21,0.17
8.88,-0.73,5.94,-0.21,-0.1,0.05
8.51,-0.65,5.68,-0.04,-0.14,0.15
8.24,-2.46,6.23,0.02,0.03,0.02
11.16,-1.01,8.61,-0.46,-0.08,0.03
8.47,-1.45,5.37,-0.19,-0.77,-0.38
8.03,-0.73,5.9,-0.23,0.33,-0.09
8.59,-0.76,7.35,-0.3,0.23,-0.11
8.54,-1.3,7.0,-0.26,-0.03,-0.21
8.09,-0.42,7.38,-0.18,0.21,-0.27
7.8,0.68,7.9,-0.05,0.11,-0.22
8.31,0.93,7.21,-0.06,0.17,-0.1
8.8,-0.45,6.6,-0.13,0.35,-0.25
8.08,0.94,6.38,0.06,0.38,-0.32
8.05,0.59,6.73,0.1,0.67,-0.22
8.91,0.31,7.07,-0.08,0.34,-0.24
8.01,0.82,6.26,-0.13,0.02,-0.21
8.87,0.62,6.42,-0.39,0.32,-0.11
9.45,0.85,6.42,-0.54,-0.01,-0.08
10.22,1.81,6.85,-0.44,0.06,0.02
12.25,1.67,7.5,-0.23,-0.18,-0.05
8.71,2.64,7.7,-0.1,-0.47,-0.07
4.34,2.02,12.7,1.02,-0.04,0.26
6.52,-2.4,8.57,1.05,-0.41,0.54
