Accelerometer: x-axis (g)_Mean,Accelerometer: x-axis (g)_StandardDeviation,Accelerometer: x-axis (g)_RootMeanSquare,Accelerometer: x-axis (g)_MaximalAmplitude,Accelerometer: x-axis (g)_MinimalAmplitude,Accelerometer: x-axis (g)_Median,Accelerometer: x-axis (g)_Number of zero-crossing,Accelerometer: x-axis (g)_Skewness,Accelerometer: x-axis (g)_Kurtosis,Accelerometer: x-axis (g)_First Quartile,Accelerometer: x-axis (g)_Third Quartile,Accelerometer: x-axis (g)_Autocorrelation,Accelerometer: y-axis (g)_Mean,Accelerometer: y-axis (g)_StandardDeviation,Accelerometer: y-axis (g)_RootMeanSquare,Accelerometer: y-axis (g)_MaximalAmplitude,Accelerometer: y-axis (g)_MinimalAmplitude,Accelerometer: y-axis (g)_Median,Accelerometer: y-axis (g)_Number of zero-crossing,Accelerometer: y-axis (g)_Skewness,Accelerometer: y-axis (g)_Kurtosis,Accelerometer: y-axis (g)_First Quartile,Accelerometer: y-axis (g)_Third Quartile,Accelerometer: y-axis (g)_Autocorrelation,Accelerometer: z-axis (g)_Mean,Accelerometer: z-axis (g)_StandardDeviation,Accelerometer: z-axis (g)_RootMeanSquare,Accelerometer: z-axis (g)_MaximalAmplitude,Accelerometer: z-axis (g)_MinimalAmplitude,Accelerometer: z-axis (g)_Median,Accelerometer: z-axis (g)_Number of zero-crossing,Accelerometer: z-axis (g)_Skewness,Accelerometer: z-axis (g)_Kurtosis,Accelerometer: z-axis (g)_First Quartile,Accelerometer: z-axis (g)_Third Quartile,Accelerometer: z-axis (g)_Autocorrelation,Gyroscope: x-axis (rad/s)_Mean,Gyroscope: x-axis (rad/s)_StandardDeviation,Gyroscope: x-axis (rad/s)_RootMeanSquare,Gyroscope: x-axis (rad/s)_MaximalAmplitude,Gyroscope: x-axis (rad/s)_MinimalAmplitude,Gyroscope: x-axis (rad/s)_Median,Gyroscope: x-axis (rad/s)_Number of zero-crossing,Gyroscope: x-axis (rad/s)_Skewness,Gyroscope: x-axis (rad/s)_Kurtosis,Gyroscope: x-axis (rad/s)_First Quartile,Gyroscope: x-axis (rad/s)_Third Quartile,Gyroscope: x-axis (rad/s)_Autocorrelation,Gyroscope: y-axis (rad/s)_Mean,Gyroscope: y-axis (rad/s)_StandardDeviation,Gyroscope: y-axis (rad/s)_RootMeanSquare,Gyroscope: y-axis (rad/s)_MaximalAmplitude,Gyroscope: y-axis (rad/s)_MinimalAmplitude,Gyroscope: y-axis (rad/s)_Median,Gyroscope: y-axis (rad/s)_Number of zero-crossing,Gyroscope: y-axis (rad/s)_Skewness,Gyroscope: y-axis (rad/s)_Kurtosis,Gyroscope: y-axis (rad/s)_First Quartile,Gyroscope: y-axis (rad/s)_Third Quartile,Gyroscope: y-axis (rad/s)_Autocorrelation,Gyroscope: z-axis (rad/s)_Mean,Gyroscope: z-axis (rad/s)_StandardDeviation,Gyroscope: z-axis (rad/s)_RootMeanSquare,Gyroscope: z-axis (rad/s)_MaximalAmplitude,Gyroscope: z-axis (rad/s)_MinimalAmplitude,Gyroscope: z-axis (rad/s)_Median,Gyroscope: z-axis (rad/s)_Number of zero-crossing,Gyroscope: z-axis (rad/s)_Skewness,Gyroscope: z-axis (rad/s)_Kurtosis,Gyroscope: z-axis (rad/s)_First Quartile,Gyroscope: z-axis (rad/s)_Third Quartile,Gyroscope: z-axis (rad/s)_Autocorrelation
8.0335,2.9676583501699336,8.564118070959397,14.520000,2.66,7.9399999999999995,0,0.09808865161995173,-0.7043922652501386,5.575,10.42,1936.8431999999996,1.5636666666666668,3.250631716383072,3.607167864128311,13.580000,0.05,1.14,22,1.4573322081620672,2.5063096175611346,-0.735,2.7,49.93430000000001,7.112166666666666,4.113459246452093,8.216049030200992,20.010000,0.35,6.275,2,0.926775420503822,0.8240743707064659,4.325,8.745000000000001,1482.7713,-0.531,0.7653358739795229,0.9315041599477695,2.260000,0.01,-0.445,12,0.041734012139432494,-0.18688152558290527,-1.065,-0.03,6.6805,-0.2185,0.6352790069462918,0.6718047831525663,1.620000,0.0,-0.13,26,-0.24226273806125698,-0.06126432191805975,-0.595,0.14,0.3446,-0.44949999999999996,0.8422537721296751,0.9546945410269542,2.860000,0.0,-0.28,14,-0.5800124374460189,0.7463111573381496,-0.7949999999999999,-0.035,4.0309
8.244000000000002,4.942486958337203,9.612060826551888,21.730000,0.22,7.225,2,0.5781378771626278,-0.11809316466309605,4.51,12.16,2024.7388000000003,1.5485,3.6082543447859474,3.9264935587196206,13.320000,0.05,1.42,31,0.08938581921037887,2.3245186691265323,-0.815,3.255,65.33600000000001,7.318333333333332,5.133163146529524,8.939092049345202,20.010000,0.04,6.59,2,0.5366514431360133,-0.704858601855944,2.795,11.45,1559.8582,-0.8180000000000001,0.9457127823322822,1.25039860311289,3.130000,0.02,-0.925,16,-0.10891251176334696,-0.6025333876795038,-1.48,-0.085,10.429099999999996,-0.33966666666666673,0.7980851388723441,0.8673599790936478,2.280000,0.04,-0.33,28,0.4583020041957128,0.47543725851174923,-0.8049999999999999,0.22000000000000003,1.2144,-0.5826666666666667,0.8201866996130956,1.0060848208111812,2.860000,0.02,-0.455,11,-0.5451166091671283,0.20062224433370224,-1.005,-0.04,5.785999999999999
8.180166666666667,5.942856633995323,10.111017340835028,21.730000,0.15,6.17,8,0.4558693826864028,-0.762782277760444,3.48,12.285,1957.8012999999996,1.7209999999999999,4.105376434222161,4.451511728240943,13.320000,0.06,1.775,30,0.14502528607899526,1.3878612793793357,-0.535,3.62,64.65219999999997,7.898833333333334,5.086486374589918,9.394887528154165,23.310000,0.04,7.359999999999999,0,0.5444089303637839,-0.10909388222156835,3.4,11.76,1729.9711,-0.49166666666666675,1.1183099848531364,1.221619144141632,3.130000,0.02,-0.425,18,-0.09879263288288635,-0.059095448928064176,-1.1749999999999998,0.33,4.5742,-0.11250000000000002,0.8561787683266464,0.8635382639659537,2.280000,0.06,-0.29000000000000004,37,0.2241599802397492,-0.3425913238339362,-0.7,0.52,-1.3407000000000002,-0.24383333333333332,0.5558809574800067,0.6070076880347838,1.750000,0.0,-0.13,17,-0.45411207367683765,-0.3491834772240221,-0.625,0.165,0.4616999999999999
7.562833333333333,5.100718606780378,9.122158644385294,19.420000,0.15,6.645,6,0.4546689535673308,-0.6434785571276986,3.5949999999999998,11.09,1758.3863,2.1076666666666664,3.390524230197382,3.9922316232069166,11.010000,0.13,1.25,19,0.5469233232737103,0.5693231905322715,0.22,3.79,130.24079999999998,7.993666666666667,4.8663048838129965,9.358398901521563,23.310000,0.34,7.125,0,0.781487227858749,0.3060336833811452,3.9349999999999996,10.595,1800.8501000000003,0.19083333333333333,1.0213427300481568,1.039017965837614,2.790000,0.03,0.235,15,-0.1623888185717977,0.18145836644278246,-0.485,0.8,1.9988,0.0855,0.6915379599125415,0.696803415605865,1.570000,0.02,0.13,32,-0.24941030838580747,-0.5335606505222565,-0.43,0.665,-0.2923,0.2526666666666667,0.5868471313345202,0.6389287910244772,1.680000,0.0,0.195,21,0.40646856082229516,0.12060770673627141,-0.09,0.6,0.46149999999999974
7.435833333333333,4.865241786272177,8.886067465420235,17.470000,0.23,6.36,4,0.3418075532750333,-1.1365436350719165,3.485,11.555,1720.0210999999997,2.3451666666666657,2.9603859498758305,3.7767302877842184,9.630000,0.22,1.67,18,0.8207289747578504,-0.25744018051719886,0.32,4.300000000000001,158.236,7.777,4.649969283052667,9.061122630962089,18.160000,0.34,7.455,0,0.5795636917172909,-0.5609799708323693,3.8200000000000003,10.59,1678.6275000000003,0.4725,0.9745984215733849,1.0830966408097353,2.460000,0.04,0.37,14,0.1421073184302251,-0.617725252292503,-0.175,1.1549999999999998,3.6249,0.194,0.6174387958872254,0.6471990935304734,1.360000,0.02,0.18,25,-0.1540917427637451,-0.5041220018033665,-0.215,0.675,0.48009999999999997,0.6300000000000001,0.5212804747286564,0.8177000264970847,1.680000,0.0,0.6,9,0.02736194615778424,-0.8548719809391914,0.225,1.0550000000000002,13.523600000000002
7.5298333333333325,5.418735243475998,9.276911213688889,19.200000,0.12,5.875,8,0.3350682005660025,-1.0982320902481943,3.08,12.02,1762.5066000000004,2.13,2.956327113159164,3.6437302315072664,11.040000,0.22,1.94,18,0.7384452097257245,1.4488511689228476,0.43,3.34,123.579,7.394333333333333,4.579049161367699,8.697347679992257,17.770000,0.34,6.6,0,0.5127694348343544,-0.687334082069686,3.535,10.59,1583.8908000000004,0.378,1.0292064904575757,1.0964260120956635,2.780000,0.04,0.48,16,0.09896722007251561,-0.39162003698425174,-0.35,1.07,2.0823,0.10550000000000001,0.7069050502012275,0.7147342163349955,1.530000,0.04,0.065,31,0.19348710515830755,-0.995135251556607,-0.525,0.61,-0.10889999999999984,0.4413333333333333,0.5128237730665596,0.6765820965214296,1.330000,0.0,0.41500000000000004,10,-0.24168117926155616,-0.31472027151086435,0.135,0.81,3.1584000000000003
7.703166666666666,4.858503710563115,9.107350602672545,19.200000,0.12,7.595000000000001,6,0.23123209166351877,-0.6991818751621635,4.23,11.485,1774.5218,1.9131666666666665,3.3951428500465517,3.897076040657491,14.610000,0.09,1.465,24,1.2412438504383585,3.0189169009973105,-0.16999999999999998,3.055,89.48309999999998,7.440833333333334,4.15990876969943,8.52471944797403,18.480000,0.34,6.96,0,0.6351963513615253,-0.023149206328548555,4.22,10.115,1606.1622,-0.08966666666666669,1.0569562694622496,1.0607528772841803,2.780000,0.01,-0.01,10,0.030375604148843303,-0.3162859346553639,-1.025,0.64,-1.1695,-0.0005000000000000004,0.7644833222510482,0.764483485760157,1.670000,0.04,-0.24,32,0.4388127095167052,-0.8702402401287004,-0.605,0.61,-1.0782999999999996,0.056833333333333326,0.3729901324283109,0.3772951983085216,0.790000,0.0,0.125,18,-0.38584205192447446,-0.2548411486163027,-0.175,0.305,0.04000000000000009
7.373333333333334,4.351874947141239,8.561825739875813,16.120000,0.1,6.285,2,0.1896412410887674,-0.8888449855157381,4.0600000000000005,10.809999999999999,1590.2341000000004,1.9825000000000004,3.500659283144629,4.023048802421699,14.610000,0.0,1.145,28,0.8304103907007154,1.9732844306358883,-0.275,4.115,88.90490000000003,8.001,4.2226246577217825,9.046908864358034,18.840000,1.52,7.32,0,0.8026083591548422,0.10314514697799382,4.495,10.725000000000001,1842.9846,-0.2088333333333334,0.9942150868342771,1.0159109212918227,2.520000,0.01,-0.09000000000000001,9,-0.13635739137060826,-0.5691891279458203,-0.9199999999999999,0.5,0.8026000000000001,-0.017333333333333364,0.7499619249594535,0.7501622046819828,1.670000,0.02,-0.21000000000000002,34,0.4317308268897772,-0.8482961620049885,-0.55,0.61,-0.0856000000000001,-0.11099999999999999,0.49897795542488643,0.5111751167652823,1.870000,0.0,0.015,11,-1.4286530829754367,2.3827276861560147,-0.315,0.235,-0.6066000000000003
7.561166666666666,4.451923588617497,8.774443857020227,22.010000,0.1,6.97,0,0.6144464343425864,0.20099505871205814,3.98,10.594999999999999,1794.0282,1.719,2.6471586654373405,3.1563285633786604,7.780000,0.0,1.26,22,0.16348147963694704,0.7404324291544495,0.15,2.9000000000000004,77.0448,7.704499999999999,3.862986506577521,8.6186997279172,18.840000,1.74,6.734999999999999,0,0.9842075676291641,0.4242339544297331,4.79,9.745,1902.5748,-0.3811666666666666,0.9445353207912461,1.0185455316283114,2.090000,0.06,-0.47,11,0.25082395522385637,-0.6528773315340137,-1.13,0.29500000000000004,0.3020999999999998,-0.17116666666666666,0.685427097185073,0.7064759962895649,1.670000,0.02,-0.35,31,0.44400224827297535,-0.4134553301522952,-0.62,0.345,-0.008600000000000227,-0.35333333333333333,0.6328313800338566,0.7247896246498013,1.870000,0.03,-0.215,8,-0.5274545059596185,-0.7159934407003954,-0.895,0.185,0.07239999999999999
8.370666666666667,4.152148787742987,9.343896403535306,22.010000,1.19,8.14,0,0.5594615338645836,0.46703725138540575,4.755,11.510000000000002,2254.3305,1.72,2.342836599793791,2.906421052313882,9.180000,0.0,1.225,18,1.3926481547389769,1.6264784498938596,0.36,2.31,78.5749,6.776333333333333,3.089813352867056,7.447525763634524,16.250000,1.76,6.199999999999999,0,0.8813553128473699,0.5090356022174789,4.34,8.485,1425.313,-0.4293333333333333,0.9021010044458558,0.9990562213075564,2.090000,0.04,-0.505,15,0.4902691441228444,-0.43947073701639106,-1.1400000000000001,0.06,2.7458000000000005,-0.18383333333333335,0.6579591974853422,0.683158107614921,1.670000,0.01,-0.25,29,-0.0717685403366144,-0.6676786278957287,-0.65,0.36,0.22700000000000006,-0.25000000000000006,0.572019813176665,0.6242649010369449,1.470000,0.0,-0.14500000000000002,14,-0.5439258914150451,-0.6371962592459184,-0.625,0.195,0.28780000000000006
