Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
8.84,3.45,0.67,0.13,0.29,0.19
11.37,2.17,-0.36,0.18,0.68,0.24
11.12,0.48,3.52,0.15,0.72,0.05
10.01,1.71,1.55,0.01,0.39,0.07
9.47,4.45,1.65,0.7,0.64,-0.0
10.37,1.34,3.96,0.58,0.55,0.27
8.2,-0.67,5.32,0.05,0.12,0.05
10.18,1.37,3.43,-0.13,1.01,-0.24
12.03,1.07,5.34,-0.01,0.27,-0.06
9.51,0.45,4.54,-0.28,0.7,-0.26
9.82,2.04,4.25,-0.25,0.74,0.04
9.11,1.45,3.03,0.11,0.41,-0.04
7.86,-0.05,3.08,0.42,0.52,-0.1
7.88,1.81,2.74,0.48,0.74,-0.27
9.28,0.89,4.66,0.69,0.34,-0.16
7.9,-2.5,4.62,0.16,0.93,-0.33
8.73,1.95,9.59,-0.11,1.66,-0.49
4.81,3.16,2.69,0.91,0.92,0.11
0.54,1.56,6.11,0.78,2.19,-0.44
10.51,4.02,7.98,0.1,0.72,0.11
4.64,0.77,3.03,0.69,0.95,-0.05
5.88,3.4,4.49,1.12,1.16,0.11
7.02,2.79,7.92,1.34,1.4,0.11
5.46,4.0,5.96,1.92,1.44,-0.14
6.52,7.92,8.08,1.72,2.05,0.22
6.28,6.54,9.56,2.69,2.28,0.68
5.64,8.94,12.5,1.91,1.87,0.82
0.28,3.56,12.31,0.03,1.32,-0.22
0.42,20.18,8.0,2.69,-0.39,-0.41
-4.81,22.75,1.84,4.03,1.26,-0.63
13.14,3.89,0.37,3.44,0.46,-2.5
-3.68,13.6,-0.6,4.37,-1.66,-1.6
0.28,9.09,-2.82,3.92,0.29,-0.19
-4.4,7.37,-3.34,3.31,-0.81,-0.18
-3.8,8.69,-3.98,3.06,0.03,0.26
-2.41,6.79,-10.56,2.86,-0.38,1.43
3.05,3.2,-3.56,2.4,0.55,0.79
0.21,1.02,-13.6,1.86,-0.14,1.02
3.82,1.79,-5.0,1.65,-0.14,0.88
1.77,1.02,-9.31,0.92,-0.15,0.57
2.36,1.42,-8.79,0.62,-0.47,0.8
0.89,1.75,-8.79,0.41,-0.05,0.2
0.89,0.51,-9.65,-0.09,0.03,0.17
0.86,2.07,-8.71,-0.18,-0.03,0.01
1.33,1.84,-9.47,-0.19,0.05,-0.03
1.61,2.43,-8.63,0.16,-0.1,0.25
2.3,1.49,-8.63,-0.07,-0.01,0.07
1.58,1.25,-9.28,0.01,-0.18,0.2
2.32,1.81,-8.13,-0.33,-0.01,0.1
0.23,1.06,-10.58,-0.42,0.04,0.23
1.29,2.34,-8.82,-0.43,-0.01,0.4
1.1,2.01,-8.76,-0.32,0.32,0.19
1.03,2.14,-8.81,-0.45,0.1,0.24
1.17,2.73,-8.4,-0.51,0.25,0.35
0.1,3.37,-9.63,-0.57,0.44,0.58
2.61,3.8,-8.12,-0.59,1.01,0.58
2.38,3.41,-9.82,-0.33,1.14,0.54
4.32,1.44,-8.4,-0.2,1.3,0.51
3.63,4.61,-6.9,-0.15,1.55,0.29
4.57,3.28,-8.89,0.37,1.52,0.3
