Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.47,0.36,-0.21,-0.13,0.01,0.01
10.47,0.33,-0.15,-0.13,0.03,0.01
10.54,0.17,-0.02,-0.19,0.09,0.0
10.67,0.33,-0.33,-0.21,0.02,0.01
10.36,0.26,-0.52,-0.23,-0.03,0.02
10.15,0.03,-0.28,-0.26,0.1,0.02
10.77,0.67,-0.23,-0.3,0.23,0.02
10.67,0.5,-0.89,-0.24,-0.03,0.11
9.67,0.3,-0.79,-0.22,0.14,0.14
10.85,0.61,0.08,-0.08,0.44,0.12
10.4,0.69,0.01,0.11,0.12,0.09
9.82,-0.26,0.22,0.03,0.3,0.01
10.09,0.48,0.27,0.03,0.4,-0.02
10.29,0.99,0.1,0.24,0.59,-0.06
9.44,1.54,0.22,0.58,0.61,-0.18
9.77,-0.5,1.99,0.39,0.9,-0.02
13.2,2.32,0.93,0.65,0.85,0.21
8.53,0.65,-1.95,0.76,-0.12,0.2
9.97,1.39,-0.68,0.98,0.68,0.02
9.73,1.92,1.83,1.55,-0.12,-0.2
8.82,0.39,0.27,1.17,0.16,-0.02
9.51,0.33,-2.58,1.63,-0.35,-0.25
7.8,-1.16,-2.62,1.83,-0.88,-0.14
5.14,1.47,1.42,2.16,-0.74,-0.37
6.57,-0.62,1.37,2.18,-0.92,-0.54
5.83,-0.81,1.39,2.25,0.27,-0.97
7.62,0.7,7.25,1.45,1.5,-1.24
4.69,-0.99,3.39,0.58,2.83,-1.53
12.04,11.33,44.82,-3.1,3.96,-1.86
44.06,30.93,-10.66,-0.41,4.29,-2.38
4.86,1.4,5.86,1.21,3.73,-3.05
12.54,5.54,1.53,1.76,3.85,-2.45
5.54,-4.01,3.86,1.47,2.82,-1.66
-0.65,6.1,6.09,1.1,3.4,-2.34
-5.98,7.58,10.41,1.52,0.44,-0.91
-2.03,9.85,7.82,1.62,1.3,-0.63
-1.25,8.54,4.07,1.48,0.01,0.94
-2.06,10.08,3.79,1.2,1.11,0.9
-2.7,12.29,1.45,2.06,0.03,0.31
-15.3,37.15,15.88,2.69,-1.89,-3.99
-4.17,-0.83,-6.48,1.13,3.72,3.02
-0.98,6.78,2.74,0.85,0.91,1.35
-2.34,4.36,-0.24,1.99,0.6,-0.94
-0.37,10.54,-1.47,0.92,0.12,-0.54
-0.78,9.34,-1.86,-0.22,-0.4,0.37
-0.13,7.21,-0.43,0.37,0.5,0.07
-0.02,9.13,-0.41,-0.17,0.18,0.11
1.05,10.27,0.2,-0.49,0.18,0.02
1.45,9.34,-0.09,-0.26,-0.25,0.01
0.46,8.92,-0.44,-0.56,-0.28,-0.04
0.12,9.66,-0.04,-0.56,-0.47,0.18
-1.2,9.09,0.52,-0.92,-0.39,0.23
0.54,10.27,1.74,-0.59,0.11,0.11
0.83,11.61,3.19,-0.19,-0.23,0.06
2.13,8.54,1.47,-0.06,-0.29,-0.19
0.53,8.54,1.01,-0.81,-0.94,0.11
-1.59,10.92,0.61,0.11,-0.28,-0.31
0.29,9.62,1.91,-0.38,0.13,-0.16
0.75,9.31,2.07,0.11,-0.02,-0.2
-0.89,9.76,1.01,0.0,-0.21,0.03
