Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.68,-3.83,-0.94,-0.1,0.0,-0.03
9.68,-3.85,-0.9,-0.1,-0.0,-0.02
9.65,-3.93,-0.84,-0.12,0.0,-0.02
9.5,-4.07,-0.74,-0.19,0.02,-0.02
9.67,-4.13,-0.87,-0.24,0.04,-0.03
9.77,-4.05,-1.01,-0.32,-0.07,-0.01
9.67,-3.87,-1.13,-0.23,-0.11,-0.03
9.39,-3.75,-1.19,-0.13,-0.05,-0.06
9.69,-3.64,-0.99,-0.02,0.08,-0.07
9.73,-3.71,-0.69,0.01,0.09,-0.07
9.61,-3.64,-0.72,-0.02,0.11,-0.07
9.35,-4.21,-0.54,-0.17,0.17,-0.11
9.15,-4.27,-0.4,-0.36,0.24,-0.17
9.02,-4.16,-0.61,-0.43,0.32,-0.26
9.69,-3.85,-0.66,-0.37,0.29,-0.35
9.13,-3.38,-0.15,-0.23,0.31,-0.5
8.64,-3.23,0.71,-0.1,0.34,-0.51
6.25,-1.67,2.82,0.33,0.63,-0.62
2.54,-2.0,3.0,0.14,0.82,-0.12
1.92,-2.7,0.54,-0.12,0.79,-0.35
4.75,-1.14,0.31,0.06,0.41,-1.09
1.81,0.37,-0.66,-0.06,-0.64,-1.11
8.12,-2.1,-1.89,0.95,2.09,-1.39
13.74,-6.13,1.95,-0.64,0.7,-0.46
16.43,-1.26,1.6,-0.77,-0.42,-0.21
15.23,-2.18,4.24,0.5,-0.56,-1.71
22.66,-7.93,10.37,-0.24,0.17,-2.6
10.55,-1.97,1.74,2.68,-0.55,-4.37
3.11,0.08,0.86,2.36,-0.14,-4.19
41.57,43.47,18.87,4.37,-3.13,-4.37
3.09,-0.83,0.6,-0.82,-3.39,-3.75
-2.02,11.72,-1.33,1.77,-4.24,-2.31
-20.07,39.72,-8.37,1.26,-4.37,0.75
1.1,-0.71,2.37,0.97,3.35,-2.98
0.34,7.75,-10.51,-0.07,-3.12,-0.92
-3.98,8.09,-2.09,1.03,-1.7,-2.05
-3.96,9.08,-8.2,1.67,-0.91,-1.79
-2.27,5.28,-4.05,1.9,-1.38,-1.11
-4.46,5.67,-5.43,1.18,-1.18,-0.74
-5.2,4.23,-6.11,1.02,-0.49,-0.45
-5.15,4.12,-5.46,0.58,-0.26,0.09
-4.23,3.79,-2.92,0.49,0.28,0.17
-5.48,4.43,-7.72,0.22,1.0,0.3
-2.13,4.36,-6.29,0.06,1.2,0.54
-2.4,4.43,-8.01,-0.2,1.2,0.61
0.19,4.2,-7.54,-0.82,1.06,0.68
-0.54,5.01,-7.19,-1.31,0.48,0.97
0.28,5.05,-6.73,-1.32,0.64,0.88
0.28,6.31,-6.53,-1.51,0.31,0.93
0.44,6.69,-5.66,-1.44,0.28,0.83
1.11,8.06,-5.19,-1.32,0.47,0.74
1.92,8.35,-4.43,-1.04,0.43,0.6
2.38,8.43,-4.35,-0.95,0.57,0.61
2.74,8.52,-3.59,-0.94,0.41,0.54
2.97,8.6,-3.09,-0.76,0.29,0.46
2.92,8.82,-3.14,-0.55,0.28,0.39
3.59,8.25,-3.13,-0.54,0.27,0.27
3.33,8.53,-2.88,-0.51,0.03,0.19
3.07,8.69,-3.06,-0.5,0.04,0.23
3.28,8.27,-2.79,-0.56,0.07,0.29
