Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.59,-0.78,1.33,-0.13,0.0,-0.01
10.54,-0.73,1.39,-0.11,-0.03,-0.02
10.55,-0.73,1.34,-0.1,-0.03,-0.01
10.5,-0.73,1.33,-0.06,-0.04,-0.02
10.4,-0.77,1.21,-0.07,0.02,-0.01
10.52,-0.77,1.36,-0.09,0.03,-0.02
10.58,-0.75,1.34,-0.08,0.06,-0.02
10.52,-0.74,1.34,-0.09,0.03,-0.02
10.69,-0.74,1.34,-0.09,0.07,-0.01
10.69,-0.78,1.29,-0.12,0.02,0.02
10.45,-0.64,1.04,-0.12,-0.03,0.01
10.16,-0.42,0.3,-0.05,-0.03,-0.03
10.67,-0.27,0.08,-0.09,-0.0,-0.08
10.62,-0.4,0.66,-0.15,-0.07,-0.08
9.42,0.3,1.13,-0.09,-0.08,-0.17
9.01,0.91,1.26,0.3,0.02,0.0
9.49,0.53,-0.15,0.3,-0.05,0.25
10.57,-0.55,0.79,-0.48,-0.02,0.07
8.82,-0.06,-0.95,-0.31,-0.44,-0.27
7.4,0.09,0.27,-0.77,-0.02,-0.28
9.01,0.92,-1.56,-0.86,-0.21,-0.17
6.16,-0.13,0.08,-1.14,0.01,-0.15
8.45,1.36,1.16,-1.44,0.43,-0.05
9.37,1.17,0.23,-1.69,0.35,-0.04
12.34,2.62,1.95,-1.5,0.47,0.24
9.5,2.02,-0.41,-0.5,0.78,0.56
7.19,0.13,2.67,0.31,0.91,1.41
4.65,-0.35,4.89,0.94,2.46,1.72
7.59,-10.75,29.94,-0.02,4.37,3.1
42.36,-16.34,10.83,3.64,0.1,0.6
0.4,1.46,-1.36,0.41,2.67,1.58
9.13,-3.32,5.82,0.26,4.27,2.04
7.8,-7.45,5.85,-0.2,1.92,1.24
6.68,3.06,5.59,0.96,3.24,1.63
4.84,-3.07,6.67,1.19,2.76,1.48
-5.97,-6.12,15.0,-3.11,1.1,0.5
-7.75,-4.38,11.68,-3.38,1.42,-0.25
5.58,3.76,10.27,-2.5,1.59,0.09
-6.17,-11.5,10.96,0.04,-4.37,-0.73
-7.49,-12.66,9.26,-1.51,-0.08,-0.4
-0.97,-8.74,11.18,-2.6,0.34,-0.03
0.4,-10.49,12.41,-3.7,-0.77,-0.3
-8.61,-18.73,13.09,-4.25,0.94,1.55
2.99,-1.92,-1.61,-2.24,0.8,-0.48
1.32,-5.93,1.0,-1.53,-1.09,0.67
-6.25,-13.43,-1.01,-2.67,-0.97,1.04
-2.13,-11.92,-0.5,-2.2,0.51,0.3
0.37,-7.86,-2.16,-0.81,-1.01,-0.59
-2.04,-5.58,-2.16,-1.29,-0.18,-0.09
0.23,-10.1,-2.57,-1.01,0.02,-0.07
-0.76,-11.44,-1.55,-0.59,-0.22,-0.37
-0.36,-8.67,-0.91,-0.39,0.02,-0.21
-0.46,-9.52,-1.94,-0.45,-0.01,0.01
-0.33,-9.36,-2.77,-0.31,0.08,0.02
-0.31,-8.85,-2.8,-0.09,-0.04,-0.02
-0.27,-8.77,-2.97,0.06,-0.15,-0.01
-0.22,-9.22,-2.21,0.16,-0.04,0.01
-0.32,-9.75,-1.58,0.2,-0.15,0.02
-0.39,-9.9,-1.35,0.2,-0.06,0.06
-0.33,-9.73,-1.11,0.15,-0.13,0.11
