Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.56,-0.66,0.26,-0.05,0.01,-0.03
10.38,-0.63,0.3,-0.06,0.05,-0.05
10.51,-0.65,0.06,-0.06,0.04,-0.04
10.53,-0.39,0.08,-0.04,0.18,-0.1
10.65,-0.19,-0.54,0.03,0.21,-0.09
10.3,-0.57,-0.78,0.03,0.13,-0.07
9.76,-0.08,-0.17,0.09,0.23,-0.15
10.44,-0.29,-0.3,0.21,0.57,-0.11
10.45,0.02,-0.29,0.35,0.35,-0.17
10.11,0.71,0.29,0.6,0.53,-0.22
10.14,0.4,0.11,0.91,0.26,-0.23
9.72,0.57,0.53,1.16,0.23,-0.26
9.54,0.41,0.46,1.29,0.27,-0.27
8.95,0.1,0.7,1.28,0.02,-0.21
8.22,-0.12,0.69,1.13,0.16,-0.4
7.55,-0.58,0.86,1.17,0.27,-0.26
9.44,0.52,0.48,1.32,0.71,-0.35
9.21,1.48,2.37,2.06,0.76,-0.06
6.7,-1.79,3.31,2.02,-0.02,-0.31
9.52,0.94,1.38,2.07,-0.11,-0.79
3.55,-1.73,7.91,2.49,0.86,-0.89
7.81,-1.9,5.11,2.72,2.55,-1.19
16.35,6.83,16.2,0.24,4.18,-1.56
29.67,9.95,6.34,2.33,2.88,-1.46
-1.92,-7.07,-8.52,1.23,1.26,-2.25
16.22,4.02,-3.24,2.82,3.9,-2.54
8.32,3.49,3.64,1.9,-0.78,-1.74
0.72,23.06,5.45,3.58,-1.96,0.8
0.54,3.75,2.72,4.37,-1.27,-0.54
27.22,48.46,-13.49,0.4,-4.33,-4.37
-1.69,-1.67,2.14,-3.08,-1.09,-0.82
-0.73,8.22,0.4,-0.61,-0.49,-2.26
0.32,15.45,-3.88,1.07,-0.85,-1.48
-11.26,10.26,-7.48,0.57,-0.37,-0.96
6.39,4.64,-2.83,-0.13,1.08,-0.02
-4.28,9.69,-4.86,0.28,-0.25,-0.67
-3.2,7.66,-6.25,-1.11,-0.17,0.17
-1.61,7.95,-4.15,-1.51,-0.37,0.18
-3.03,8.27,-3.01,-1.43,-0.56,0.18
0.24,9.34,-1.5,-1.01,-0.35,-0.13
-2.8,8.64,-0.78,-1.16,-0.89,-0.08
-0.48,9.82,1.17,-1.47,-0.08,0.32
0.79,9.5,2.12,-0.76,-0.43,0.33
0.01,10.49,3.56,-0.69,-0.32,0.4
2.65,10.52,3.36,-0.63,-0.35,0.33
0.23,9.05,2.21,-0.13,-0.3,0.17
-0.31,9.84,2.04,-0.14,0.55,0.06
-0.04,9.39,2.55,-0.34,0.53,0.1
1.17,10.6,3.12,0.08,0.61,0.06
1.56,8.82,2.33,0.08,0.07,-0.02
0.86,11.19,1.64,0.35,-0.39,-0.05
0.08,9.04,1.77,0.02,-0.54,0.21
0.16,9.15,1.43,0.1,0.39,0.1
1.77,9.29,1.38,0.09,0.37,-0.11
0.7,9.69,1.47,-0.04,-0.02,-0.02
0.85,9.65,1.39,-0.12,0.11,-0.04
0.91,9.54,1.15,-0.18,-0.05,-0.04
0.91,9.61,1.54,-0.3,-0.11,-0.01
0.73,9.61,1.81,-0.32,0.01,-0.01
0.8,9.49,1.72,-0.29,0.04,-0.05
