Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
8.84,-5.27,-1.3,-0.03,0.13,-0.09
9.21,-5.16,-1.07,0.03,0.05,-0.13
8.89,-5.07,-0.73,0.04,-0.01,-0.13
9.11,-5.15,-0.59,0.0,0.08,-0.08
9.27,-4.89,-0.71,-0.1,0.09,-0.02
9.3,-4.77,-0.59,-0.18,0.17,0.03
9.34,-4.96,-0.49,-0.36,0.28,0.1
9.26,-4.52,-0.07,-0.42,0.35,0.14
9.25,-4.53,0.11,-0.45,0.5,0.21
9.47,-4.61,1.02,-0.59,0.67,0.3
8.91,-3.93,1.33,-0.6,0.71,0.37
8.43,-3.72,2.38,-0.58,1.02,0.36
6.6,-2.12,2.25,-0.56,0.82,0.31
4.7,-0.84,0.16,-0.2,0.64,0.19
4.26,-2.47,0.4,0.05,0.06,0.06
3.97,-2.11,-0.91,-0.21,-0.22,0.26
5.0,-2.12,-0.35,-0.43,-0.71,0.63
4.71,-1.17,-2.07,-0.14,-0.5,0.75
10.24,-1.72,-3.22,0.71,0.53,0.84
12.6,-4.85,-2.96,0.22,-1.12,1.17
16.03,-18.28,1.36,0.39,-0.01,1.69
11.93,-11.08,2.14,-1.87,-0.04,1.63
22.19,-23.62,6.02,-1.66,0.97,-0.12
3.01,-0.25,-1.34,0.63,-0.28,4.37
1.74,-7.81,4.18,1.32,-1.21,1.66
4.03,0.94,5.43,0.34,0.13,3.01
-6.64,-10.58,-19.93,1.4,-2.75,3.91
-9.67,-1.86,3.4,-2.59,-0.43,3.23
-1.59,-2.27,-7.32,-3.37,0.75,3.63
-32.1,-10.2,-14.31,-2.89,0.67,0.14
-0.4,2.67,-0.09,-3.08,0.07,1.21
-2.08,-10.47,-1.86,-1.88,-0.05,1.56
-3.67,-2.51,-4.98,-3.57,0.05,0.97
-2.61,-1.98,-5.34,-2.71,0.92,0.54
-6.45,-2.33,-6.11,-3.37,0.45,0.39
-5.31,0.9,-9.64,-2.86,0.57,0.36
-4.24,0.8,-8.56,-1.65,-0.74,0.16
-4.67,1.62,-7.88,-0.9,-0.53,-0.12
-3.57,0.84,-6.61,-1.07,-0.13,0.01
-4.61,1.56,-7.59,-0.83,0.22,0.11
-3.87,0.82,-8.0,-0.14,0.21,0.12
-4.15,1.24,-8.28,0.22,0.44,0.15
-4.12,0.02,-8.06,0.65,0.45,-0.0
-3.33,0.28,-8.26,0.83,0.49,0.21
-3.34,-0.4,-8.01,1.22,0.38,0.17
-4.03,-0.11,-8.03,1.44,0.66,0.02
-3.54,-1.62,-8.25,1.61,0.73,-0.19
-2.46,-3.12,-9.02,1.84,0.54,-0.48
-0.76,-4.59,-7.76,1.97,-0.3,-0.46
-0.98,-4.79,-8.54,1.31,-0.59,-0.5
-1.87,-5.6,-6.69,1.41,-1.64,-0.12
-2.82,-6.99,-5.69,0.86,-0.56,-0.4
-2.87,-6.75,-5.43,0.93,-0.47,-0.3
-2.93,-7.42,-4.99,0.97,-0.73,-0.35
-3.32,-7.13,-4.06,0.95,-0.58,-0.46
-3.24,-7.67,-4.24,0.9,-0.38,-0.35
-2.9,-7.59,-4.13,1.26,-0.58,-0.33
-2.8,-8.12,-3.26,1.19,-0.7,-0.53
-3.18,-9.1,-2.1,0.81,-0.41,-0.63
-3.12,-9.02,-2.22,1.12,-0.4,-0.79
