Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
6.45,-0.35,5.61,-0.15,0.67,-0.26
8.98,-0.57,6.97,-0.37,0.27,-0.2
7.44,-0.13,5.93,-0.39,-0.34,-0.16
12.16,-1.5,8.91,-0.49,0.93,0.39
11.85,-0.58,12.12,0.36,-0.2,0.26
7.62,0.4,7.4,1.18,-1.33,-0.09
0.51,-0.2,4.16,0.73,-0.42,0.26
6.24,-1.79,10.56,0.7,2.28,1.43
8.75,-2.44,10.49,0.66,-0.39,0.6
5.89,-1.68,6.64,0.5,-0.22,0.6
5.34,-0.96,6.94,0.55,0.65,0.88
6.97,-0.87,6.48,0.82,0.82,1.13
4.82,-2.11,5.58,0.46,1.14,1.08
5.49,-1.42,7.26,0.38,1.48,1.02
3.71,-1.69,4.89,0.31,1.12,0.9
2.63,-2.87,2.77,0.49,1.91,0.56
4.21,-3.71,9.65,0.05,2.15,-0.11
-1.75,2.27,11.11,-0.4,2.68,-0.1
-2.11,-1.55,11.84,-0.07,4.24,0.6
-1.95,0.68,12.61,0.37,3.6,0.51
-5.89,-1.49,15.76,-0.45,3.49,0.86
0.28,-2.38,9.45,0.63,1.4,2.78
-2.41,1.92,8.27,0.63,1.03,3.28
-7.13,5.43,11.99,-0.38,-0.55,2.83
-10.46,5.17,9.59,-0.43,-0.55,1.65
-4.65,8.87,4.79,0.12,-1.51,2.57
-4.7,0.86,9.09,-0.24,0.45,2.95
-4.81,9.76,9.74,0.84,-2.04,1.98
-0.24,4.54,9.85,1.61,-0.62,1.62
-10.82,22.02,25.87,2.18,-3.77,2.57
9.16,3.77,-2.82,0.07,-0.66,0.07
-2.36,13.82,5.57,1.97,-0.2,0.68
1.25,6.35,5.05,2.61,-0.33,1.28
2.38,7.34,3.91,2.4,-0.1,0.92
0.8,10.71,3.13,1.46,-0.94,0.63
1.16,9.74,3.4,0.61,-0.71,0.9
2.38,9.27,2.93,0.58,-1.05,0.82
4.78,8.36,3.56,0.28,-1.14,0.86
3.2,10.34,3.07,0.13,-1.08,0.72
4.8,7.47,2.77,0.0,-0.84,0.61
4.51,8.88,1.38,-0.0,-0.78,0.68
5.28,8.04,2.47,-0.01,-0.71,0.61
5.71,8.87,0.9,-0.28,-0.68,0.45
4.23,9.83,1.57,-0.62,-0.44,0.29
4.36,8.11,2.01,-0.6,-0.22,0.53
5.34,9.42,1.85,-0.62,-0.02,0.49
5.67,7.61,2.49,-0.62,0.21,0.48
5.32,8.61,2.71,-0.68,0.75,0.65
6.01,7.24,4.07,-0.21,0.55,0.68
5.75,7.69,2.77,0.2,0.97,1.04
7.88,5.36,4.9,0.4,1.19,0.95
7.03,5.15,4.65,0.52,0.58,0.79
7.11,5.76,4.49,0.51,0.66,1.17
7.69,6.25,4.39,0.32,0.9,0.98
7.93,6.26,4.69,-0.08,0.7,0.48
7.98,6.37,3.73,-0.57,0.48,0.15
8.57,5.08,2.85,-1.32,0.22,-0.39
7.25,6.28,5.04,-1.36,0.37,0.07
7.45,4.92,6.37,-1.56,0.25,-0.05
6.72,4.8,7.03,-1.57,0.35,-0.43
