Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
8.9,-4.86,-0.63,0.09,0.03,-0.23
8.94,-4.68,-0.63,0.23,0.02,-0.16
9.56,-4.5,-0.17,0.36,0.09,-0.1
9.4,-5.41,-0.16,0.24,0.03,-0.03
8.96,-5.78,-0.29,0.09,0.15,-0.05
9.05,-4.8,-0.32,-0.01,0.15,-0.09
9.45,-4.59,-0.16,0.08,0.18,-0.12
9.24,-4.78,0.18,0.14,0.14,-0.08
9.18,-5.48,0.35,0.23,0.08,-0.13
8.94,-5.43,0.85,0.19,0.01,-0.17
8.96,-5.35,1.41,0.1,0.17,-0.14
8.95,-5.12,1.41,-0.05,0.33,-0.02
8.95,-4.88,1.39,-0.18,0.44,0.15
9.17,-5.28,1.63,-0.44,0.61,0.31
8.62,-5.1,2.54,-0.81,0.72,0.36
5.53,-3.71,3.57,-1.05,1.07,0.41
4.14,-1.45,2.58,-0.88,1.47,0.21
5.56,-0.13,1.0,-0.55,1.25,0.48
4.88,-1.63,1.75,-0.86,0.54,0.9
2.65,0.3,-0.23,-0.26,-0.34,0.76
2.89,-1.02,0.95,-0.02,0.99,1.0
11.93,-10.25,2.15,0.5,0.59,0.81
13.68,-9.83,2.87,-0.45,-0.49,0.82
11.63,-10.04,4.52,-0.85,-0.45,0.69
13.8,-9.56,3.14,-1.5,-0.47,1.49
10.25,-11.21,3.28,-2.47,-1.41,1.82
13.05,-9.48,1.7,-2.27,-0.48,2.69
6.13,-7.12,-2.02,-1.49,-0.43,3.15
1.42,-7.83,-0.79,-1.93,-0.8,3.84
7.47,-24.33,-2.17,-2.25,2.81,3.43
-1.31,0.42,-5.71,-3.49,-2.79,4.24
-10.94,-2.69,-0.85,-2.39,-2.69,2.48
-6.14,-3.06,6.16,-2.14,-1.9,-1.69
-5.08,-8.24,-4.02,-1.04,0.95,2.0
-5.2,-2.05,-7.39,-2.05,-1.6,2.45
-6.31,-2.53,-4.9,-1.84,-1.69,1.98
-3.85,-2.18,-4.67,-2.69,-0.89,1.75
-6.85,1.31,-5.06,-2.89,-0.19,1.62
-7.45,0.11,-5.06,-2.51,-0.62,1.38
-6.33,1.54,-6.24,-2.55,-0.34,1.05
-4.45,1.74,-1.78,-1.98,-0.11,0.75
-5.65,4.94,-1.81,-1.26,0.34,0.77
-6.5,4.71,-2.63,-1.16,0.72,1.15
-5.02,5.7,-2.65,-0.49,0.74,1.35
-6.67,5.96,-4.07,-0.01,1.04,0.85
-4.42,6.89,-3.18,-0.12,0.95,1.07
-3.4,6.06,-5.28,-0.07,1.72,1.15
-3.43,7.49,-8.22,-0.04,1.79,0.92
-0.86,4.82,-7.45,0.8,1.21,0.43
-0.65,8.34,-9.56,0.58,0.17,0.5
1.67,1.43,-6.27,1.41,-1.19,0.11
-2.94,3.06,-8.92,-0.15,-0.09,0.55
-1.29,6.0,-8.56,0.36,0.12,0.35
0.42,4.34,-7.07,0.38,0.44,0.08
-2.89,0.34,-8.98,-0.3,-0.47,0.55
-1.08,4.3,-5.8,-0.36,0.65,0.26
-0.84,5.04,-8.73,-0.61,0.71,0.35
-0.31,5.49,-7.92,-0.16,-0.05,0.13
0.04,6.95,-7.64,0.03,0.01,0.15
-0.39,5.88,-6.0,0.25,0.25,-0.28
