Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
-7.95,-2.56,-2.64,-0.22,-0.19,0.13
-8.1,-1.91,-2.65,-0.11,-0.42,0.43
-7.97,-1.16,-2.79,-0.08,-0.63,0.28
-8.36,-3.61,-1.01,-0.38,-0.96,0.11
-9.71,-2.83,-1.59,-0.59,-0.54,-0.18
-8.23,-2.09,-1.23,-0.46,-0.66,0.1
-8.66,-5.63,-0.71,-0.48,-0.59,-0.15
-8.53,-3.55,-1.46,-0.52,-0.38,-0.09
-7.98,-4.25,-1.29,-0.65,-0.46,-0.19
-7.89,-4.12,-1.13,-0.83,-0.51,-0.2
-7.66,-3.84,-1.09,-0.86,-0.45,-0.22
-7.69,-2.91,-1.16,-0.73,-0.38,0.01
-8.82,-4.35,-1.36,-0.75,-0.31,0.14
-9.24,-2.91,-0.24,-0.76,-0.25,-0.06
-7.9,-2.31,0.24,-0.7,-0.23,-0.13
-8.77,-2.11,-1.89,-0.85,-0.14,-0.11
-9.53,-1.36,-2.23,-0.77,-0.22,0.13
-7.54,-2.53,-1.27,-0.92,-0.09,-0.07
-6.39,-2.69,-1.13,-1.16,-0.12,-0.34
-5.86,-2.72,-1.66,-1.54,-0.06,-0.56
-5.64,-1.79,-2.29,-1.48,-0.09,-0.53
-6.17,-1.36,-2.47,-0.98,0.1,-0.39
-6.63,-2.42,-1.12,-0.83,0.16,-0.69
-6.5,-1.87,-0.86,-0.86,-0.31,-0.6
-7.69,-2.48,-1.42,-1.37,-0.44,-0.86
-5.92,-0.67,1.98,-1.05,-0.86,-0.68
-2.99,1.28,1.64,-0.25,-2.01,-0.63
-3.92,-0.96,3.72,0.91,-3.45,-0.33
-14.85,-5.23,24.34,-0.35,-4.37,-2.44
-32.22,-14.49,7.95,4.37,-4.29,1.12
-6.08,-4.71,4.11,1.89,-3.12,0.88
-4.41,-7.69,-1.23,1.32,-3.6,0.33
-4.49,2.76,5.66,1.0,-4.37,0.71
2.13,4.13,15.49,0.69,-1.47,1.0
6.31,-3.07,17.67,-2.21,-1.62,-0.18
0.45,5.26,12.68,-2.11,-0.18,0.85
3.54,-1.91,12.54,-1.57,0.89,0.93
2.11,-4.49,9.01,-2.01,-0.15,0.18
4.29,-3.68,12.18,-2.38,-0.13,-0.3
-0.39,-6.12,9.78,-1.94,0.1,-0.5
1.7,-5.89,10.57,-2.76,0.4,-0.72
3.25,-9.92,17.15,-1.48,-0.97,-1.4
-0.54,-4.63,4.18,2.08,0.95,0.18
1.92,-8.12,11.69,0.32,0.64,-0.55
0.29,-7.83,11.65,-1.04,-1.26,-0.31
-0.13,-6.69,9.17,-0.8,-0.22,-0.28
1.23,-4.92,7.66,-0.76,0.02,-0.25
0.67,-3.64,6.42,-0.01,0.06,0.11
0.83,-6.22,8.75,-0.21,-0.37,-0.28
2.53,-8.32,11.0,-0.12,-0.42,-0.16
0.7,-6.54,9.23,-0.23,0.15,0.11
1.24,-6.11,8.44,-0.57,-0.07,0.0
0.91,-6.13,7.63,-0.51,-0.13,0.01
1.18,-6.49,8.25,-0.35,-0.1,0.04
0.81,-6.95,8.15,-0.28,0.01,-0.03
1.38,-6.94,8.34,-0.23,0.06,-0.07
1.19,-7.15,8.19,-0.31,-0.08,-0.06
1.43,-7.04,8.16,-0.29,0.07,-0.06
1.52,-6.74,7.88,-0.15,-0.05,0.06
1.1,-7.23,8.0,-0.19,-0.03,0.01
