Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
12.03,1.43,-0.92,0.13,-0.1,-0.41
12.67,-1.3,5.2,-0.13,1.73,-0.35
8.9,-1.64,7.52,0.51,0.67,-0.21
12.04,-2.27,3.23,-0.05,-0.15,0.07
9.93,1.0,3.62,0.6,-0.47,0.28
7.27,-0.85,2.62,0.68,-0.31,0.67
8.43,-2.69,1.89,0.45,0.04,0.55
9.14,-2.36,1.27,-0.02,-0.15,0.16
7.89,-0.31,1.34,-0.09,0.02,0.01
8.99,-0.66,0.69,-0.1,0.25,0.04
9.84,-0.83,1.38,0.0,0.51,0.06
11.05,-2.21,1.48,0.18,0.49,0.31
13.84,0.0,-0.68,0.26,-0.18,0.39
14.41,-3.03,0.06,0.23,0.35,0.98
8.75,-2.06,3.65,-0.7,0.94,0.54
7.8,-8.17,0.75,-1.76,0.86,0.19
10.88,1.52,6.62,-1.73,-0.16,-0.63
9.91,-0.18,4.51,0.74,-0.2,-0.13
8.72,-0.85,5.14,1.35,-0.15,-1.04
8.93,-4.8,1.57,1.27,-0.37,-1.11
1.13,-4.75,3.68,0.08,-0.82,-1.18
3.46,-0.27,5.01,-0.21,0.35,-1.01
0.77,3.74,1.17,-0.05,-0.74,0.67
4.52,3.84,6.19,0.1,1.15,0.59
8.11,-6.89,5.51,1.13,2.11,0.36
12.3,-2.34,8.05,1.7,3.39,0.09
15.31,-2.93,10.55,3.57,3.14,-0.11
13.86,2.05,16.15,-0.25,0.28,0.66
12.53,-2.55,18.94,0.83,1.14,-0.02
10.63,5.9,26.62,0.76,1.25,0.25
5.38,-0.87,10.94,-0.01,-0.05,0.41
3.83,1.2,8.6,-0.68,0.34,0.14
4.66,2.06,7.22,-0.22,0.17,-0.26
3.83,1.07,7.2,-0.33,-0.12,-0.16
4.3,0.57,6.62,-0.29,-0.24,-0.21
5.76,0.7,8.06,-0.41,-0.24,-0.21
6.73,0.75,9.04,-0.35,-0.25,-0.24
7.37,0.92,9.48,-0.2,-0.38,-0.16
7.91,0.37,9.23,-0.23,-0.29,-0.16
8.35,0.97,8.38,-0.07,-0.27,-0.14
8.13,0.24,7.75,-0.01,-0.3,-0.05
7.83,0.09,6.97,0.05,-0.23,0.0
8.32,0.17,7.38,0.06,-0.22,0.05
8.36,0.28,7.59,0.09,-0.17,0.04
8.37,0.54,7.57,0.09,-0.12,0.01
8.39,0.52,7.32,0.05,-0.06,0.03
8.3,0.66,7.22,-0.01,-0.09,0.0
8.43,0.79,7.24,-0.01,-0.11,-0.05
8.18,0.86,7.18,-0.01,-0.09,-0.09
8.27,0.77,7.13,-0.05,-0.07,-0.07
8.2,0.99,7.22,-0.07,-0.06,-0.05
8.49,1.06,7.23,-0.05,-0.03,-0.02
8.44,1.07,7.23,-0.01,-0.1,-0.04
8.35,1.0,7.14,-0.03,-0.09,-0.05
8.4,1.1,7.05,-0.05,-0.09,-0.07
8.45,1.16,7.02,-0.08,-0.09,-0.08
8.52,1.21,7.02,-0.1,-0.09,-0.08
8.47,1.28,6.93,-0.12,-0.07,-0.07
8.54,1.26,6.9,-0.12,-0.06,-0.06
8.57,1.29,6.85,-0.13,-0.06,-0.04
