Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
7.52,-6.91,-2.6,0.59,-0.54,0.95
7.66,-6.59,-2.36,0.53,-0.56,0.9
7.68,-6.9,-2.55,0.54,-0.51,0.8
8.11,-6.8,-2.71,0.47,-0.61,0.65
8.05,-6.28,-2.49,0.43,-0.75,0.44
8.18,-5.09,-2.61,0.43,-0.74,0.2
8.67,-3.66,-2.75,0.71,-0.83,-0.15
9.55,-3.17,-3.34,0.86,-0.94,-0.19
9.03,-4.6,-3.22,0.61,-0.86,0.05
8.19,-3.55,-3.11,0.33,-0.72,0.19
8.5,-2.93,-3.37,0.35,-0.68,0.26
9.12,-3.02,-2.85,0.35,-0.58,0.38
9.11,-2.89,-3.06,0.25,-0.67,0.42
8.98,-2.84,-3.01,0.18,-0.65,0.46
8.74,-2.79,-2.24,0.13,-0.57,0.52
9.03,-2.6,-2.43,0.05,-0.37,0.56
8.9,-3.05,-2.14,-0.25,-0.34,0.6
8.73,-2.44,-2.13,-0.31,-0.12,0.71
11.03,-0.88,-2.14,0.13,0.11,0.24
11.03,-7.29,2.46,-0.28,0.34,0.49
10.94,-4.89,-0.01,-1.28,0.72,1.74
9.3,-0.66,-0.4,-2.23,0.8,2.29
0.44,-0.42,-3.73,-2.81,0.03,2.34
6.61,12.44,6.17,-0.91,-4.93,4.01
12.52,-7.77,1.38,-0.42,-1.78,1.31
13.01,0.68,-5.41,1.08,-0.53,1.35
4.88,-10.61,-1.05,0.79,-1.87,2.28
12.2,3.28,-0.22,1.45,-0.97,2.02
5.72,-3.94,-0.51,1.34,-1.8,0.02
14.41,6.84,-7.63,1.1,-1.39,1.23
8.34,-8.16,0.96,0.29,-2.25,0.69
16.31,2.65,-3.57,0.48,-1.9,0.51
14.24,-4.75,-3.93,-0.2,-1.59,0.35
13.14,0.85,-4.85,-0.37,-1.28,0.73
11.31,-3.25,-4.9,0.2,-0.55,0.85
9.7,-2.59,-6.9,0.46,-0.48,0.89
8.93,-2.04,-4.24,0.54,-0.36,0.93
8.18,-0.84,-2.5,0.39,0.44,1.31
9.22,-0.8,-2.73,0.36,0.39,1.22
10.02,-0.99,-2.21,0.15,0.4,1.48
10.05,-1.8,-2.07,-0.03,0.41,1.59
12.71,-3.0,0.64,0.01,0.47,2.0
10.93,-3.52,-2.04,0.09,-0.01,1.54
9.31,-1.51,-0.11,0.45,0.04,1.54
10.43,-2.96,-2.49,0.82,-0.21,1.12
9.3,-4.89,-1.14,0.66,-0.31,1.15
9.51,-3.34,-1.23,1.0,-0.57,1.19
9.22,-4.86,-0.66,1.11,-0.61,1.09
9.46,-4.08,-0.47,1.2,-0.75,0.89
8.77,-4.52,-0.11,1.14,-0.81,0.83
9.86,-4.13,-0.02,1.02,-0.91,0.68
9.62,-3.57,0.07,0.97,-1.02,0.59
9.76,-3.72,0.5,0.87,-0.88,0.66
9.75,-3.46,0.17,0.81,-0.83,0.73
10.19,-3.62,-0.39,0.63,-0.76,0.86
9.96,-3.73,-0.28,0.5,-0.82,0.88
9.84,-3.35,-0.4,0.5,-0.79,1.02
10.06,-3.02,-0.87,0.54,-0.79,0.96
9.85,-3.38,-0.78,0.56,-0.84,0.94
9.99,-3.18,-0.87,0.56,-0.82,0.99
