Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
11.08,-0.8,1.74,-0.42,0.02,0.31
7.49,-1.55,2.51,-0.1,-0.47,0.74
6.97,-3.07,2.43,0.12,0.06,0.71
8.51,-4.24,1.75,0.04,0.01,0.38
7.64,-4.1,0.97,-0.25,-0.47,0.34
7.75,-3.62,-0.71,-0.12,-0.19,0.16
11.89,-3.49,0.86,0.73,0.35,-0.16
10.85,-8.31,0.65,0.43,0.39,0.57
9.16,-4.64,2.47,-0.17,0.24,0.22
9.23,-1.5,2.92,0.03,0.98,0.29
4.78,-3.51,6.76,0.41,0.29,-0.53
10.34,-1.03,4.6,-0.35,0.74,0.13
6.89,-2.35,3.89,0.49,-0.33,-0.54
6.87,-5.36,3.43,0.73,0.04,-0.93
14.08,-6.87,1.86,0.41,-0.3,-0.42
10.79,-6.4,-0.55,-0.11,-2.09,0.05
0.22,1.55,-0.12,1.31,-0.11,-0.6
7.05,-1.28,3.21,1.43,1.88,0.81
6.43,8.6,8.44,1.72,-0.5,0.71
5.68,-4.39,8.59,2.83,0.9,0.31
2.62,0.76,2.56,3.11,1.43,0.18
12.11,-0.85,7.2,4.05,0.74,0.54
12.44,-1.8,7.75,3.84,-0.74,-0.76
17.58,4.92,11.48,4.18,-0.68,-1.13
15.12,17.32,20.77,3.17,0.04,-1.28
13.78,12.18,3.46,2.68,0.12,-0.88
0.54,1.09,9.92,2.53,-1.56,-1.64
4.16,6.13,1.26,1.22,0.28,-1.86
3.56,6.84,-1.33,1.76,-1.3,-0.63
23.15,22.6,15.26,3.92,-2.13,-3.02
-1.09,3.58,-5.06,1.19,-1.47,-2.46
5.75,14.71,-6.22,2.51,-2.22,-1.26
2.82,9.29,-1.74,2.09,-2.21,0.04
2.67,2.8,-5.02,1.36,-0.55,0.15
5.63,6.72,-4.59,0.53,-1.68,-0.14
2.94,7.08,-4.81,1.0,-1.73,0.03
3.63,8.56,-7.95,0.89,-1.78,-0.44
1.73,6.31,-7.24,0.05,-1.69,-0.39
-0.01,6.71,-6.14,0.19,-1.38,-0.42
-0.22,5.38,-7.39,0.15,-0.51,-0.35
-0.99,6.85,-7.25,0.18,-0.52,-0.18
-0.06,5.56,-6.21,0.2,-0.05,-0.02
-0.38,5.72,-7.06,-0.27,0.1,0.19
0.46,6.17,-7.11,-0.41,0.13,0.26
0.47,6.26,-6.44,-0.37,0.35,0.37
1.53,6.49,-6.35,-0.35,0.51,0.38
1.67,6.44,-6.42,-0.39,0.46,0.34
1.69,5.89,-6.25,-0.6,0.52,0.31
2.13,6.52,-6.17,-0.95,0.65,0.35
2.66,6.37,-5.76,-1.17,0.46,0.53
2.35,7.2,-5.16,-1.5,0.62,0.67
2.8,8.54,-5.43,-1.69,0.66,0.58
3.8,7.95,-3.65,-2.16,1.0,0.7
4.6,7.13,-2.39,-2.65,1.18,0.84
4.26,8.65,-2.15,-2.52,0.86,1.12
4.66,12.05,1.44,-1.8,0.79,0.8
7.14,9.49,2.63,-0.92,0.92,1.19
7.51,7.1,2.75,-0.23,0.67,1.39
8.47,7.36,5.03,0.32,-0.05,1.49
6.84,5.95,1.71,0.29,-0.05,1.09
