Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
12.55,-5.15,2.61,-1.3,-0.35,0.93
6.43,-1.04,9.74,0.18,0.49,0.09
13.51,-4.04,4.52,0.13,0.48,0.11
6.16,-3.21,2.84,-0.17,-0.06,-0.61
7.01,-1.24,2.14,0.01,0.87,-0.69
7.31,-0.1,2.81,-0.06,0.4,-0.46
7.32,-1.87,2.0,-0.01,0.51,-0.2
10.06,-0.48,3.04,0.11,-0.26,-0.11
8.78,-1.87,1.56,0.24,-0.38,-0.04
11.98,0.13,2.89,0.92,0.45,-0.1
11.54,-0.97,12.0,1.15,0.59,0.39
13.43,-4.0,11.26,1.76,0.67,-0.28
14.32,-0.4,8.61,1.89,1.75,0.76
8.71,-3.82,6.93,1.61,1.22,1.22
0.38,-8.44,-0.12,-0.01,0.67,0.49
-0.25,-0.07,-2.6,-0.22,1.12,0.27
4.38,1.2,2.6,0.73,1.15,0.07
0.0,0.0,0.0,0.0,0.0,0.03
1.22,24.42,16.55,-1.3,2.81,12.49
12.87,-0.0,-0.0,-0.0,-0.0,-0.0
3.87,2.28,5.84,0.36,1.76,-0.16
10.18,-3.38,6.52,0.63,1.52,-0.01
6.4,-3.2,9.36,1.43,-0.05,-0.4
7.89,-2.07,13.25,2.71,-0.99,-0.26
-0.37,1.71,8.1,3.3,-1.17,0.29
5.67,3.54,9.0,1.16,-2.01,1.6
6.05,9.46,6.83,2.04,-2.01,1.02
7.21,7.51,10.84,2.25,-1.88,0.56
7.35,11.18,9.7,2.38,-1.08,0.13
21.23,13.54,15.78,1.43,-1.73,-0.21
1.33,4.35,-2.78,0.5,-0.39,-1.57
11.25,4.86,2.19,1.2,-0.78,-0.48
10.77,5.45,1.57,0.9,-0.89,-0.44
7.64,4.91,1.61,0.39,-0.51,-0.03
9.48,5.48,2.5,0.16,-0.45,0.0
8.23,4.75,1.42,-0.16,-0.48,0.1
9.09,5.59,1.51,-0.17,-0.44,-0.09
7.84,5.39,2.53,0.01,-0.29,0.13
8.87,4.82,1.33,-0.14,-0.31,0.1
9.84,4.07,2.88,-0.22,-0.19,0.02
9.0,5.3,2.0,-0.08,-0.33,0.07
9.26,4.51,1.17,0.14,-0.25,0.14
9.04,4.87,1.36,0.11,-0.15,0.21
9.26,4.64,1.35,0.11,-0.13,0.21
9.22,4.62,1.07,0.04,-0.15,0.27
9.29,4.42,1.11,0.07,-0.14,0.2
9.38,4.43,0.79,0.05,-0.09,0.24
9.39,3.97,0.86,-0.01,-0.13,0.25
9.49,4.18,0.83,-0.1,0.04,0.22
9.72,4.12,0.89,-0.01,-0.06,0.2
9.6,3.61,0.86,-0.07,0.04,0.23
9.91,3.62,0.73,-0.08,0.0,0.19
9.57,3.9,0.94,-0.01,-0.05,0.11
10.02,3.43,0.72,0.03,-0.11,0.1
9.82,3.52,0.56,-0.05,0.0,0.06
9.69,3.23,0.6,-0.09,0.04,0.13
10.29,3.36,0.57,-0.18,-0.02,0.07
9.62,3.79,0.49,-0.21,-0.0,0.13
9.76,3.65,0.81,-0.2,0.04,0.16
9.77,3.71,0.79,-0.11,0.01,0.09
