Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.07,-0.79,-0.86,0.04,0.09,-0.0
10.17,-0.49,-0.48,0.1,0.18,-0.04
10.39,-0.52,-0.68,0.12,0.17,-0.06
10.36,-0.58,-0.64,0.22,0.09,-0.1
10.01,-0.68,-0.82,0.27,0.12,-0.17
10.17,-0.18,-0.54,0.35,0.09,-0.15
10.19,-0.31,-0.93,0.42,-0.02,-0.2
9.57,-0.58,-0.9,0.38,-0.12,-0.32
9.31,-0.2,-0.91,0.43,0.08,-0.42
8.11,0.22,0.02,0.55,0.15,-0.4
6.96,-0.04,0.69,0.61,0.47,-0.45
6.41,-0.54,1.32,0.59,0.75,-0.42
8.49,1.32,0.04,0.97,0.49,-0.25
9.55,1.6,2.17,1.45,0.69,-0.21
6.59,-2.16,0.29,1.52,0.35,-0.6
9.39,1.85,1.92,1.53,0.73,-0.45
7.83,-3.58,5.76,1.07,1.14,-0.89
11.36,-0.54,4.54,0.91,2.22,-1.25
9.88,12.57,25.61,0.28,3.24,-2.23
17.58,-2.38,4.55,-0.69,3.74,0.14
11.62,3.68,-2.21,0.4,2.78,-2.44
9.62,5.61,0.53,-0.3,4.37,-0.9
12.34,-3.46,-0.35,-0.46,3.79,-2.3
3.96,8.25,15.12,0.76,0.79,-1.31
-2.4,-1.92,7.57,1.69,0.6,-0.88
-0.73,10.07,8.42,2.86,1.36,0.91
-0.37,11.57,10.39,4.02,-1.68,0.79
-2.38,7.05,8.7,4.37,-0.25,0.55
2.51,7.59,3.41,4.37,-0.74,1.27
-5.79,35.83,-12.81,4.37,-0.78,-2.31
9.2,-3.89,7.73,2.16,-0.94,0.79
-7.42,2.22,-4.75,-0.31,1.27,0.3
4.91,7.21,-1.52,1.56,-1.47,-0.27
-9.43,7.58,-7.32,4.01,-0.7,-1.73
2.03,8.82,-5.72,3.72,-0.4,-0.01
-2.73,1.31,-7.47,2.77,-0.23,0.25
0.18,0.94,-10.34,1.77,-0.79,0.4
-5.0,0.56,-6.99,0.87,-0.5,0.47
-0.29,-1.19,-8.47,0.58,1.29,0.07
0.84,3.45,-8.29,0.8,-0.09,0.01
0.01,2.55,-9.08,0.55,0.33,0.13
-0.33,3.72,-8.66,0.38,0.43,-0.15
1.06,2.98,-9.24,0.51,0.35,-0.11
0.75,1.39,-9.08,0.63,0.29,-0.3
1.21,0.69,-9.1,0.45,0.24,-0.24
0.75,-0.02,-8.99,0.29,0.08,-0.13
0.75,0.49,-9.42,0.11,0.13,-0.14
0.04,-0.15,-9.3,0.09,0.03,-0.07
0.52,0.68,-9.14,-0.07,0.11,-0.08
1.12,0.8,-9.31,-0.21,0.07,-0.03
0.9,1.04,-8.98,-0.13,0.02,-0.04
1.23,0.53,-9.2,-0.14,0.07,-0.04
0.99,0.5,-8.97,-0.26,-0.06,0.01
0.73,0.89,-9.09,-0.26,-0.01,0.01
0.77,0.9,-9.18,-0.25,0.01,0.0
0.82,1.11,-9.1,-0.24,-0.05,-0.0
0.96,1.14,-9.03,-0.19,-0.0,0.02
0.9,1.21,-9.1,-0.17,-0.01,-0.01
0.79,1.29,-9.04,-0.14,-0.02,-0.02
0.62,1.27,-9.17,-0.08,0.01,-0.03
