Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.58,-0.58,0.8,-0.08,-0.0,-0.02
10.35,-0.59,0.67,-0.07,-0.01,-0.02
10.79,-0.8,0.94,-0.12,0.03,-0.06
10.25,-0.31,0.01,-0.16,0.01,-0.12
10.67,-0.37,-0.23,-0.07,0.01,-0.07
9.97,-0.93,-0.21,-0.02,0.05,-0.09
10.37,-0.34,0.02,-0.0,0.1,-0.11
10.31,-0.38,0.16,0.03,0.11,-0.13
10.35,-0.19,-0.15,0.15,0.02,-0.14
9.83,0.05,-0.05,0.34,0.1,-0.21
9.82,-0.03,0.14,0.5,0.14,-0.26
8.84,0.76,0.36,0.8,0.19,-0.3
8.27,0.87,0.69,1.24,0.35,-0.3
7.55,0.29,0.7,1.27,0.16,-0.39
6.98,-0.11,0.55,1.25,0.23,-0.49
8.0,1.71,0.99,1.67,0.54,-0.3
6.55,0.55,0.48,1.98,0.76,-0.36
7.48,-3.14,1.14,1.9,-0.16,0.23
5.99,-0.62,5.08,1.73,0.57,-0.51
10.05,-4.82,5.66,1.4,1.95,-0.82
11.67,-0.83,0.72,1.36,0.72,-1.39
26.96,0.87,18.34,-0.45,4.37,-0.52
19.35,9.38,-2.67,3.13,-0.53,-2.71
2.28,-7.35,-0.7,2.02,4.29,-2.61
10.72,4.81,0.01,1.17,2.65,-1.63
6.79,2.77,-2.19,2.89,0.37,-2.6
6.19,9.22,7.95,3.49,0.36,-1.1
1.99,13.47,4.53,4.0,-0.96,-0.08
5.36,10.58,3.38,4.35,-0.47,1.47
5.06,59.23,-10.79,3.18,-2.56,-4.37
1.39,-17.71,-0.59,-0.88,-0.75,-1.38
-7.72,28.85,-3.31,0.6,-3.52,-0.03
4.32,-2.24,-2.92,2.0,1.81,-0.97
-6.01,7.72,-9.52,2.21,-2.42,-1.71
-6.33,5.28,-5.38,0.21,0.68,-0.02
-1.84,5.51,-9.82,0.16,-0.05,-0.06
-3.14,5.24,-5.06,1.41,-1.39,-0.68
-6.2,6.36,-12.2,0.47,0.51,-0.16
-1.29,2.98,-4.55,0.75,-0.79,0.13
-4.86,6.57,-6.88,0.26,0.13,0.03
-1.46,5.87,-6.73,-0.01,0.72,0.18
-2.09,6.62,-6.6,-0.02,0.35,0.02
-0.59,5.99,-6.16,-0.01,0.56,-0.17
-0.77,5.77,-7.67,-0.15,0.68,-0.19
-0.88,5.72,-6.59,-0.24,0.31,-0.07
-0.99,5.8,-7.02,-0.11,0.29,-0.06
-0.37,6.39,-6.51,-0.35,0.23,-0.06
-1.24,6.47,-6.14,-0.22,0.2,-0.08
0.03,6.46,-5.78,-0.14,0.39,-0.02
-0.44,6.26,-6.98,-0.18,0.04,-0.02
0.65,6.47,-6.07,-0.16,-0.01,0.08
-0.45,5.83,-6.81,-0.24,-0.01,0.07
0.13,5.83,-6.23,-0.1,0.01,0.02
-0.59,6.34,-6.9,-0.24,-0.08,-0.06
-0.22,6.32,-6.28,-0.23,-0.02,0.03
-0.43,6.69,-6.17,-0.08,0.0,0.0
-0.18,6.56,-6.47,-0.07,-0.07,-0.07
-0.52,6.31,-6.49,-0.13,-0.09,-0.05
-0.69,6.44,-6.45,-0.12,-0.01,-0.05
-0.68,6.43,-6.53,-0.12,0.06,-0.06
