Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
11.43,4.05,3.46,-0.26,0.74,-0.13
11.05,2.2,3.74,-0.03,0.11,-0.47
8.06,1.17,1.79,0.05,0.25,-0.53
9.15,1.91,2.58,-0.27,0.82,-0.5
10.08,1.95,3.12,-0.06,0.43,-0.29
9.35,1.03,2.58,-0.17,0.39,-0.15
9.59,1.76,3.13,-0.25,0.39,-0.11
11.01,2.43,3.17,-0.4,0.45,-0.03
11.53,3.89,4.15,-0.53,0.3,0.07
9.56,5.82,5.08,-0.12,0.5,0.15
4.36,-1.12,6.69,0.01,-0.03,0.16
5.66,1.85,1.11,0.14,0.77,0.28
9.34,2.45,6.59,0.63,1.59,0.42
8.47,1.23,4.3,0.33,-0.04,0.77
7.72,-0.27,3.62,0.37,0.86,0.77
10.9,0.41,8.79,-0.12,1.96,0.43
8.63,0.28,4.13,0.04,0.55,0.6
3.23,3.64,2.74,-0.0,2.17,0.74
5.29,-1.05,11.32,-0.19,4.32,0.43
2.36,1.3,13.95,-1.75,2.73,0.54
0.55,0.78,13.93,-0.3,2.73,1.65
2.04,1.69,11.9,0.29,2.25,1.54
1.42,-1.11,10.17,1.05,2.05,1.82
1.22,1.24,12.39,1.14,2.33,1.75
1.79,0.45,11.94,1.6,2.1,2.35
-0.27,3.48,8.55,1.35,2.11,2.41
-5.1,3.86,7.16,1.38,1.36,2.22
-12.67,10.31,13.08,-2.91,2.81,-0.06
-3.51,1.64,10.91,2.41,0.6,3.57
-21.54,40.96,16.5,0.33,2.38,1.19
9.66,2.71,4.37,4.37,-1.47,3.16
-4.95,15.51,0.76,4.37,-0.66,1.52
-0.05,4.92,-0.21,4.37,-0.98,1.91
0.25,9.95,-3.27,3.71,-0.52,1.23
-0.31,9.69,-3.65,1.65,-1.29,2.24
1.6,7.15,-5.39,2.39,-0.21,1.37
3.7,6.44,-5.46,2.86,-0.56,1.49
3.99,6.11,-6.04,2.29,-0.7,0.98
3.94,5.21,-7.36,0.99,-0.34,1.06
3.17,4.14,-6.35,1.42,-0.55,0.91
3.44,2.82,-8.18,0.79,0.01,0.8
3.9,3.74,-8.68,0.27,-0.16,0.57
3.71,4.26,-6.95,0.51,-0.11,0.54
3.62,3.62,-7.47,0.32,-0.13,0.58
3.77,3.79,-8.2,0.36,-0.26,0.65
4.23,3.27,-7.0,0.59,-0.31,0.81
2.98,2.36,-9.27,0.54,-0.24,0.79
3.65,1.58,-8.4,0.7,0.01,0.91
3.52,1.73,-8.07,0.49,0.01,0.75
3.66,0.6,-8.91,0.26,0.02,0.63
4.45,-0.04,-7.78,0.18,0.07,0.24
4.72,0.56,-8.47,-0.14,0.08,0.06
3.31,0.01,-8.69,-0.57,0.07,-0.02
3.49,2.23,-9.62,-0.68,0.6,0.06
3.79,2.53,-8.7,-0.64,0.83,0.34
5.26,1.56,-8.32,-0.62,0.91,0.53
4.75,2.49,-8.89,-0.26,0.97,0.38
6.33,1.34,-5.72,-0.1,1.49,0.1
7.71,1.86,-7.14,-0.26,1.29,-0.11
8.14,1.06,-4.94,-0.17,1.4,0.03
