Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
14.12,-3.71,0.72,0.09,-0.17,-0.08
7.72,-3.69,1.07,-0.54,-0.21,-0.55
6.99,-1.83,0.34,-0.18,-0.03,-0.87
8.12,-1.31,-0.52,-0.3,-0.01,-0.64
8.44,-1.03,-1.3,-0.37,-0.15,-0.28
9.68,-1.3,-1.64,-0.47,-0.23,-0.05
13.36,0.54,-4.92,0.04,-0.66,0.21
11.76,-2.49,-2.63,-0.27,0.06,-0.44
13.84,-3.03,0.61,-0.42,1.15,-0.68
7.98,-0.41,5.59,-0.4,0.32,0.09
13.92,-3.32,0.73,0.02,0.13,0.36
8.34,-0.86,0.44,0.48,-0.37,0.5
6.43,-0.93,0.93,0.85,0.37,0.45
5.87,-2.66,2.48,0.9,0.54,0.19
6.95,-1.39,0.87,1.01,0.58,-0.24
7.51,-1.71,0.54,1.29,0.07,-0.38
4.56,-2.25,0.42,1.25,0.21,-0.2
5.16,-4.01,0.55,1.17,0.62,-0.11
4.45,-3.47,-0.23,1.02,0.66,-0.21
6.38,-2.43,-0.49,1.23,0.91,-0.07
7.48,0.83,0.64,2.57,1.49,0.41
12.33,-1.86,16.68,2.46,1.64,0.48
15.97,6.21,10.48,0.73,2.11,-1.03
13.48,-2.29,8.64,0.38,3.49,-0.97
13.82,-1.39,6.88,2.0,-0.24,-1.89
4.03,3.51,9.14,3.67,-0.06,-3.45
6.96,8.89,14.56,2.34,-0.56,-1.74
11.99,14.69,10.34,2.19,2.18,1.07
-3.55,6.73,4.83,4.37,-3.76,0.68
5.34,44.09,10.46,-0.07,4.01,-2.02
1.54,-3.51,-7.84,2.61,0.79,-3.28
-1.35,9.61,-1.48,2.92,-0.82,-2.3
-1.39,23.32,-6.14,3.69,-2.07,-1.24
0.05,-0.44,-4.86,1.92,-0.32,-0.74
0.1,8.22,-5.57,1.05,-0.99,-0.9
1.01,7.78,-4.52,2.41,-0.68,-0.68
1.98,6.91,-3.84,1.15,-0.02,-0.35
1.1,5.29,-6.0,0.94,-0.5,-0.18
1.01,7.52,-5.94,0.49,-0.07,-0.12
1.45,6.16,-5.99,0.37,-0.22,-0.07
1.01,6.02,-6.43,-0.21,-0.01,-0.1
0.86,6.83,-6.26,-0.36,-0.16,-0.04
1.37,7.0,-5.42,-0.52,-0.21,0.07
0.82,6.88,-5.65,-0.49,-0.54,0.11
0.88,7.82,-5.21,-0.88,0.13,0.26
0.36,6.59,-5.46,-1.01,-0.32,0.11
1.2,8.28,-4.29,-1.04,0.27,0.3
2.16,8.63,-4.19,-0.76,-0.29,0.3
1.21,9.17,-3.5,-0.44,0.02,0.22
2.42,9.28,-3.16,-0.32,-0.2,0.18
1.84,9.03,-3.33,-0.08,-0.11,0.18
3.09,8.59,-3.28,0.28,-0.3,0.13
1.07,8.45,-3.68,0.45,-0.4,-0.02
1.37,8.17,-5.06,0.41,-0.35,-0.11
1.2,7.78,-5.26,0.25,-0.06,-0.16
1.33,7.91,-4.93,0.07,-0.02,-0.11
0.87,7.39,-4.69,0.04,-0.0,-0.15
0.95,7.85,-4.99,0.06,-0.14,-0.09
1.28,7.42,-4.73,0.08,-0.1,-0.11
0.8,7.67,-5.07,0.07,-0.17,-0.07
