Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.08,-5.1,-3.9,0.33,-0.78,0.53
8.61,-2.71,-2.73,0.62,-0.77,-0.07
8.56,-1.18,-2.27,0.91,-0.57,-0.22
9.85,-3.19,-4.67,0.37,-0.61,0.08
9.68,-1.9,-3.8,0.03,-0.64,0.35
8.62,-1.55,-3.24,-0.03,-0.44,0.4
9.0,-1.05,-3.8,0.15,-0.39,0.4
9.65,-0.22,-3.76,0.39,-0.58,0.26
9.56,-0.95,-3.32,0.55,-0.69,0.2
9.22,-0.88,-3.34,0.46,-0.7,0.21
8.83,-1.02,-2.95,0.39,-0.61,0.28
9.4,-1.02,-3.25,0.25,-0.64,0.34
9.08,-0.95,-3.13,0.13,-0.68,0.46
9.13,-0.57,-2.03,0.12,-0.54,0.5
9.4,-0.73,-2.15,0.16,-0.34,0.54
8.84,-1.58,-1.3,-0.01,-0.25,0.77
9.93,-0.15,0.64,-0.03,-0.1,0.74
8.61,-3.1,-1.07,-0.04,0.19,1.15
8.97,-2.62,0.29,-0.51,0.14,1.77
9.46,-2.42,0.39,-0.71,0.23,1.93
9.64,0.1,-4.81,-1.3,-0.85,2.22
0.61,-3.65,-2.14,-1.58,-0.42,1.73
1.44,5.35,-1.82,-1.52,-2.07,3.26
1.22,24.42,16.55,-1.3,11.82,-25.29
1.22,24.42,16.55,-1.3,11.82,-25.29
9.26,-1.37,-7.06,1.93,-1.96,0.04
12.31,-2.68,-4.36,2.23,-3.53,-0.14
21.7,2.03,-5.1,0.81,-3.54,-0.15
17.58,13.06,-9.9,1.2,-3.78,-2.27
30.24,11.86,-27.39,1.74,-0.96,-2.32
1.74,1.65,5.31,2.14,0.48,-1.19
2.11,1.52,-10.51,2.13,0.14,-0.14
2.25,-3.0,-12.18,1.59,-1.71,-0.41
0.55,2.11,-9.21,1.58,-1.24,0.76
5.23,1.68,-7.63,1.71,-0.61,0.53
5.86,-1.44,-8.81,1.56,-0.47,0.85
5.34,-2.12,-6.73,1.17,0.09,1.9
9.68,1.68,-8.47,0.9,-0.61,1.51
6.86,-1.61,-4.5,1.03,-0.85,1.19
6.23,-3.96,-6.11,1.03,-0.5,1.41
7.25,-1.95,-8.27,0.69,-0.89,1.26
6.52,-1.23,-6.69,0.87,-0.9,1.03
6.39,-2.35,-7.44,0.96,-0.78,0.68
6.41,-2.54,-7.4,0.85,-0.88,0.76
5.88,-1.88,-7.19,0.89,-0.78,0.79
6.34,-1.86,-7.66,0.77,-0.77,0.79
6.22,-1.56,-7.26,0.72,-0.89,0.82
5.97,-2.13,-7.58,0.65,-0.83,0.93
5.93,-1.78,-7.4,0.66,-0.87,0.95
5.95,-1.74,-7.39,0.74,-0.88,0.89
5.83,-2.07,-7.6,0.74,-0.85,0.93
5.66,-1.83,-7.63,0.72,-0.89,0.95
5.66,-2.04,-7.69,0.68,-0.87,0.97
5.66,-2.1,-7.62,0.68,-0.89,0.98
5.64,-1.99,-7.61,0.71,-0.9,1.0
5.63,-1.96,-7.74,0.77,-0.92,0.96
5.53,-1.9,-7.79,0.74,-1.01,0.97
5.5,-1.78,-7.59,0.8,-0.99,0.96
5.45,-2.07,-7.81,0.87,-0.94,0.98
5.2,-2.03,-7.9,0.93,-1.02,0.95
