Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.1,1.16,3.7,-0.12,0.07,-0.02
10.13,1.22,3.84,-0.13,0.04,-0.01
10.04,1.14,3.73,-0.12,0.04,-0.01
9.98,1.1,3.82,-0.12,0.03,-0.02
10.05,1.15,3.9,-0.15,0.04,-0.03
9.97,1.2,3.76,-0.14,0.03,-0.02
9.92,1.11,3.8,-0.13,0.05,-0.03
10.08,1.15,3.95,-0.11,0.05,-0.03
10.26,2.25,3.74,0.13,0.03,0.0
8.84,2.9,1.82,0.65,-0.01,0.03
9.3,2.84,1.09,1.03,0.34,0.24
10.12,1.93,2.59,0.97,0.53,0.22
9.62,1.7,2.53,1.01,0.53,0.22
9.81,1.52,2.58,0.9,0.6,0.18
9.4,1.77,2.76,0.7,0.46,0.23
7.98,2.22,2.35,0.61,0.33,0.21
5.86,5.0,1.45,1.45,0.58,0.18
8.77,3.56,1.46,2.35,0.37,0.35
9.21,2.25,3.24,2.71,0.65,0.29
6.96,-1.22,6.05,2.65,0.97,0.31
8.27,-1.49,4.42,2.96,1.26,0.52
6.13,0.07,6.12,3.83,1.69,0.9
3.12,-1.13,8.94,3.3,2.51,0.78
4.59,-4.21,8.76,3.1,2.64,1.12
1.36,-0.65,13.9,2.66,2.5,-0.69
17.61,16.13,9.48,2.67,1.96,-1.66
8.45,7.82,0.8,4.23,0.53,-1.3
8.67,0.38,5.29,4.37,1.79,-1.12
7.55,2.52,2.99,4.37,-0.45,-0.37
15.94,78.45,3.76,4.31,-0.74,-3.91
6.31,-16.07,-5.93,4.37,-1.95,-1.3
-6.77,12.5,-9.84,3.3,-0.87,-0.93
-2.35,10.17,-17.32,4.37,-0.53,0.63
3.4,-5.49,0.0,1.2,0.33,3.08
0.6,-3.1,-12.62,4.37,-0.02,1.16
2.09,-8.89,-8.61,1.75,2.48,1.45
7.18,-3.85,-10.43,1.87,-0.63,0.73
5.99,-3.78,-7.05,1.73,-0.89,1.3
1.03,-5.47,-7.52,1.33,-0.61,0.78
1.66,-4.71,-7.12,1.39,-0.93,0.64
1.22,-4.33,-6.1,1.18,-0.33,0.37
1.25,-5.3,-6.55,0.88,0.17,0.05
0.81,-4.65,-7.2,0.56,0.81,-0.4
2.6,-6.18,-6.62,0.57,0.92,-0.6
4.97,-7.78,-9.41,0.57,0.83,-0.53
5.38,-6.72,-5.12,0.41,0.19,0.0
3.18,-6.88,-6.14,0.55,0.14,0.08
3.97,-7.75,-5.42,0.11,0.65,-0.12
4.16,-7.52,-4.9,-0.2,0.78,-0.35
5.77,-7.79,-6.09,-0.39,-0.04,-0.24
3.84,-7.61,-4.53,-0.58,0.09,-0.68
7.16,-5.83,-4.12,-0.76,-0.32,-0.75
5.06,-5.74,-5.26,-0.84,-0.66,-0.53
6.46,-5.09,-5.04,-0.9,-0.24,-0.48
6.77,-5.11,-6.19,-0.93,-0.61,-0.5
5.7,-3.85,-7.34,-0.62,-0.4,-0.52
5.08,-3.85,-6.49,-0.76,-0.3,-0.51
5.56,-2.92,-7.19,-0.96,-0.19,-0.39
5.05,-3.17,-7.13,-0.84,-0.48,-0.38
6.37,-3.47,-6.56,-1.23,-0.72,-0.44
