Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.64,-0.43,0.56,-0.11,-0.01,-0.03
10.72,-0.38,0.41,-0.12,-0.01,-0.04
10.54,-0.38,0.28,-0.11,0.16,-0.04
10.13,-0.02,-0.42,0.13,0.07,-0.09
10.2,-0.22,-0.38,0.26,0.02,-0.09
10.05,-0.31,0.39,0.38,0.16,-0.13
10.3,-0.1,-0.17,0.42,0.04,-0.15
9.87,0.11,-0.06,0.56,0.11,-0.17
9.59,0.15,0.08,0.81,0.22,-0.12
9.16,0.09,0.24,1.08,0.3,-0.11
8.55,0.68,0.62,1.41,0.3,-0.06
8.21,-0.06,1.16,1.33,0.23,-0.15
7.04,-0.92,0.58,1.2,0.31,-0.33
9.15,1.04,0.99,1.11,0.5,-0.28
9.34,0.5,1.95,0.99,0.4,-0.14
7.32,-2.04,0.64,0.62,0.83,-0.38
7.98,-0.95,4.43,0.96,-0.34,-0.28
6.31,0.41,7.24,1.13,0.94,-0.88
9.09,-0.53,7.18,1.09,1.84,-1.47
5.34,3.63,1.97,2.08,2.61,-1.84
41.39,5.93,5.69,0.08,4.37,-0.51
11.96,3.99,-5.57,2.73,1.13,-3.46
9.27,3.06,-0.1,1.16,4.08,-0.62
7.57,-0.3,1.04,1.4,3.63,-1.08
7.98,1.99,2.86,1.25,3.27,-0.83
2.69,3.4,6.93,1.56,1.08,-1.49
-1.46,14.91,-0.16,2.6,0.78,0.93
7.83,14.14,6.0,4.33,-1.37,2.45
-4.62,8.99,0.86,4.37,-1.81,1.52
8.76,68.0,2.55,4.37,-2.17,-4.26
-0.15,-16.8,-9.48,0.85,-0.39,-1.19
-4.68,18.54,0.51,2.28,-0.09,-2.46
-6.31,6.77,-5.41,1.8,-0.91,0.38
3.18,7.36,-11.8,2.15,0.18,0.27
-3.64,5.55,-4.36,3.62,-1.06,-0.8
-1.86,2.74,-10.13,2.58,0.63,0.15
-2.64,1.07,-7.84,2.18,-0.19,0.4
-1.04,-2.31,-9.6,1.21,0.03,0.39
-1.39,0.96,-8.25,0.56,-0.03,0.13
-0.34,2.9,-10.5,0.78,0.33,0.01
0.09,0.6,-9.87,0.63,0.08,-0.02
0.89,1.51,-9.17,0.23,0.13,-0.05
0.59,0.17,-8.74,0.25,-0.03,0.06
0.67,-0.23,-8.71,0.11,-0.06,0.09
-0.14,0.94,-9.47,0.01,0.07,0.08
0.17,-0.23,-8.84,-0.15,0.25,0.08
-0.29,0.62,-9.7,-0.11,0.15,0.12
0.07,0.91,-8.93,-0.01,0.32,0.13
0.59,1.56,-9.83,-0.01,0.17,0.07
1.59,0.46,-8.57,0.06,0.27,0.16
0.97,1.16,-9.44,0.07,-0.01,-0.07
1.03,0.4,-8.83,0.08,0.25,0.1
1.45,1.08,-8.16,0.31,-0.55,-0.16
3.8,-3.21,-8.59,0.08,0.26,0.12
-0.43,-0.65,-8.99,-0.59,-0.63,-0.11
-0.93,1.58,-9.97,-0.39,0.14,-0.11
0.38,1.12,-9.32,-0.11,0.04,-0.02
0.67,0.78,-9.28,0.07,0.11,-0.05
1.34,-1.11,-9.05,-0.19,0.11,0.09
0.91,0.64,-9.11,-0.34,0.03,-0.07
