Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.55,0.44,2.38,0.04,0.07,-0.05
10.45,0.34,2.2,-0.01,0.06,-0.04
10.02,0.53,2.0,-0.06,0.09,-0.04
9.99,0.41,2.06,-0.04,0.08,-0.03
9.05,0.4,2.27,0.01,0.1,-0.03
6.29,0.46,2.63,0.06,0.46,-0.1
6.96,-0.05,0.59,0.3,0.3,-0.24
17.88,3.79,2.24,0.88,1.24,-1.02
9.42,0.97,2.93,0.53,0.46,-0.05
9.61,0.63,0.53,0.63,-0.41,0.11
8.41,-0.4,0.84,0.48,0.01,-0.16
9.11,1.61,1.18,0.62,0.28,-0.25
9.46,0.8,0.49,0.69,0.15,-0.2
9.07,0.75,1.23,0.94,0.37,-0.38
8.94,1.15,0.76,0.88,0.55,-0.33
11.25,1.71,1.48,1.04,0.71,-0.28
9.25,0.94,2.6,0.99,0.23,-0.39
7.41,3.01,3.48,1.22,0.57,-0.55
10.69,-0.59,4.75,1.81,0.65,-1.8
1.91,1.78,3.03,2.02,0.8,-0.79
7.54,-0.41,7.42,1.79,2.51,-1.55
5.63,-0.4,5.39,2.07,2.37,-1.28
16.91,18.43,28.05,-2.02,2.88,-2.12
37.16,11.15,-2.43,2.79,3.88,-3.58
-2.3,-14.26,-20.18,1.37,-4.25,-1.69
11.8,8.61,-2.52,2.35,3.7,-2.74
2.21,1.81,5.73,1.77,-0.45,-1.44
-0.31,17.0,5.71,3.18,-3.84,0.22
5.51,12.77,5.09,3.86,1.95,0.55
-1.03,59.11,-7.15,4.37,-1.65,-3.74
-1.64,-24.19,1.53,0.99,-2.72,-0.23
-11.78,26.31,-3.65,0.87,-0.59,-0.61
2.84,-3.1,-14.11,2.23,1.85,-1.16
-6.5,9.19,-6.39,0.75,-0.26,-1.15
-0.78,2.58,-5.83,-1.24,-0.06,0.03
-4.08,5.38,-6.61,-0.25,-1.13,-0.43
-2.37,6.49,-5.86,-0.33,0.09,0.08
-4.32,5.32,-6.68,-0.06,-0.28,0.07
-3.48,6.67,-6.89,-0.66,-0.22,0.57
-2.6,5.93,-5.47,-0.56,-0.33,0.17
-2.5,7.42,-4.6,-0.84,-0.57,0.46
-3.03,7.53,-4.7,-1.11,-0.07,0.74
-0.75,9.07,-2.64,-1.41,0.26,0.54
0.48,8.47,-2.03,-0.86,0.18,0.45
-1.0,8.16,-1.14,-1.62,-0.34,0.58
0.08,11.13,-2.35,-0.91,0.09,0.39
0.74,9.58,-0.24,-0.83,0.53,0.39
1.58,8.6,0.37,-0.93,-0.22,0.59
0.75,10.38,1.36,-0.88,0.51,-0.08
0.57,12.23,0.53,-0.19,-0.03,-0.13
-0.94,10.46,0.65,1.08,0.7,-0.56
0.76,9.44,-0.38,0.62,0.65,0.01
1.54,8.75,-1.54,0.45,0.35,0.02
0.54,8.44,-2.05,-0.09,-0.22,-0.31
0.42,8.92,-2.07,-0.13,-0.57,0.03
-0.58,10.45,-1.17,0.1,-0.14,0.07
0.82,8.61,-2.04,-0.28,-0.06,0.15
0.32,8.81,-1.59,-0.3,-0.25,0.05
0.08,9.66,-1.02,-0.23,-0.16,0.0
0.18,9.68,-0.93,-0.21,0.07,-0.02
