Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
8.45,0.21,6.37,0.07,0.38,0.05
8.8,0.4,7.5,0.0,0.55,-0.03
9.31,0.56,4.77,-0.17,0.35,-0.18
9.65,0.21,4.31,-0.32,0.49,-0.23
10.09,-0.05,4.81,-0.51,0.31,-0.49
9.57,1.38,4.29,-0.58,0.07,-0.61
8.54,1.15,4.66,-0.45,-0.13,-0.62
6.71,1.4,5.38,-0.21,-0.0,-0.53
4.8,1.74,2.89,-0.04,-0.14,-0.14
6.53,1.81,3.43,-0.34,0.16,-0.17
8.02,0.44,7.16,-0.67,0.01,-0.38
8.01,2.21,7.02,-0.86,0.22,-0.97
6.93,1.4,6.16,-1.73,0.02,-1.52
7.1,4.26,7.57,-1.78,0.69,-1.99
5.27,3.9,8.58,-2.13,0.71,-1.69
5.68,3.8,9.62,-2.4,0.64,-0.37
3.14,3.81,5.28,-1.46,1.11,1.12
9.08,1.52,4.96,-0.94,1.3,1.32
-2.7,-10.72,27.32,-3.9,4.02,2.27
9.37,-4.95,16.49,1.64,0.8,2.7
5.39,-5.88,11.14,-0.3,3.29,2.07
5.01,-3.51,9.3,-1.02,2.07,1.08
6.35,0.89,9.57,-1.75,3.02,1.29
-4.13,-2.51,7.94,-1.78,2.82,1.31
-7.0,-4.14,11.69,-0.83,0.89,0.08
-3.59,-7.13,3.6,-2.55,-0.64,-1.42
0.66,-2.74,9.39,-2.73,-1.48,-1.7
0.17,-8.94,7.96,-1.37,-2.01,-1.36
3.19,-11.68,6.28,-3.14,-1.33,-2.78
-2.35,-36.45,15.79,-4.37,0.2,0.7
12.4,8.03,-1.22,3.14,-0.04,0.07
-3.89,-10.25,2.51,-1.52,-1.09,0.88
-2.6,-12.22,0.4,-1.16,0.34,0.62
1.19,-11.45,4.94,-1.47,-0.7,0.34
-1.38,-11.67,-0.45,1.85,-1.07,-0.27
-0.44,-7.0,0.51,-1.04,0.34,-0.09
3.65,-9.42,5.19,-1.23,0.17,-0.39
1.11,-10.79,4.24,0.14,-0.56,-0.02
0.79,-9.62,4.04,-0.1,-0.03,-0.09
2.08,-9.2,4.34,-0.52,-0.03,-0.23
2.09,-9.55,3.3,-0.52,-0.06,-0.22
2.32,-9.49,3.02,-0.35,0.01,-0.04
1.94,-9.8,3.1,-0.25,0.03,0.04
1.3,-9.54,3.27,-0.35,-0.01,-0.05
1.68,-10.01,2.85,-0.38,-0.0,-0.14
1.87,-9.59,2.6,-0.29,-0.06,-0.13
2.03,-9.66,2.62,-0.21,-0.07,-0.12
2.07,-9.73,2.7,-0.18,-0.08,-0.1
2.13,-9.65,2.6,-0.17,-0.05,-0.09
2.16,-9.67,2.73,-0.15,-0.05,-0.07
2.37,-9.67,2.82,-0.17,-0.05,-0.03
2.22,-9.54,2.66,-0.18,-0.09,0.01
2.36,-9.71,2.7,-0.21,-0.07,0.06
1.95,-9.78,2.06,-0.18,-0.06,0.04
2.21,-9.7,2.55,-0.13,0.07,0.08
2.09,-9.72,2.37,-0.04,0.06,0.1
1.94,-9.7,2.55,0.0,0.11,0.13
1.76,-9.82,2.91,-0.07,0.0,0.13
1.78,-9.72,2.57,-0.08,0.03,0.09
1.75,-9.8,2.63,-0.09,0.03,0.1
