Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.94,1.25,4.48,-0.23,0.31,-0.34
9.52,4.0,3.59,0.24,0.39,-0.41
10.88,0.73,3.13,0.15,0.3,-0.48
10.02,1.0,2.68,-0.25,0.27,-0.7
9.2,1.97,2.48,-0.08,0.1,-0.49
9.37,1.18,1.95,-0.03,0.26,-0.25
10.72,0.8,3.24,-0.21,0.22,-0.17
11.52,0.56,2.06,-0.49,-0.11,0.41
11.39,2.2,2.64,-0.18,0.71,0.41
16.03,3.96,4.36,0.37,0.28,0.29
6.87,6.63,7.33,1.02,-0.2,0.86
5.4,-0.11,5.5,1.29,0.84,0.41
9.91,2.13,5.15,1.63,0.65,0.7
8.77,0.89,5.08,1.59,0.82,0.98
9.99,-0.78,4.95,1.44,0.8,0.68
9.48,-0.19,4.56,0.93,0.29,0.9
6.64,-0.59,6.05,0.09,0.47,0.73
7.3,-1.97,5.01,-0.6,0.16,0.26
2.96,-0.06,2.65,-0.99,0.48,-0.42
5.66,-0.89,6.96,-0.96,1.06,-1.03
8.03,1.68,6.06,-0.95,0.65,-0.85
2.11,4.27,7.28,-0.1,1.1,-0.98
6.58,3.91,12.05,-0.52,1.88,-1.03
4.81,3.1,7.81,0.95,0.52,-0.67
4.73,1.96,9.95,0.81,1.94,-1.26
6.45,3.97,11.47,1.53,1.61,-0.67
6.8,2.41,9.73,2.13,1.91,-0.21
5.65,1.75,10.32,2.7,2.99,-0.21
6.34,5.54,7.8,3.41,2.29,0.02
-7.56,24.16,17.99,-4.37,4.37,-2.69
-0.01,5.47,4.56,3.29,0.36,3.18
-3.01,10.61,6.05,0.37,2.92,1.98
3.2,9.78,3.98,2.29,0.27,1.61
3.02,10.07,1.25,3.13,-0.35,2.21
-3.83,28.9,10.19,3.33,-0.72,-0.74
4.77,3.54,0.51,-0.03,1.11,-0.0
-1.22,12.17,-3.28,1.76,-0.86,-0.43
2.69,9.09,0.06,0.35,-0.15,-0.89
1.74,9.36,0.07,0.3,-0.46,-0.71
1.24,9.81,1.21,-0.09,-0.38,-0.71
0.64,10.85,1.48,-0.13,-0.02,-0.2
1.32,9.87,2.89,-0.21,0.17,-0.14
1.45,9.19,1.79,-0.17,0.08,0.17
2.2,9.57,2.28,-0.16,-0.08,0.24
1.98,9.64,1.98,-0.31,0.06,0.46
2.41,9.35,1.75,-0.57,-0.16,0.58
2.16,9.38,2.21,-0.59,-0.45,0.63
1.86,10.09,1.98,-0.61,-0.4,0.58
2.31,8.79,1.93,-0.54,-0.19,0.44
3.33,9.98,3.41,0.01,0.18,0.4
3.97,8.61,3.2,0.12,0.11,0.4
3.9,8.64,2.87,0.38,0.11,0.28
4.25,9.27,2.61,0.61,0.19,0.24
3.68,8.98,1.54,0.82,0.18,0.18
3.84,9.22,1.2,0.83,0.26,0.25
4.66,8.2,1.34,0.59,0.1,0.24
3.86,8.94,0.56,0.16,-0.03,0.36
3.98,8.65,0.9,-0.2,-0.05,0.43
4.89,9.75,-0.16,-0.22,0.17,0.31
3.66,7.92,-1.07,-0.45,0.1,0.16
