Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.55,-0.33,0.84,-0.13,-0.0,-0.01
10.58,-0.33,0.86,-0.12,0.01,-0.01
10.55,-0.34,0.87,-0.12,0.01,-0.01
10.61,-0.31,0.89,-0.12,-0.01,0.0
10.5,-0.35,0.86,-0.13,0.01,0.0
10.58,-0.36,0.97,-0.14,0.01,-0.0
10.59,-0.35,0.96,-0.15,0.01,-0.01
10.54,-0.36,0.94,-0.14,0.02,-0.01
10.48,-0.37,0.89,-0.15,0.01,-0.02
10.53,-0.48,0.94,-0.17,0.03,-0.04
10.52,-0.56,0.52,-0.16,0.01,-0.11
10.58,-0.34,0.61,-0.14,0.08,-0.06
10.51,-0.47,-0.05,0.01,0.11,-0.04
9.89,-0.32,0.2,0.14,0.16,-0.12
10.22,-0.21,0.37,0.16,0.15,-0.14
10.28,-0.14,-0.18,0.26,0.07,-0.14
10.08,-0.29,0.12,0.39,0.17,-0.18
9.7,0.45,0.09,0.59,0.12,-0.14
9.94,0.2,0.45,0.61,0.09,-0.15
8.43,0.17,1.16,0.57,0.16,-0.29
7.66,0.14,0.85,0.56,0.17,-0.35
7.12,0.87,0.63,0.81,0.27,-0.28
8.55,0.96,0.62,1.17,0.72,-0.22
10.73,1.91,1.64,1.27,0.88,-0.28
7.22,-1.02,3.17,1.31,0.32,-0.64
6.44,-0.19,2.62,1.21,0.76,-0.2
7.01,-0.47,5.98,1.73,1.32,-0.64
13.84,-1.92,9.22,1.31,1.72,-0.98
6.11,0.67,0.27,1.52,1.47,-1.0
23.86,12.01,19.74,-0.24,4.37,-2.15
22.16,7.92,9.67,0.57,2.44,-3.01
3.61,-5.49,-2.19,-0.5,4.13,-2.26
16.04,1.37,5.27,0.18,3.03,-2.55
1.5,2.98,6.93,0.18,0.34,-1.57
-4.41,5.97,9.76,1.96,1.7,-0.52
2.04,6.08,8.97,3.24,2.09,0.84
1.16,15.5,7.9,3.7,-1.0,1.88
-2.4,6.91,4.73,4.37,-1.2,0.66
-0.69,20.25,-5.18,4.37,-1.68,0.46
12.67,-0.51,7.23,2.83,-2.35,-1.78
-12.4,8.3,-7.74,-0.17,-0.03,0.49
4.46,6.78,-0.28,1.84,-0.04,0.28
-5.37,7.03,-8.19,3.83,-1.29,-1.79
-3.16,10.35,-4.54,1.45,-0.36,0.6
0.99,2.66,-16.22,2.34,-0.83,0.7
-0.13,3.98,-4.56,2.37,-0.58,-0.11
-4.94,-2.61,-17.17,1.84,0.12,0.02
0.73,2.78,-6.73,0.78,0.48,-0.0
0.06,0.85,-11.01,0.37,0.25,-0.12
1.43,2.8,-7.3,0.27,0.26,0.16
0.78,2.51,-8.87,0.11,0.17,-0.13
0.57,3.33,-9.03,0.13,0.31,0.03
1.2,2.24,-9.24,0.15,0.01,-0.01
0.68,2.68,-8.69,0.02,0.19,-0.1
1.45,2.61,-8.76,0.07,0.16,-0.13
1.35,2.25,-8.79,0.02,0.11,-0.02
1.48,1.87,-8.89,-0.06,0.11,-0.11
1.45,1.97,-8.87,-0.11,0.04,-0.17
1.2,2.15,-8.73,-0.15,-0.03,-0.09
1.24,2.22,-8.87,-0.18,-0.03,-0.04
