Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.42,-0.1,2.26,-0.09,-0.01,0.02
10.48,-0.06,2.21,-0.11,-0.02,0.01
10.4,-0.02,2.2,-0.12,-0.01,0.01
10.5,-0.05,2.25,-0.12,0.01,0.01
10.52,-0.04,2.24,-0.12,0.0,0.02
10.45,-0.11,2.21,-0.12,-0.01,0.02
10.39,-0.1,2.22,-0.13,0.01,0.01
10.54,-0.01,2.15,-0.14,0.02,-0.01
10.41,-0.05,2.09,-0.18,0.02,0.02
10.4,-0.14,2.13,-0.18,0.02,0.02
10.48,-0.12,2.03,-0.19,0.06,0.01
10.69,-0.15,1.92,-0.31,0.12,0.05
10.55,0.82,1.66,-0.31,0.13,0.05
10.12,0.85,1.14,-0.39,0.05,0.2
9.82,1.57,0.84,-0.5,0.13,0.1
9.24,1.23,0.77,-0.44,0.24,-0.19
9.09,-0.17,0.84,-0.64,0.09,-0.28
7.88,-0.03,1.63,-0.99,0.4,0.01
7.02,0.58,2.03,-0.92,0.55,-0.12
8.24,-0.77,2.08,-1.38,0.74,-0.03
9.26,-1.76,3.97,-1.6,0.97,0.1
10.91,0.63,5.12,-1.0,0.86,-0.03
8.15,0.01,3.07,-1.21,0.74,0.17
10.36,1.75,6.29,-1.41,0.9,-0.28
8.77,0.06,5.61,-1.95,0.71,-0.18
8.34,2.38,6.14,-1.67,0.24,-0.2
5.2,-1.36,5.72,-1.58,0.03,0.79
6.4,2.38,4.19,-0.62,0.95,1.83
3.73,-8.13,24.89,-0.14,2.4,3.38
22.03,-14.34,9.63,2.46,0.57,2.04
2.09,-5.18,5.18,-0.17,1.6,2.65
8.12,-7.01,1.1,-1.72,0.35,2.36
11.64,1.37,7.02,-2.72,0.69,1.98
2.15,-5.97,5.94,-0.38,-1.03,0.9
-1.03,-19.79,6.52,-2.99,-1.5,0.13
9.3,-14.34,10.06,-4.37,-1.6,-0.09
-0.09,-11.38,-4.81,-0.69,-0.55,4.2
3.7,-5.68,1.39,-3.43,-4.16,0.76
-12.89,-17.75,2.03,-2.36,-1.53,1.67
-7.13,-12.17,-9.38,-4.13,-0.63,0.96
0.12,-4.65,-3.58,-0.6,0.11,-2.28
1.36,1.55,-4.0,-2.87,-0.63,0.58
-0.46,-8.23,-9.84,-2.44,-0.49,-0.3
1.04,-8.13,-8.63,-1.19,0.16,-0.44
2.27,-3.99,-4.2,-1.28,-0.16,-0.54
-0.11,-5.59,-8.21,-1.41,-0.05,-0.35
1.27,-5.66,-8.26,-1.03,-0.02,-0.15
0.46,-4.13,-8.4,-0.77,0.05,-0.09
0.56,-4.62,-8.4,-1.07,0.22,-0.04
0.57,-2.4,-9.03,-0.65,0.28,-0.26
0.88,-3.45,-7.58,-0.71,0.05,-0.23
1.52,-2.93,-9.15,-0.65,0.02,-0.22
1.63,-3.42,-8.53,-0.52,-0.04,-0.18
1.92,-3.35,-8.54,-0.37,0.01,-0.15
1.53,-3.33,-8.3,-0.45,-0.13,-0.11
1.36,-3.16,-8.4,-0.48,-0.06,-0.13
1.71,-2.49,-8.91,-0.41,0.13,-0.08
1.51,-2.19,-8.78,-0.41,0.06,-0.07
1.48,-2.08,-8.7,-0.4,0.06,-0.08
1.7,-2.67,-8.89,-0.46,0.06,-0.07
