Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
8.24,-2.12,-5.39,-0.93,0.69,-0.09
7.39,-0.32,-5.23,-0.51,0.79,0.02
9.31,-1.37,-4.72,-0.06,0.79,-0.13
10.54,-2.55,-6.19,-0.19,0.12,-0.1
10.78,1.67,-3.99,0.18,0.1,0.35
13.3,1.08,-6.17,0.62,0.3,-0.06
8.22,0.4,-0.74,0.84,-0.25,0.25
7.47,-0.5,-1.28,1.2,-0.08,-0.45
9.07,-2.99,-2.72,1.14,0.07,-0.2
8.41,-0.59,-2.43,1.04,-0.2,-0.27
8.13,-2.35,-3.28,1.3,-0.26,-0.27
8.09,-2.34,-2.83,1.36,-0.3,-0.29
8.23,-2.21,-3.22,1.37,0.13,-0.35
8.04,-1.98,-2.44,1.56,0.04,-0.15
7.42,-2.27,-1.13,1.65,-0.15,-0.36
5.54,-2.67,-1.45,1.51,-0.17,-0.41
6.86,-2.67,4.68,0.67,-0.01,-0.91
11.81,-3.58,0.57,0.52,0.69,0.76
10.98,1.14,2.29,0.53,1.28,-0.52
9.97,-0.52,0.7,0.54,1.11,-0.59
11.83,1.44,0.37,1.24,0.58,-1.57
11.73,0.28,0.09,1.42,0.16,-1.97
10.98,-4.43,1.07,1.67,0.0,-1.61
12.73,0.51,1.78,2.93,0.84,-2.52
9.74,0.92,1.03,3.28,1.43,-1.68
8.31,1.98,8.64,1.87,2.2,0.04
20.55,12.51,1.65,1.05,0.44,-1.08
4.18,9.3,7.08,0.65,-0.11,-2.82
7.01,6.69,0.91,2.9,-0.98,-2.87
23.33,27.9,1.87,2.94,-1.66,-1.41
-2.82,-0.38,-6.11,1.32,-0.0,-0.01
5.06,12.32,-3.24,1.52,-2.15,-3.3
3.05,5.84,-2.87,0.83,-1.19,-2.26
3.99,8.06,-3.31,0.59,-1.57,-2.47
1.46,6.17,-3.8,0.41,-1.22,-2.15
1.87,7.69,-4.12,0.42,-1.1,-1.95
0.56,6.85,-4.93,0.49,-1.07,-1.67
-1.52,9.82,-5.64,0.85,-0.67,-0.62
-1.36,6.34,-4.04,0.57,-0.63,-0.75
-1.49,7.62,-5.42,0.25,-0.73,-0.81
-3.14,7.6,-5.26,0.4,-0.66,-0.93
-2.24,5.13,-5.49,0.24,-0.86,-0.68
-4.52,6.14,-5.18,0.16,-0.5,-0.44
-3.91,5.86,-5.75,0.07,-0.42,-0.3
-4.0,4.87,-5.28,-0.08,-0.57,-0.06
-4.71,5.42,-5.71,-0.24,-0.25,0.14
-4.32,6.06,-4.47,-0.35,-0.29,0.24
-3.09,6.58,-4.69,-0.36,-0.21,0.24
-3.39,7.57,-4.85,-0.29,-0.2,0.38
-3.02,7.17,-4.41,-0.32,-0.31,0.17
-2.42,7.78,-4.57,-0.26,-0.33,0.17
-3.73,7.47,-4.11,0.02,-0.28,-0.18
-3.78,7.52,-3.64,0.19,-0.14,-0.22
-4.33,7.16,-3.62,0.26,-0.01,-0.47
-5.45,5.83,-4.49,0.49,0.21,-0.62
-4.17,6.27,-4.99,0.38,0.38,-0.31
-3.55,7.2,-5.21,0.45,0.5,-0.45
-3.83,5.9,-4.97,0.48,0.34,-0.53
-3.14,4.91,-7.28,0.5,0.6,-0.19
-4.11,3.79,-6.57,0.16,0.2,0.12
