Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
12.11,-3.55,4.9,0.0,0.53,-0.53
10.9,1.81,5.67,0.13,-1.01,-0.36
7.81,-2.6,5.52,-0.18,0.34,-0.06
11.86,-3.35,3.87,-0.13,0.25,0.04
8.19,-0.6,1.28,-0.32,-0.16,0.58
6.56,-3.42,1.29,-0.11,0.19,0.42
8.27,-2.57,1.88,-0.14,0.19,0.15
10.03,-3.06,2.24,0.15,0.15,-0.07
12.78,-4.54,1.92,-0.0,-0.16,0.11
9.88,-5.26,1.75,-0.44,-0.43,-0.03
12.65,-1.58,1.56,-0.16,0.28,0.41
4.59,-0.16,8.03,0.59,0.16,0.35
13.14,-4.55,3.33,0.65,0.59,0.16
10.28,-1.8,4.09,0.41,-0.34,-0.34
7.56,-2.55,4.29,0.32,0.91,-0.31
11.17,-0.86,2.91,0.29,0.87,-0.28
7.05,-0.93,1.4,0.48,0.31,-0.3
7.62,-1.41,0.54,0.71,0.33,-0.45
8.17,0.64,4.1,0.59,-0.85,0.08
12.61,-4.48,17.07,0.67,1.35,-0.06
21.34,-0.02,9.13,1.88,0.84,0.51
4.0,-7.53,6.85,0.93,0.65,0.96
11.69,-6.66,2.13,-0.0,1.64,-0.03
-0.06,-0.7,-1.43,-1.33,-1.05,-0.2
1.8,1.03,2.42,-0.96,2.0,-0.27
4.62,0.62,3.12,-1.15,-0.37,-0.19
-6.0,4.36,21.01,-0.83,-1.32,-0.35
2.96,-8.88,22.04,0.63,2.81,0.37
5.58,5.49,11.44,-1.09,1.47,0.37
19.23,-14.71,-0.0,-0.0,-0.0,-0.0
9.61,-7.82,6.22,0.76,3.1,0.62
7.99,-4.48,8.87,1.44,0.27,-0.77
4.39,0.11,12.61,2.29,-0.56,-0.77
3.08,5.98,14.12,2.24,-1.01,1.8
5.98,8.72,11.96,1.11,-2.41,1.09
0.72,4.08,6.81,1.17,-1.95,1.05
6.45,6.49,7.88,0.91,-2.58,0.71
6.78,4.46,8.81,1.46,-1.67,0.16
3.05,5.75,6.48,0.75,-0.88,-0.25
7.08,4.02,7.5,0.94,-0.44,-0.7
10.45,4.0,10.76,0.83,0.33,-0.91
5.11,4.29,8.95,0.35,-0.58,-0.58
10.29,6.81,8.36,0.63,0.9,-0.16
9.1,4.23,5.81,0.79,-0.14,-0.02
8.1,3.54,5.95,1.16,-0.42,0.11
13.54,9.26,6.27,0.44,-0.43,-0.43
8.21,3.9,1.5,0.52,-0.27,0.13
9.91,4.91,2.5,0.47,-0.46,-0.09
8.62,4.27,3.76,0.15,-0.26,0.15
8.33,4.24,3.54,-0.0,-0.29,0.25
9.45,4.21,3.4,-0.06,-0.39,0.19
9.29,4.45,3.32,-0.17,-0.47,0.13
9.0,4.43,3.26,-0.0,-0.47,0.15
9.28,3.81,3.0,-0.02,-0.34,0.23
9.6,4.07,2.57,0.09,-0.39,0.22
9.49,3.36,2.23,0.09,-0.35,0.22
9.56,4.23,1.98,0.13,-0.37,0.21
9.8,3.13,2.06,0.08,-0.31,0.19
9.56,3.95,2.03,0.04,-0.36,0.2
9.58,3.42,1.81,0.02,-0.29,0.13
