Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.78,-0.27,4.76,-0.1,0.02,-0.02
9.71,-0.34,4.68,-0.11,0.01,-0.02
9.86,-0.25,4.82,-0.12,0.0,-0.02
9.77,-0.24,4.72,-0.12,0.01,-0.01
9.83,-0.27,4.78,-0.11,0.01,-0.01
9.79,-0.24,4.75,-0.12,0.02,-0.01
9.77,-0.23,4.76,-0.12,0.01,-0.02
9.75,-0.26,4.69,-0.12,0.01,-0.02
9.76,-0.27,4.62,-0.12,0.01,-0.02
9.68,-0.44,4.33,-0.15,0.04,-0.09
10.38,-0.37,4.78,-0.13,0.05,-0.05
9.83,-0.02,3.8,-0.05,-0.01,-0.02
9.63,-0.28,4.24,-0.01,0.06,0.0
9.7,0.15,4.32,0.11,0.23,-0.03
10.11,-0.2,4.22,0.3,0.2,-0.04
9.88,0.66,3.93,0.47,0.13,0.03
9.52,0.7,3.8,0.67,0.16,0.12
9.33,0.57,3.75,0.87,0.24,0.19
9.08,0.89,3.96,1.07,0.14,0.19
8.11,0.45,3.77,1.19,0.12,0.19
7.93,0.36,2.63,1.24,0.16,0.21
7.97,0.59,3.31,1.28,0.19,0.19
8.35,0.0,3.1,1.38,0.37,0.14
9.44,1.9,4.68,1.45,0.44,0.06
7.89,-1.0,6.64,1.92,0.36,0.13
4.22,-3.04,4.16,1.85,0.28,-0.59
5.45,0.64,5.38,2.08,1.28,-0.38
4.13,0.59,9.03,2.11,1.59,0.12
8.5,-1.04,4.78,2.87,0.91,0.21
23.83,11.6,18.52,1.51,4.37,-1.29
13.26,3.31,-1.83,4.06,0.75,-2.23
4.14,-5.3,-3.46,2.06,4.19,-2.08
12.72,-0.25,0.69,3.04,2.14,-1.21
2.42,5.71,3.68,2.64,0.4,-0.9
-1.33,17.95,1.42,4.13,-1.46,1.63
13.29,23.21,-4.9,4.37,-2.3,3.77
0.7,-23.14,4.41,4.37,-1.17,-0.88
-1.06,13.04,-0.42,0.35,-0.12,-1.46
-6.02,8.11,-7.73,2.26,-1.96,-0.46
3.74,3.0,-10.11,2.95,0.01,0.65
-1.57,6.76,-7.55,2.76,-0.81,-0.16
1.47,2.88,-10.17,2.39,0.14,0.48
-1.96,-1.67,-9.91,2.61,-0.91,-0.05
-0.93,-1.13,-7.11,1.52,-0.17,0.33
-1.17,-2.55,-11.28,0.87,-0.4,0.14
1.34,1.41,-8.81,0.38,-0.03,0.3
1.38,0.27,-8.51,0.45,0.52,0.28
2.32,0.35,-9.37,-0.28,0.61,0.16
1.61,2.39,-8.99,0.17,0.34,-0.09
1.9,1.35,-9.3,0.19,0.42,-0.07
2.96,1.38,-9.1,0.36,0.24,-0.05
3.21,-0.51,-9.04,0.46,0.29,0.21
3.73,-1.19,-8.53,0.15,0.1,0.2
3.54,-1.49,-8.58,-0.2,-0.12,0.04
3.01,-1.22,-9.11,-0.4,-0.23,-0.05
2.07,0.26,-10.05,-0.39,-0.34,-0.06
2.09,0.33,-8.88,-0.13,0.1,-0.1
1.71,1.09,-9.82,0.24,0.26,0.28
2.4,0.01,-8.51,0.69,0.75,0.06
1.95,1.11,-9.79,0.63,0.18,0.06
